id,y_2018
370630017074,1473912
370630020191,441474
370630020201,1992192
370630018061,1013376
370630018082,5926309
370630020241,3293070
370630020261,918225
370630020272,1445076
370630020281,1999850
370639801001,0
370630018015,456906
370630021002,1536912
370630020171,2589392
370630003012,315560
370630018011,1196124
370630019001,1475639
370630016011,868090
370630020072,1234791
370630016032,2213500
370630016042,2580192
370630009002,403830
370630019002,1820400
370630018014,617440
370630020182,1155000
370630020082,2306560
370630013011,639280
370630017092,397600
370630016012,1970132
370630016041,1609446
370630009001,267484
370630016034,1589991
370630021003,1511928
370630020132,530440
370630005002,247881
370630018013,1484028
370630014001,204336
370630002003,590508
370630020133,1433355
370630002002,409200
370630020081,1312080
370630020181,1594971
370630021001,2497352
370630001011,621600
370630001012,687955
370630001021,555984
370630002001,331968
370630003021,620672
370630003022,544700
370630003023,679967
370630004011,530071
370630004012,682946
370630004013,537408
370630003011,285000
370630003013,364108
370630004021,716352
370630005001,28322
370630005003,234546
370630005004,351936
370630006001,1031985
370630010021,615330
370630010022,210482
370630010023,305920
370630010024,402864
370630011001,440960
370630011002,159068
370630013031,508796
370630013041,596497
370630014002,409886
370630015011,0
370630015021,85800
370630015022,0
370630013032,341250
370630015031,0
370630016013,1065267
370630010011,379566
370630010012,472444
370630017052,867594
370630017053,453024
370630017061,1380400
370630017072,1266985
370630017071,896952
370630018092,1651860
370630022001,362940
370630017101,1338824
370630017102,444906
370630017111,414484
370630017112,288017
370630017113,434016
370630020071,1521666
370630020131,996000
370630020262,1168905
370630020151,588642
370630020152,257968
370630020161,9160
370630016031,460920
370630016033,879040
370630016043,1331148
370630017051,1043280
370630017073,553089
370630017081,2377856
370630017091,405990
370630017093,692139
370630018012,326304
370630018021,802280
370630018022,457380
370630018023,755076
370630020073,726856
370630020091,783575
370630020092,532986
370630020093,839916
370630010013,490854
370630006002,847270
370630007001,239526
370630007002,859261
370630007003,857476
370630020192,609672
370630015023,57950
370630020283,1356174
370630020202,5009207
370630001022,749112
370630006003,622296
370630015024,0
370630017062,921882
370630017075,1238305
370630018062,2777125
370630018073,1617093
370630018091,817236
370630020153,13772
370630020162,416195
370630020173,1781766
370630020183,2563542
370630020193,1391600
370630020271,1239552
370630020211,931918
370630020212,795972
370630020221,364743
370630020222,1258940
370630020231,556350
370630020232,802089
370630020242,655668
370630020243,922032
370630020251,1733968
370630020252,1240668
370630020253,645456
370630020273,3349
370630020282,254250
370630023001,272160
370630023002,67170
370630018024,352080
370630018071,1238328
370630018072,2139525
370630018081,1576450
370630020172,1398296
