id,y_2014
370630001011,0.323
370630001012,0.332
370630001021,0.225
370630001022,0.311
370630002001,0.539
370630002002,0.281
370630002003,0.146
370630003011,0.341
370630003012,0.183
370630003013,0.148
370630003021,0.128
370630003022,0.174
370630003023,0.176
370630004011,0.289
370630004012,0.116
370630004013,0.282
370630004021,0.526
370630005001,0.652
370630005002,0.327
370630005003,0.368
370630005004,0.363
370630006001,0.293
370630006002,0.264
370630006003,0.148
370630007001,0.618
370630007002,0.208
370630007003,0.095
370630009001,0.34
370630009002,0.281
370630010011,0.301
370630010012,0.226
370630010013,0.496
370630010021,0.482
370630010022,0.417
370630010023,0.27
370630010024,0.233
370630011001,0.347
370630011002,0.632
370630013011,0.266
370630013031,0.369
370630013032,0.176
370630013041,0.304
370630014001,0.176
370630014002,0.443
370630015011,0.683
370630015021,0.566
370630015022,0.408
370630015023,0.309
370630015024,0.6
370630015031,0
370630016011,0.286
370630016012,0.14
370630016013,0.101
370630016031,0.173
370630016032,0.245
370630016033,0.12
370630016034,0.174
370630016041,0.151
370630016042,0.087
370630016043,0.205
370630017051,0.177
370630017052,0.454
370630017053,0.175
370630017061,0.022
370630017062,0.126
370630017071,0.098
370630017072,0.35
370630017073,0.056
370630017074,0.102
370630017075,0.037
370630017081,0.1
370630017091,0.275
370630017092,0.339
370630017093,0.354
370630017101,0.148
370630017102,0.035
370630017111,0.295
370630017112,0.14
370630017113,0.084
370630018011,0.178
370630018012,0.181
370630018013,0.215
370630018014,0.368
370630018015,0.511
370630018021,0.255
370630018022,0.156
370630018023,0.215
370630018024,0.409
370630018061,0.329
370630018062,0.105
370630018071,0.175
370630018072,0.047
370630018073,0.047
370630018081,0.089
370630018082,0.132
370630018091,0.425
370630018092,0.279
370630019001,0.301
370630019002,0.319
370630020071,0.086
370630020072,0.128
370630020073,0.033
370630020081,0.148
370630020082,0.119
370630020091,0.338
370630020092,0.212
370630020093,0.171
370630020131,0.016
370630020132,0.215
370630020133,0.021
370630020151,0.289
370630020152,0.476
370630020153,0.344
370630020161,0.615
370630020162,0.409
370630020171,0.116
370630020172,0.179
370630020173,0.195
370630020181,0.071
370630020182,0.156
370630020183,0.226
370630020191,0.422
370630020192,0.174
370630020193,0.1
370630020201,0.153
370630020202,0.074
370630020211,0.299
370630020212,0.099
370630020221,0.155
370630020222,0.012
370630020231,0.03
370630020232,0.358
370630020241,0.021
370630020242,0.006
370630020243,0.003
370630020251,0.065
370630020252,0.094
370630020253,0.123
370630020261,0.08
370630020262,0.239
370630020271,0.359
370630020272,0.404
370630020273,0.758
370630020281,0.189
370630020282,0.178
370630020283,0.409
370630021001,0.289
370630021002,0.457
370630021003,0.42
370630022001,0.624
370630023001,0.227
370630023002,0.507
370639801001,0.582
