id,y_2018
370630017074,792
370630020191,132
370630020201,768
370630018061,696
370630018082,2381
370630020241,1761
370630020261,693
370630020272,879
370630020281,1081
370639801001,0
370630018015,281
370630021002,821
370630020171,944
370630003012,245
370630018011,789
370630019001,823
370630016011,470
370630020072,747
370630016032,1165
370630016042,1116
370630009002,315
370630019002,1025
370630018014,454
370630020182,750
370630020082,848
370630013011,524
370630017092,355
370630016012,1172
370630016041,857
370630009001,233
370630016034,691
370630021003,747
370630020132,356
370630005002,159
370630018013,1057
370630014001,172
370630002003,349
370630020133,803
370630002002,275
370630020081,385
370630020181,609
370630021001,962
370630001011,555
370630001012,617
370630001021,468
370630002001,247
370630003021,373
370630003022,325
370630003023,314
370630004011,446
370630004012,407
370630004013,311
370630003011,250
370630003013,227
370630004021,533
370630005001,17
370630005003,186
370630005004,282
370630006001,710
370630010021,540
370630010022,191
370630010023,239
370630010024,327
370630011001,320
370630011002,133
370630013031,409
370630013041,514
370630014002,382
370630015011,0
370630015021,78
370630015022,0
370630013032,273
370630015031,0
370630016013,666
370630010011,297
370630010012,359
370630017052,546
370630017053,363
370630017061,725
370630017072,695
370630017071,456
370630018092,874
370630022001,230
370630017101,904
370630017102,321
370630017111,262
370630017112,149
370630017113,411
370630020071,837
370630020131,664
370630020262,745
370630020151,398
370630020152,184
370630020161,4
370630016031,276
370630016033,536
370630016043,689
370630017051,690
370630017073,263
370630017081,1429
370630017091,347
370630017093,483
370630018012,264
370630018021,620
370630018022,363
370630018023,623
370630020073,377
370630020091,650
370630020092,421
370630020093,707
370630010013,434
370630006002,439
370630007001,126
370630007002,421
370630007003,463
370630020192,266
370630015023,61
370630020283,708
370630020202,1757
370630001022,637
370630006003,216
370630015024,0
370630017062,669
370630017075,334
370630018062,1625
370630018073,1059
370630018091,564
370630020153,11
370630020162,247
370630020173,711
370630020183,1044
370630020193,710
370630020271,768
370630020211,491
370630020212,339
370630020221,237
370630020222,760
370630020231,300
370630020232,366
370630020242,467
370630020243,674
370630020251,928
370630020252,723
370630020253,452
370630020273,2
370630020282,113
370630023001,216
370630023002,60
370630018024,326
370630018071,819
370630018072,1285
370630018081,820
370630020172,631
