"id","y_2010","y_2011","y_2012","y_2013","y_2014","y_2015","y_2016","y_2017","y_2018","y_2019"
"37063000101",1335,1354,1452,1323,1283,1458,1502,1416,1522,1718
"37063000102",1377,1417,1287,1503,1479,1469,1398,1403,1408,1206
"37063000200",1286,1239,1308,1451,1203,958,946,927,913,671
"37063000301",947,956,782,1008,834,804,806,961,830,826
"37063000302",783,660,648,645,510,503,445,306,337,348
"37063000401",390,209,153,98,35,56,51,94,137,136
"37063000402",150,142,130,173,121,104,82,90,87,84
"37063000500",1709,1740,1642,1626,1594,1775,1823,2047,2093,2290
"37063000600",1770,1335,1912,1832,1941,1926,2106,1450,1071,991
"37063000700",895,983,933,984,1205,1212,1373,1135,931,633
"37063000900",1174,1118,1076,1160,1344,1432,1339,1262,983,920
"37063001001",1886,2324,2458,2445,2914,2736,2442,2583,2626,2167
"37063001002",2767,2523,2753,2825,3000,2993,2561,2470,2413,2243
"37063001100",1660,1713,1782,1901,1949,2233,2396,2072,2000,2004
"37063001301",917,935,818,776,873,984,1123,1152,1279,1139
"37063001303",2504,2552,2426,2404,2539,2809,2854,3114,3220,3128
"37063001304",2044,2117,2285,2408,2389,2412,2499,2409,2263,2330
"37063001400",3103,2869,2809,2632,2279,2067,1998,2005,2141,1964
"37063001501",335,482,527,573,508,614,682,745,895,889
"37063001502",1542,1950,1976,2113,2365,2199,1900,1796,1767,1630
"37063001503",137,363,429,427,449,465,494,472,478,418
"37063001601",1772,1861,2013,2162,2284,1634,1693,1827,1812,2051
"37063001603",511,854,869,1121,1294,1575,1197,1218,1353,1469
"37063001604",1226,1172,1157,1107,944,895,965,1029,1030,792
"37063001705",908,786,992,1154,1360,1372,1537,1679,1402,674
"37063001706",1532,1147,1307,1470,1664,1273,1574,1259,1289,1324
"37063001707",461,420,476,358,310,346,394,327,456,672
"37063001708",2980,3286,3380,3598,3747,3882,3800,3908,3437,3399
"37063001709",4277,4488,4588,4770,4671,4706,4566,4884,4914,4999
"37063001710",1612,1695,1776,1731,1788,1897,2010,2046,2195,2462
"37063001711",1718,1802,1826,1731,1939,2139,2190,2218,2198,2188
"37063001801",3527,3531,3901,4234,4160,3920,4115,4063,3678,3635
"37063001802",4723,4534,3948,4208,4142,3848,4168,4667,4382,4447
"37063001806",2742,2302,2622,2516,2707,2751,3013,3392,4002,3741
"37063001807",4576,4794,5091,5128,5186,5322,5265,5139,5549,5699
"37063001808",1535,1485,1724,1991,1998,2332,2967,3629,4200,4735
"37063001809",2597,2152,1885,2298,2031,2155,2430,2831,2907,2853
"37063001900",215,214,216,215,114,274,326,380,422,552
"37063002007",1398,1360,1378,1399,1376,1432,1485,1703,1458,1386
"37063002008",66,97,80,53,132,300,301,164,251,223
"37063002009",4301,3905,4132,3563,3692,3859,3606,3397,3430,3694
"37063002013",1096,1286,1318,982,1107,1183,1160,1145,1303,1463
"37063002015",1718,1874,1716,1606,1594,1493,1401,1414,1179,1573
"37063002016",1414,1393,1838,1801,2136,1923,1920,1934,1498,1359
"37063002017",228,370,410,624,603,659,626,532,489,510
"37063002018",1029,1016,1044,1356,1369,1314,1631,1730,1688,2043
"37063002019",480,543,543,284,253,481,543,569,719,731
"37063002020",1335,1305,1411,1486,1391,1391,1493,1230,1448,1611
"37063002021",1416,1289,1474,1244,1251,1188,1343,1100,914,1370
"37063002022",1128,1659,1717,1609,1489,1700,1662,1811,1865,1831
"37063002023",820,734,624,591,597,687,670,488,733,775
"37063002024",1077,1050,1244,1382,1264,1270,1308,1251,1262,1152
"37063002025",2937,3205,3336,3045,2706,3068,2996,3102,3434,3237
"37063002026",3433,3614,3671,3889,4223,4736,4609,4500,4871,4700
"37063002027",2573,3040,2559,2969,3407,3406,4229,4830,4682,4556
"37063002028",1240,1411,1300,1660,2473,2494,2566,2795,3347,3628
"37063002100",1824,2235,2369,2450,2464,2549,2594,2564,2666,2701
"37063002200",710,453,340,370,359,461,508,798,614,609
"37063002300",943,864,916,926,846,986,1096,889,1040,1103
"37063980100",0,0,0,0,0,0,0,0,0,0
