"id","y_2011","y_2012","y_2013","y_2014","y_2015","y_2016","y_2017","y_2018","y_2019"
37063000101,2829,2654,2705,2738,2895,3026,3074,3069,28462
37063000102,3848,4225,4517,4380,4445,4506,4520,4386,23186
37063000200,2998,3139,3307,3096,3190,3239,3319,3216,32404
37063000301,2206,2482,2672,2563,2552,2578,2618,2454,30448
37063000302,3478,3418,3571,3388,3478,3593,3410,3556,47398
37063000401,2751,2911,3031,2882,2882,3035,2967,2916,45335
37063000402,1917,1851,1961,2044,2021,2054,2093,2242,37990
37063000500,3027,2792,2834,3076,3477,3770,4170,4496,17374
37063000600,4929,5532,5652,5628,6148,6017,5734,5559,44840
37063000700,2647,2859,2977,3291,3480,3731,3745,3606,52564
37063000900,1700,1537,1729,1904,2176,1999,2109,1806,20319
37063001001,3392,4266,4621,4231,4330,4377,3801,4136,15749
37063001002,5216,5154,5437,5643,5925,5776,6123,5779,11453
37063001100,2185,2469,2825,2963,3335,3617,3425,3173,15895
37063001301,1058,1022,1008,1087,1292,1408,1384,1486,17126
37063001303,3315,3338,3284,3303,3465,3591,3646,3928,9671
37063001304,2418,2563,2772,2694,2798,3006,3305,3226,15670
37063001400,2992,2984,2921,2573,2460,2542,2375,2505,9943
37063001501,2729,2854,2929,2849,2836,2911,2948,3162,970
37063001502,5918,6070,6423,6655,6441,6292,6041,6177,19564
37063001503,1894,1842,1836,1792,1621,1642,1638,1671,763
37063001601,6068,5994,6326,6580,5838,6114,6061,6107,35112
37063001603,5987,6131,6267,6151,6255,6277,6488,6586,43318
37063001604,6704,6726,6794,6474,6777,6599,6664,6532,47263
37063001705,4454,4334,4317,4764,4735,5202,5198,5115,37785
37063001706,4130,4150,4453,4645,4808,5033,4954,5188,40078
37063001707,7039,7075,7075,7072,6914,7042,6832,6723,54443
37063001708,4271,4403,4612,5005,5414,5260,5674,5273,28517
37063001709,6040,6185,6462,6404,6489,6477,6926,7222,18251
37063001710,4035,4179,4146,4392,4244,4348,4402,4519,21280
37063001711,4414,4499,4327,4536,4700,4620,4740,4473,24290
37063001801,6357,7204,7372,7716,8008,7852,7903,8265,20724
37063001802,7124,6845,6979,7165,6857,7452,8193,7951,16197
37063001806,5313,5303,5460,5375,5674,6004,6806,7543,24604
37063001807,9283,9425,9411,9516,9292,9153,9632,9435,37374
37063001808,4419,4732,5300,6124,7118,7954,8732,9744,43558
37063001809,6555,6287,6334,5979,6096,5448,5936,6171,33681
37063001900,2163,2218,2376,2662,3011,3102,3453,4128,49077
37063002007,4838,4893,4856,4869,4864,5081,5172,4929,51386
37063002008,2943,2975,3099,3093,3069,3101,3103,3065,85796
37063002009,4890,5037,4632,4415,4403,4559,4556,4688,16779
37063002013,4470,4642,4636,4717,4683,4550,4447,4577,39921
37063002015,5357,5277,4997,5376,5446,5505,5782,5938,26536
37063002016,5538,5405,5815,5967,5833,5731,5941,5462,24297
37063002017,6596,6637,6701,6879,7450,7615,7506,7805,55174
37063002018,7627,7564,8126,8344,8202,8674,9481,9409,57617
37063002019,4644,4806,4895,4625,4750,4844,4839,4548,58846
37063002020,5401,5803,6150,6635,6902,6971,6893,7157,61230
37063002021,4208,4519,4490,4766,4476,4518,4410,4376,46888
37063002022,4598,4551,4627,4562,4616,4688,4638,4895,40264
37063002023,2890,2849,2813,2837,3144,3308,3197,3273,41495
37063002024,5784,5684,5699,6037,6139,6188,6475,6421,48293
37063002025,5857,6116,5901,6250,6583,6898,7030,7162,34120
37063002026,5589,5510,5612,5977,6385,6434,6391,6994,25897
37063002027,7557,7388,7672,8179,8942,9099,9298,9995,34424
37063002028,5346,5816,6010,6995,7083,7604,8019,9192,54349
37063002100,8744,9051,9308,9162,9247,9284,9149,9396,32522
37063002200,1743,1584,1795,1867,1758,1835,2153,2054,53035
37063002300,1366,1422,1547,1455,1365,1484,1346,1597,22947
37063980100,73,102,90,75,0,0,0,0,
