year,fips,value
2015,37063000101,746
2017,37063000101,756
2018,37063000101,686
2019,37063000101,847
2015,37063000102,976
2017,37063000102,970
2018,37063000102,855
2019,37063000102,1055
2015,37063000200,703
2017,37063000200,783
2019,37063000200,775
2015,37063000301,612
2017,37063000301,664
2019,37063000301,617
2015,37063000302,933
2017,37063000302,914
2018,37063000302,832
2019,37063000302,986
2015,37063000401,759
2015,37063000500,941
2017,37063000500,891
2018,37063000500,747
2019,37063000500,895
2015,37063000600,1518
2017,37063000600,1486
2018,37063000600,1232
2019,37063000600,1505
2015,37063000700,811
2017,37063000700,962
2018,37063000700,859
2019,37063000700,995
2015,37063000900,494
2017,37063000900,519
2018,37063000900,428
2019,37063000900,509
2015,37063001001,944
2017,37063001001,988
2018,37063001001,866
2019,37063001001,993
2015,37063001002,1349
2017,37063001002,1461
2018,37063001002,1241
2019,37063001002,1575
2015,37063001100,1227
2017,37063001100,1382
2018,37063001100,909
2019,37063001100,1182
2015,37063001301,407
2017,37063001301,392
2019,37063001301,441
2015,37063001303,537
2017,37063001303,521
2018,37063001303,450
2019,37063001303,515
2015,37063001304,586
2017,37063001304,614
2018,37063001304,527
2019,37063001304,633
2015,37063001400,555
2017,37063001400,567
2018,37063001400,427
2019,37063001400,546
2015,37063001502,1633
2017,37063001502,1858
2018,37063001502,1506
2019,37063001502,1957
2015,37063001601,1405
2017,37063001601,1537
2018,37063001601,1408
2019,37063001601,1649
2015,37063001603,1696
2017,37063001603,1827
2018,37063001603,1681
2019,37063001603,1942
2015,37063001604,1658
2017,37063001604,1814
2018,37063001604,1715
2019,37063001604,1985
2015,37063001705,1260
2017,37063001705,1317
2018,37063001705,1194
2019,37063001705,1470
2015,37063001706,1263
2017,37063001706,1303
2018,37063001706,1177
2019,37063001706,1397
2015,37063001707,1820
2017,37063001707,1975
2018,37063001707,1829
2019,37063001707,2288
2015,37063001708,924
2017,37063001708,1047
2018,37063001708,973
2019,37063001708,1139
2015,37063001709,1298
2017,37063001709,1396
2018,37063001709,1235
2019,37063001709,1548
2015,37063001710,894
2017,37063001710,985
2018,37063001710,903
2019,37063001710,1100
2015,37063001711,851
2017,37063001711,897
2018,37063001711,818
2019,37063001711,1050
2015,37063001801,1720
2017,37063001801,1905
2018,37063001801,1745
2019,37063001801,2159
2015,37063001802,1511
2017,37063001802,1585
2018,37063001802,1405
2019,37063001802,1684
2015,37063001806,1261
2017,37063001806,1379
2018,37063001806,1277
2019,37063001806,1565
2015,37063001807,1870
2017,37063001807,2018
2018,37063001807,1843
2019,37063001807,2274
2015,37063001808,1584
2017,37063001808,1996
2018,37063001808,1823
2019,37063001808,2360
2015,37063001809,1151
2017,37063001809,1233
2018,37063001809,1031
2019,37063001809,1406
2015,37063001900,821
2017,37063001900,1101
2018,37063001900,888
2019,37063001900,1250
2015,37063002007,1152
2017,37063002007,1253
2018,37063002007,1139
2019,37063002007,1267
2015,37063002008,824
2017,37063002008,859
2018,37063002008,785
2019,37063002008,907
2015,37063002009,1261
2017,37063002009,1263
2018,37063002009,1119
2019,37063002009,1296
2015,37063002013,1031
2017,37063002013,1070
2018,37063002013,927
2019,37063002013,1124
2015,37063002015,1168
2017,37063002015,1210
2018,37063002015,1072
2019,37063002015,1241
2015,37063002017,1893
2017,37063002017,1968
2018,37063002017,1763
2019,37063002017,2115
2015,37063002018,1598
2017,37063002018,1652
2018,37063002018,1477
2019,37063002018,1796
2017,37063002019,639
2019,37063002019,696
2015,37063002020,1422
2017,37063002020,1614
2018,37063002020,1424
2019,37063002020,1847
2015,37063002021,804
2017,37063002021,810
2018,37063002021,727
2019,37063002021,883
2015,37063002022,937
2017,37063002022,956
2018,37063002022,832
2019,37063002022,983
2015,37063002024,1428
2017,37063002024,1524
2018,37063002024,1342
2019,37063002024,1607
2015,37063002025,1276
2017,37063002025,1344
2018,37063002025,1209
2019,37063002025,1416
2015,37063002026,1143
2017,37063002026,1178
2018,37063002026,1078
2019,37063002026,1199
2015,37063002027,1445
2017,37063002027,1642
2018,37063002027,1468
2019,37063002027,1943
2015,37063002028,1377
2017,37063002028,1592
2018,37063002028,1239
2019,37063002028,1803
2015,37063002100,1590
2017,37063002100,1814
2018,37063002100,1670
2019,37063002100,1918
2017,37063002200,571
2018,37063002200,846
2019,37063002200,972
