id,y_2011,y_2016,y_2019,y_2021,y_2022,y_2023
37063000101,6,0,1,1,52,53
37063000102,1,0,2,1,63,63
37063000200,1,2,1,2,38,32
37063000301,1,1,0,3,43,37
37063000302,0,0,0,2,11,9
37063000401,1,1,1,3,52,46
37063000402,3,1,1,1,51,42
37063000500,1,1,1,5,44,40
37063000600,1,1,1,2,51,44
37063000700,0,1,2,3,16,17
37063000900,4,2,2,2,17,14
37063001001,5,2,1,5,37,40
37063001002,2,2,2,3,35,35
37063001100,1,1,1,1,68,60
37063001301,6,1,1,1,55,32
37063001303,0,1,1,1,28,33
37063001304,0,10,9,1,25,31
37063001400,2,0,1,2,31,19
37063001501,2,0,0,1,6,6
37063001502,1,1,3,4,65,62
37063001503,2,1,1,1,6,5
37063001601,0,2,1,2,77,78
37063001603,2,1,0,4,55,64
37063001604,1,1,1,2,82,88
37063001705,0,1,1,3,72,77
37063001706,1,1,1,1,43,41
37063001707,2,0,1,4,58,59
37063001708,5,1,1,1,117,105
37063001709,3,3,3,2,145,156
37063001710,3,1,1,1,37,47
37063001711,1,1,1,1,45,48
37063001801,1,0,0,2,89,125
37063001802,0,1,1,7,44,63
37063001806,0,0,2,1,92,76
37063001807,2,1,1,1,142,139
37063001808,4,1,1,1,64,64
37063001809,0,1,1,1,71,70
37063001900,1,2,1,1,36,40
37063002007,1,1,1,2,95,91
37063002008,1,3,2,1,12,9
37063002009,1,1,1,2,16,16
37063002013,3,1,2,2,53,59
37063002015,0,0,0,2,51,50
37063002016,0,1,1,1,61,102
37063002017,1,1,1,3,43,50
37063002018,0,1,1,1,83,91
37063002019,0,0,0,1,19,19
37063002020,1,3,2,1,76,72
37063002021,1,0,0,1,43,48
37063002022,2,0,0,1,37,38
37063002023,2,1,0,2,23,20
37063002024,1,0,1,2,59,67
37063002025,0,1,1,1,58,52
37063002026,1,0,0,0,50,62
37063002027,1,0,0,1,104,109
37063002028,2,1,1,2,109,104
37063002100,1,1,1,1,61,58
37063002200,1,1,1,1,12,23
37063002300,5,1,1,1,10,10
