"id","y_2010","y_2011","y_2012","y_2013","y_2014","y_2015","y_2016","y_2017","y_2018","y_2019"
"37063000101",15170,15186,15846,14572,14118,12266,15401,16970,15789,19700
"37063000102",17576,18346,16805,15006,13876,13814,13765,13239,14617,18076
"37063000200",16910,15247,13840,13339,13405,16048,15730,16170,20012,19975
"37063000301",15904,17305,16750,16626,18485,15729,16645,14786,15847,18153
"37063000302",21492,20929,20222,19347,22726,22206,22089,27700,32498,30826
"37063000401",22396,24970,22488,6979,5669,21023,21037,28874,51964,48774
"37063000402",23396,21029,24245,23247,18496,25009,28707,35253,34678,33183
"37063000500",12970,12564,13823,12749,12292,11918,12110,12573,13466,12813
"37063000600",15554,19589,16045,12588,12472,13357,13446,22407,21887,27196
"37063000700",24816,21856,22168,22095,20471,19815,20123,24633,28752,28806
"37063000900",8739,10987,12396,13256,13645,13485,12582,12916,14732,15617
"37063001001",12712,12196,13261,13515,16123,15085,15873,14680,14285,14100
"37063001002",11417,11136,11917,12798,13513,13201,13917,16868,12769,11778
"37063001100",8868,9069,9993,9218,9109,9620,9799,11873,12724,13493
"37063001301",11309,12496,14190,12947,15447,16653,14082,16129,18467,19034
"37063001303",8910,10402,9991,10830,10407,11219,10027,10432,10177,10525
"37063001304",14715,13080,12353,13224,15146,13326,13262,13992,17610,18289
"37063001400",8749,9799,9327,15145,17869,17051,17534,21818,8287,9812
"37063001501",2446,2585,2389,1792,1564,2348,2141,1762,2195,2506
"37063001502",11056,13369,12249,10976,12098,13629,13351,16012,16390,15410
"37063001503",1800,1872,1966,2039,2465,2597,2809,2703,2664,2382
"37063001601",21627,26045,23504,22414,23963,30097,28060,27285,26631,25362
"37063001603",26932,29615,27620,30791,29131,26553,26518,30161,27704,31725
"37063001604",26409,27398,31551,40249,42006,41768,42294,49877,41120,45710
"37063001705",40795,46272,62738,32186,41310,41903,40850,31903,39644,22533
"37063001706",16783,22067,18934,22436,23529,28062,25481,31627,31750,27004
"37063001707",23259,24455,30004,28604,44415,39827,43499,44041,58567,35130
"37063001708",19069,19677,26571,28057,27757,26343,31132,27610,29526,33575
"37063001709",11828,11103,12619,10993,11417,13223,14592,14489,16519,16891
"37063001710",19680,20309,19572,19887,19374,18390,16418,17438,16686,15579
"37063001711",19068,20308,19973,19213,18642,18378,19242,20596,23854,24057
"37063001801",21140,20828,20079,20414,22259,20542,23472,21030,23798,23543
"37063001802",15860,15973,18086,18592,18751,17076,17209,16977,17559,17338
"37063001806",23885,26018,26852,25641,26427,26576,26601,26047,22578,27194
"37063001807",26908,24084,23959,25021,24007,23410,33079,35359,39820,41131
"37063001808",34177,31635,31064,37443,36711,36552,41184,43852,39800,39970
"37063001809",25662,24500,23184,27273,24505,29991,35273,32441,27090,28903
"37063001900",39878,39893,40646,47661,53235,63766,64210,57598,47935,47218
"37063002007",32571,36160,35530,37564,33553,37039,36326,42330,40594,48167
"37063002008",58536,88115,100021,177392,76336,58111,39511,49823,41044,44288
"37063002009",21118,21069,21964,22393,22482,21994,20628,20524,20439,18516
"37063002013",26710,24268,23397,24825,24090,21334,31416,35801,35401,40208
"37063002015",16586,16361,14770,14313,14056,17509,19679,18141,19426,18536
"37063002016",18087,18294,21065,22497,22126,20438,22310,20884,20907,26477
"37063002017",31658,37387,30335,36510,35483,36422,36752,43659,40404,37224
"37063002018",28986,30735,32229,29915,27600,27332,25957,28945,30946,35514
"37063002019",26936,28411,28232,26224,29794,24385,35709,52211,53606,58110
"37063002020",40025,41966,38648,39908,45929,43800,44868,55307,61361,59030
"37063002021",20896,24136,22829,24392,25311,26422,26628,33102,40090,46981
"37063002022",28822,24157,25990,27349,26801,26845,31097,31992,31942,31599
"37063002023",22687,20172,23822,29714,30849,28162,30031,32938,23598,25901
"37063002024",37379,40643,42114,40497,37601,34421,35238,45339,45636,49396
"37063002025",26291,26480,28048,27862,28754,28540,32584,30591,30194,29645
"37063002026",19440,18863,18001,19866,20057,21417,21950,23319,22462,24931
"37063002027",19657,20440,22154,21536,20523,21317,21482,21733,24637,26743
"37063002028",30884,34164,32430,31402,30321,29577,27090,30790,35170,36387
"37063002100",13642,16925,16847,17543,18479,18644,17730,18707,19725,19690
"37063002200",9039,11305,10368,10363,12131,17938,25492,18971,21775,22223
"37063002300",8317,8878,8496,8944,8494,11418,11360,11908,16500,20669
"37063980100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
