year,fips,value
2018,37063000101,543
2019,37063000101,649
2018,37063000102,964
2019,37063000102,1104
2018,37063000200,819
2019,37063000200,957
2018,37063000301,609
2019,37063000301,706
2018,37063000302,1397
2019,37063000302,1556
2018,37063000401,1348
2019,37063000401,1500
2018,37063000402,1093
2019,37063000402,1336
2018,37063000500,603
2019,37063000500,674
2018,37063000600,1591
2019,37063000600,1871
2018,37063000700,1237
2019,37063000700,1392
2018,37063000900,114
2019,37063000900,163
2018,37063001001,282
2019,37063001001,395
2018,37063001002,311
2019,37063001002,400
2018,37063001100,320
2019,37063001100,428
2018,37063001301,64
2019,37063001301,104
2018,37063001303,49
2019,37063001303,84
2018,37063001304,64
2019,37063001304,93
2018,37063001400,45
2019,37063001400,58
2018,37063001501,25
2019,37063001501,56
2018,37063001502,876
2019,37063001502,981
2018,37063001503,3
2019,37063001503,6
2018,37063001601,2210
2019,37063001601,2543
2018,37063001603,2861
2019,37063001603,3280
2018,37063001604,3102
2019,37063001604,3571
2018,37063001705,1794
2019,37063001705,2099
2018,37063001706,1732
2019,37063001706,1932
2018,37063001707,3727
2019,37063001707,4412
2018,37063001708,334
2019,37063001708,389
2018,37063001709,440
2019,37063001709,549
2018,37063001710,771
2019,37063001710,916
2018,37063001711,685
2019,37063001711,907
2018,37063001801,1446
2019,37063001801,1643
2018,37063001802,537
2019,37063001802,628
2018,37063001806,1363
2019,37063001806,1629
2018,37063001807,1097
2019,37063001807,1354
2018,37063001808,2250
2019,37063001808,2661
2018,37063001809,1358
2019,37063001809,1666
2018,37063001900,1747
2019,37063001900,2422
2018,37063002007,1716
2019,37063002007,1929
2018,37063002008,1536
2019,37063002008,1810
2018,37063002009,117
2019,37063002009,152
2018,37063002013,1342
2019,37063002013,1582
2018,37063002015,1220
2019,37063002015,1338
2018,37063002016,731
2019,37063002016,847
2018,37063002017,3312
2019,37063002017,3862
2018,37063002018,2716
2019,37063002018,3180
2018,37063002019,1095
2019,37063002019,1372
2018,37063002020,2050
2019,37063002020,2627
2018,37063002021,1031
2019,37063002021,1252
2018,37063002022,1140
2019,37063002022,1321
2018,37063002023,937
2019,37063002023,1078
2018,37063002024,2403
2019,37063002024,2821
2018,37063002025,1094
2019,37063002025,1281
2018,37063002026,471
2019,37063002026,562
2018,37063002027,1544
2019,37063002027,2105
2018,37063002028,1510
2019,37063002028,2057
2018,37063002100,3034
2019,37063002100,3554
2018,37063002200,865
2019,37063002200,1191
2018,37063002300,122
2019,37063002300,347
2018,37063980100,8
2019,37063980100,7
2015,37063000101,588
2015,37063000102,1020
2015,37063000200,779
2015,37063000301,685
2015,37063000302,1551
2015,37063000401,1474
2015,37063000402,1053
2015,37063000500,697
2015,37063000600,1746
2015,37063000700,1165
2015,37063000900,99
2015,37063001001,282
2015,37063001002,313
2015,37063001100,421
2015,37063001301,63
2015,37063001303,45
2015,37063001304,61
2015,37063001400,50
2015,37063001501,64
2015,37063001502,1060
2015,37063001503,
2015,37063001601,2257
2015,37063001603,2950
2015,37063001604,3186
2015,37063001705,1930
2015,37063001706,1913
2015,37063001707,3764
2015,37063001708,339
2015,37063001709,434
2015,37063001710,832
2015,37063001711,751
2015,37063001801,1559
2015,37063001802,560
2015,37063001806,1547
2015,37063001807,1298
2015,37063001808,2098
2015,37063001809,1575
2015,37063001900,1655
2015,37063002007,1823
2015,37063002008,1604
2015,37063002009,78
2015,37063002013,1466
2015,37063002015,1363
2015,37063002016,835
2015,37063002017,3573
2015,37063002018,2947
2015,37063002019,1221
2015,37063002020,2055
2015,37063002021,1167
2015,37063002022,1337
2015,37063002023,1039
2015,37063002024,2566
2015,37063002025,1176
2015,37063002026,532
2015,37063002027,1598
2015,37063002028,1625
2015,37063002100,2990
2015,37063002200,722
2015,37063002300,59
2015,37063980100,16
2017,37063000101,608
2017,37063000102,1054
2017,37063000200,888
2017,37063000301,735
2017,37063000302,1475
2017,37063000401,1488
2017,37063000402,1273
2017,37063000500,692
2017,37063000600,1825
2017,37063000700,1338
2017,37063000900,125
2017,37063001001,332
2017,37063001002,366
2017,37063001100,516
2017,37063001301,66
2017,37063001303,58
2017,37063001304,70
2017,37063001400,52
2017,37063001501,48
2017,37063001502,1052
2017,37063001503,
2017,37063001601,2422
2017,37063001603,3122
2017,37063001604,3391
2017,37063001705,1976
2017,37063001706,1925
2017,37063001707,4050
2017,37063001708,359
2017,37063001709,500
2017,37063001710,860
2017,37063001711,775
2017,37063001801,1612
2017,37063001802,592
2017,37063001806,1530
2017,37063001807,1278
2017,37063001808,2457
2017,37063001809,1622
2017,37063001900,2185
2017,37063002007,1924
2017,37063002008,1688
2017,37063002009,126
2017,37063002013,1528
2017,37063002015,1357
2017,37063002016,836
2017,37063002017,3679
2017,37063002018,3031
2017,37063002019,1267
2017,37063002020,2335
2017,37063002021,1179
2017,37063002022,1304
2017,37063002023,1062
2017,37063002024,2716
2017,37063002025,1214
2017,37063002026,523
2017,37063002027,1822
2017,37063002028,1932
2017,37063002100,3365
2017,37063002200,859
2017,37063002300,143
2017,37063980100,19

