id,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020
37063000101,305822,817787,10064,595464.12,252675,1157418.38,805302,446714,391441
37063000102,490807,6489743,786066,289722,728934,2737473,4307106,885600.92,6243327
37063000200,355050,142868,203823,894580,344815,627479.96,902388,574279,1017945
37063000301,553339.44,196090.14,561764,102651.4,1100016,117435.97,0,46468,234290
37063000302,0,0,61141,125000,0,0,182592,0,1436320
37063000401,922730,0,1628629,261382,17026,1218309,517196,0,724388
37063000402,1858193,7013498,2543178,1766116,2780934,2089332.48,2018466.77,4364814,6405234.61
37063000500,957280,6414194,745536,3070652,42086774,151187,124392,143987,126655
37063000600,152951,105245,17000,454849,2614374,2059346,1485356.74,717859,242722.8
37063000700,2488316,1953353.78,1331710,1456675.56,1438229.04,3753458,8192888,5649502,8048949
37063000900,859199,0,208691,539011,0,0,0,0,41000
37063001001,1808,0,122452,298658,118931.85,642267,1310308,610500,756090
37063001002,287525,0,89808,4700,118608,100000,2488892,993698,4113521
37063001100,2976730.38,284149,7427,1866934,1553359,17800761,6050896.76,8746588.13,3535893
37063001301,0,0,0,0,0,1774200,8000,297976,711182
37063001303,0,0,0,0,0,0,96876,0,0
37063001304,755659,0,26200,1241906,0,0,0,0,411606
37063001400,139670,0,0,417102,104988,716763,25000,0,15000
37063001501,99749121,63909186.65,40235395.77,84242906.31,24262338,121349367.25,175601630,52562770,49937570.82
37063001502,1077143,552688,901305.23,1090682.93,605244,1239955.12,5627971,10698094,9907828.87
37063001503,186595,351610,5024122,86500,516784,0,0,0,301025
37063001601,837227,0,0,158370,1823197,782017,2169817.71,216714,21238378
37063001603,33827,2000,0,936217.58,49093,79384,215146.5,1110000,671516.12
37063001604,0,0,0,0,448023,0,0,54539.6,0
37063001705,10394261,3234878,1338688,1441984,1309164,2607899,674327,6026639,632236.79
37063001706,70682,0,668000,0,0,0,0,304431,30265
37063001707,204184,88111,892802,587695,315155,1306419,180345.97,640344,1250690
37063001708,5500,0,796810,0,78863,0,10000,2096436,6907231
37063001709,679942,943558,1496284,1191541.2,777385,433235,858356,1328943,5062460
37063001710,0,52724.49,214337,1734787,17300,347456,1735804,388611,346831
37063001711,0,0,0,714538.45,659247,13202,0,6000,420793
37063001801,35584,260016,2616215,2582269,1333987,14641754,2356006.74,1726071,90195079.58
37063001802,336942,41800,0,519050,280000,3413852,0,238621,934804.7
37063001806,0,0,10000,87070,0,0,0,2750,534400
37063001807,0,166000,0,0,0,0,0,214594.15,5304950
37063001808,2599499,2380257,4300,3019629,0,10500,2242147,231280,6359525
37063001809,8332246,19935118,16784061,24394156,3710462.88,2952739.27,14156429.33,71895,5223693.65
37063001900,975500,37166,142371,12000,14500,612327,18000,13000,20922596.37
37063002007,23912,2233239,36279,624599.22,446172,0,212802,56199,110622
37063002008,0,0,81960,0,21900,143162,83913,0,1203041.96
37063002009,9000,380366,1761463,1705672,1777260,732601,43465,144870.79,29186255.39
37063002013,4228,116000,0,0,42000,0,0,0,778277
37063002015,5789545.06,3968524.6,1101090.65,3397664,1945390.73,1339732.34,14634958,5587905,5142363
37063002016,1701012,8451751,26419527.5,10749484.58,4873011.69,4722419.56,2130751.28,5574676,12726934.71
37063002017,659049.42,772121,1002803,1434075.1,2248671,590918,579725.55,608420.07,9776739
37063002018,3853665,7154586,3494155,1615061.84,2509721,11378142.17,2790003.44,2748231.06,18197732
37063002019,603017,4165299,3890099.16,1626288.47,2464128.2,6301931,1859068,13829466,1899230
37063002020,1131025,0,47500,170000,983646.74,380407,8194598.87,5887248,34357804.24
37063002021,11537946.75,5222922.73,23702928,9905064.44,1486574.25,34896606.92,24790190.24,13465861.74,33295055.85
37063002022,0,120543,587545,3587734,17420631,12087631,2162800,55480,401746
37063002023,1145538,455771,180692.03,445432,234989,799530.43,231800,4689428,5075905
37063002024,0,0,0,0,0,0,0,25000,24000
37063002025,4000,0,0,0,372900,79786,542950,144021,50750
37063002026,0,1526287,145867,1150,517678.5,0,552293,285934,578434.22
37063002027,7292710,38077760.36,6017561.06,12885989.1,31303540.76,41951569.99,23150793.37,94497398.5,30171949.71
37063002028,8687403,11074449.3,21482429.05,75765172.78,112202933.81,52524619.28,158550472.87,126278548.5,354632384.59
37063002100,1982769,2917407,63562894.15,524353,2927397,2490357,11004877,67010217,315133231.27
37063002200,4458516,52177837.04,30148962.98,22940744.7,137207100.07,72642979.93,45766855.69,56043544,58238679.59
37063002300,11596346,15990707,3918418,3717654,2466094.06,20736362,1310557,40772678,15032641.17
37063980100,84013384,157254930.7,69303454.08,29853890.41,62660305.42,100226097.11,104674307.7,163944952,306105848.57
