year,fips,value
2015,37063000101,193
2017,37063000101,200
2018,37063000101,172
2019,37063000101,205
2015,37063000102,212
2017,37063000102,199
2018,37063000102,172
2019,37063000102,219
2015,37063000200,122
2017,37063000200,149
2018,37063000200,125
2019,37063000200,131
2015,37063000301,115
2017,37063000301,115
2018,37063000301,84
2019,37063000301,111
2015,37063000302,105
2017,37063000302,136
2018,37063000302,124
2019,37063000302,124
2015,37063000401,147
2017,37063000401,133
2018,37063000401,108
2019,37063000401,133
2015,37063000402,50
2017,37063000402,70
2018,37063000402,61
2019,37063000402,74
2015,37063000500,143
2017,37063000500,169
2018,37063000500,144
2019,37063000500,171
2015,37063000600,231
2017,37063000600,271
2018,37063000600,208
2019,37063000600,271
2015,37063000700,210
2017,37063000700,220
2018,37063000700,190
2019,37063000700,212
2015,37063000900,111
2017,37063000900,127
2018,37063000900,98
2019,37063000900,103
2015,37063001001,207
2017,37063001001,246
2018,37063001001,232
2019,37063001001,240
2015,37063001002,289
2017,37063001002,310
2018,37063001002,257
2019,37063001002,357
2015,37063001100,255
2017,37063001100,320
2018,37063001100,215
2019,37063001100,278
2015,37063001301,83
2017,37063001301,101
2018,37063001301,82
2019,37063001301,125
2015,37063001303,171
2017,37063001303,166
2018,37063001303,142
2019,37063001303,182
2015,37063001304,169
2017,37063001304,212
2018,37063001304,185
2019,37063001304,219
2015,37063001400,139
2017,37063001400,161
2018,37063001400,124
2019,37063001400,145
2015,37063001502,169
2017,37063001502,177
2018,37063001502,145
2019,37063001502,182
2015,37063001601,393
2017,37063001601,445
2018,37063001601,411
2019,37063001601,450
2015,37063001603,428
2017,37063001603,488
2018,37063001603,465
2019,37063001603,489
2015,37063001604,421
2017,37063001604,505
2018,37063001604,474
2019,37063001604,535
2015,37063001705,364
2017,37063001705,398
2018,37063001705,366
2019,37063001705,393
2015,37063001706,193
2017,37063001706,221
2018,37063001706,201
2019,37063001706,238
2015,37063001707,550
2017,37063001707,643
2018,37063001707,600
2019,37063001707,686
2015,37063001708,254
2017,37063001708,301
2018,37063001708,280
2019,37063001708,356
2015,37063001709,411
2017,37063001709,481
2018,37063001709,449
2019,37063001709,480
2015,37063001710,202
2017,37063001710,218
2018,37063001710,200
2019,37063001710,244
2015,37063001711,190
2017,37063001711,224
2018,37063001711,191
2019,37063001711,245
2015,37063001801,414
2017,37063001801,488
2018,37063001801,431
2019,37063001801,525
2015,37063001802,355
2017,37063001802,389
2018,37063001802,352
2019,37063001802,395
2015,37063001806,293
2017,37063001806,334
2018,37063001806,307
2019,37063001806,374
2015,37063001807,381
2017,37063001807,439
2018,37063001807,394
2019,37063001807,499
2015,37063001808,315
2017,37063001808,386
2018,37063001808,355
2019,37063001808,439
2015,37063001809,233
2017,37063001809,270
2018,37063001809,231
2019,37063001809,287
2015,37063001900,233
2017,37063001900,391
2018,37063001900,335
2019,37063001900,423
2015,37063002007,332
2017,37063002007,371
2018,37063002007,326
2019,37063002007,352
2015,37063002008,175
2017,37063002008,215
2018,37063002008,195
2019,37063002008,231
2015,37063002009,383
2017,37063002009,410
2018,37063002009,364
2019,37063002009,431
2015,37063002013,221
2017,37063002013,246
2018,37063002013,212
2019,37063002013,279
2015,37063002015,244
2017,37063002015,271
2018,37063002015,233
2019,37063002015,276
2015,37063002016,113
2017,37063002016,154
2018,37063002016,136
2019,37063002016,162
2015,37063002017,403
2017,37063002017,482
2018,37063002017,434
2019,37063002017,513
2015,37063002018,318
2017,37063002018,363
2018,37063002018,336
2019,37063002018,403
2015,37063002019,94
2017,37063002019,114
2018,37063002019,95
2019,37063002019,142
2015,37063002020,208
2017,37063002020,296
2018,37063002020,258
2019,37063002020,301
2015,37063002021,139
2017,37063002021,157
2018,37063002021,127
2019,37063002021,139
2015,37063002022,181
2017,37063002022,234
2018,37063002022,209
2019,37063002022,224
2015,37063002023,100
2017,37063002023,123
2018,37063002023,107
2019,37063002023,122
2015,37063002024,218
2017,37063002024,281
2018,37063002024,255
2019,37063002024,297
2015,37063002025,240
2017,37063002025,288
2018,37063002025,272
2019,37063002025,337
2015,37063002026,270
2017,37063002026,315
2018,37063002026,303
2019,37063002026,344
2015,37063002027,289
2017,37063002027,352
2018,37063002027,319
2019,37063002027,419
2015,37063002028,175
2017,37063002028,232
2018,37063002028,171
2019,37063002028,240
2015,37063002100,414
2017,37063002100,513
2018,37063002100,466
2019,37063002100,527
2015,37063002200,63
2017,37063002200,70
2018,37063002200,124
2019,37063002200,121
2015,37063002300,64
2017,37063002300,76
2018,37063002300,61
2019,37063002300,104
