id,y_2021
37063001400,8280
37063001002,4633
37063001304,2601
37063001501,10666
37063000102,7080
37063001502,5458
37063000301,6035
37063000401,4719
37063001708,6485
37063001100,7945
37063000900,2734
37063002016,8405
37063002015,8092
37063002008,493
37063001801,58330
37063002007,7708
37063002009,13254
37063002200,13545
37063002026,13263
37063002300,4970
37063001301,3592
37063000302,1525
37063002025,1244
37063000101,5336
37063001807,12005
37063001503,756
37063001303,8045
37063001710,2434
37063000200,7685
37063001711,1656
37063001709,18022
37063001705,7174
37063001802,17279
37063000402,7646
37063000500,2980
37063001001,6663
37063000700,6245
37063000600,1275
