fips,year,value
37063001501,2017,0
37063001501,2018,0
37063001501,2019,0
37063001501,2020,0
37063001501,2021,0
37063001501,2022,0
37063001502,2012,9
37063001502,2013,3
37063001502,2014,14
37063001502,2015,13
37063001502,2016,12
37063001502,2017,13
37063001502,2018,13
37063001502,2019,14
37063001502,2020,11
37063001502,2021,17
37063001502,2022,15
37063001503,2012,0
37063001503,2013,0
37063001503,2014,1
37063001503,2015,1
37063001503,2016,0
37063001503,2017,0
37063001503,2018,0
37063001503,2019,0
37063001503,2020,0
37063001503,2021,0
37063001503,2022,0
37063001601,2012,4
37063001601,2013,3
37063001601,2014,4
37063001601,2015,7
37063001601,2016,0
37063001601,2017,2
37063001601,2018,7
37063001601,2019,5
37063001601,2020,4
37063001601,2021,4
37063001601,2022,6
37063001603,2012,1
37063001603,2013,3
37063001603,2014,7
37063001603,2015,3
37063001603,2016,3
37063001603,2017,3
37063001603,2018,4
37063001603,2019,2
37063001603,2020,3
37063001603,2021,1
37063001603,2022,2
37063001604,2012,1
37063001604,2013,1
37063001604,2014,3
37063001604,2015,0
37063001604,2016,2
37063001604,2017,1
37063001604,2018,2
37063001604,2019,1
37063001604,2020,1
37063001604,2021,1
37063001604,2022,0
37063001705,2012,7
37063001705,2013,12
37063001705,2014,14
37063001705,2015,16
37063001705,2016,16
37063001705,2017,20
37063001705,2018,21
37063001705,2019,20
37063001705,2020,10
37063001705,2021,10
37063001705,2022,14
37063001706,2012,4
37063001706,2013,7
37063001706,2014,8
37063001706,2015,9
37063001706,2016,6
37063001706,2017,5
37063001706,2018,12
37063001706,2019,7
37063001706,2020,7
37063001706,2021,7
37063001706,2022,13
37063001707,2012,3
37063001707,2013,5
37063001707,2014,2
37063001707,2015,1
37063001707,2016,3
37063001707,2017,5
37063001707,2018,8
37063001707,2019,7
37063001707,2020,2
37063001707,2021,5
37063001707,2022,9
37063001708,2012,6
37063001708,2013,10
37063001708,2014,14
37063001708,2015,26
37063001708,2016,41
37063001708,2017,23
37063001708,2018,35
37063001708,2019,88
37063001708,2020,19
37063001708,2021,15
37063001708,2022,16
37063001709,2012,44
37063001709,2013,27
37063001709,2014,43
37063001709,2015,36
37063001709,2016,33
37063001709,2017,48
37063001709,2018,32
37063001709,2019,38
37063001709,2020,26
37063001709,2021,38
37063001709,2022,59
37063001710,2012,7
37063001710,2013,21
37063001710,2014,18
37063001710,2015,20
37063001710,2016,33
37063001710,2017,26
37063001710,2018,20
37063001710,2019,25
37063001710,2020,21
37063001710,2021,18
37063001710,2022,47
37063001711,2012,13
37063001711,2013,16
37063001711,2014,14
37063001711,2015,17
37063001711,2016,21
37063001711,2017,37
37063001711,2018,12
37063001711,2019,32
37063001711,2020,34
37063001711,2021,18
37063001711,2022,18
37063001801,2012,9
37063001801,2013,13
37063001801,2014,15
37063001801,2015,7
37063001801,2016,23
37063001801,2017,18
37063001801,2018,32
37063001801,2019,15
37063001801,2020,9
37063001801,2021,14
37063001801,2022,4
37063001802,2012,57
37063001802,2013,36
37063001802,2014,85
37063001802,2015,110
37063001802,2016,107
37063001802,2017,56
37063001802,2018,83
37063001802,2019,87
37063001802,2020,36
37063001802,2021,25
37063001802,2022,50
37063001806,2012,3
37063001806,2013,1
37063001806,2014,0
37063001806,2015,4
37063001806,2016,3
37063001806,2017,4
37063001806,2018,6
37063001806,2019,4
37063001806,2020,0
37063001806,2021,1
37063001806,2022,2
37063001807,2012,8
37063001807,2013,11
37063001807,2014,10
37063001807,2015,11
37063001807,2016,10
37063001807,2017,9
37063001807,2018,17
37063001807,2019,8
37063001807,2020,10
37063001807,2021,8
37063001807,2022,8
37063001808,2012,2
37063001808,2013,1
37063001808,2014,1
37063001808,2015,2
37063001808,2016,4
37063001808,2017,1
37063001808,2018,2
37063001808,2019,5
37063001808,2020,2
37063001808,2021,4
37063001808,2022,1
37063001809,2012,3
37063001809,2013,13
37063001809,2014,8
37063001809,2015,4
37063001809,2016,7
37063001809,2017,3
37063001809,2018,8
37063001809,2019,5
37063001809,2020,6
37063001809,2021,7
37063001809,2022,10
37063001900,2012,0
37063001900,2013,0
37063001900,2014,0
37063001900,2015,0
37063001900,2016,0
37063001900,2017,0
37063001900,2018,0
37063001900,2019,0
37063001900,2020,1
37063001900,2021,0
37063001900,2022,1
37063002007,2012,2
37063002007,2013,6
37063002007,2014,8
37063002007,2015,12
37063002007,2016,6
37063002007,2017,2
37063002007,2018,13
37063002007,2019,9
37063002007,2020,6
37063002007,2021,4
37063002007,2022,4
37063002008,2012,1
37063002008,2013,0
37063002008,2014,3
37063002008,2015,1
37063002008,2016,0
37063002008,2017,4
37063002008,2018,0
37063002008,2019,1
37063002008,2020,1
37063002008,2021,0
37063002008,2022,2
37063002009,2012,144
37063002009,2013,52
37063002009,2014,55
37063002009,2015,50
37063002009,2016,45
37063002009,2017,42
37063002009,2018,45
37063002009,2019,92
37063002009,2020,40
37063002009,2021,28
37063002009,2022,37
37063002013,2012,4
37063002013,2013,7
37063002013,2014,6
37063002013,2015,3
37063002013,2016,3
37063002013,2017,1
37063002013,2018,5
37063002013,2019,12
37063002013,2020,19
37063002013,2021,11
37063002013,2022,15
37063002015,2012,8
37063002015,2013,12
37063002015,2014,12
37063002015,2015,11
37063002015,2016,15
37063002015,2017,4
37063002015,2018,7
37063002015,2019,13
37063002015,2020,14
37063002015,2021,22
37063002015,2022,21
37063002016,2012,20
37063002016,2013,10
37063002016,2014,8
37063002016,2015,20
37063002016,2016,13
37063002016,2017,19
37063002016,2018,28
37063002016,2019,16
37063002016,2020,30
37063002016,2021,29
37063002016,2022,38
37063002017,2012,2
37063002017,2013,0
37063002017,2014,2
37063002017,2015,3
37063002017,2016,5
37063002017,2017,5
37063002017,2018,7
37063002017,2019,15
37063002017,2020,6
37063002017,2021,4
37063002017,2022,3
37063002018,2012,7
37063002018,2013,7
37063002018,2014,8
37063002018,2015,6
37063002018,2016,4
37063002018,2017,11
37063002018,2018,4
37063002018,2019,3
37063002018,2020,7
37063002018,2021,7
37063002018,2022,8
37063002019,2012,1
37063002019,2013,0
37063002019,2014,0
37063002019,2015,1
37063002019,2016,3
37063002019,2017,1
37063002019,2018,1
37063002019,2019,3
37063002019,2020,3
37063002019,2021,1
37063002019,2022,1
37063002020,2012,0
37063002020,2013,1
37063002020,2014,0
37063002020,2015,1
37063002020,2016,2
37063002020,2017,3
37063002020,2018,1
37063002020,2019,1
37063002020,2020,0
37063002020,2021,2
37063002020,2022,1
37063002021,2012,0
37063002021,2013,0
37063002021,2014,4
37063002021,2015,1
37063002021,2016,6
37063002021,2017,0
37063002021,2018,4
37063002021,2019,2
37063002021,2020,11
37063002021,2021,2
37063002021,2022,10
37063002022,2012,2
37063002022,2013,2
37063002022,2014,4
37063002022,2015,4
37063002022,2016,3
37063002022,2017,3
37063002022,2018,3
37063002022,2019,5
37063002022,2020,6
37063002022,2021,5
37063002022,2022,6
37063002023,2012,0
37063002023,2013,6
37063002023,2014,5
37063002023,2015,1
37063002023,2016,4
37063002023,2017,0
37063002023,2018,4
37063002023,2019,2
37063002023,2020,2
37063002023,2021,3
37063002023,2022,2
37063002024,2012,5
37063002024,2013,30
37063002024,2014,6
37063002024,2015,6
37063002024,2016,15
37063002024,2017,3
37063002024,2018,12
37063002024,2019,4
37063002024,2020,6
37063002024,2021,4
37063002024,2022,3
37063002025,2012,9
37063002025,2013,5
37063002025,2014,11
37063002025,2015,13
37063002025,2016,7
37063002025,2017,10
37063002025,2018,6
37063002025,2019,9
37063002025,2020,25
37063002025,2021,13
37063002025,2022,11
37063002026,2012,22
37063002026,2013,8
37063002026,2014,26
37063002026,2015,21
37063002026,2016,20
37063002026,2017,21
37063002026,2018,43
37063002026,2019,9
37063002026,2020,18
37063002026,2021,21
37063002026,2022,38
37063002027,2012,13
37063002027,2013,6
37063002027,2014,12
37063002027,2015,19
37063002027,2016,13
37063002027,2017,21
37063002027,2018,18
37063002027,2019,34
37063002027,2020,23
37063002027,2021,32
37063002027,2022,75
37063002028,2012,2
37063002028,2013,0
37063002028,2014,3
37063002028,2015,5
37063002028,2016,3
37063002028,2017,3
37063002028,2018,4
37063002028,2019,8
37063002028,2020,8
37063002028,2021,8
37063002028,2022,15
37063002100,2012,0
37063002100,2013,0
37063002100,2014,2
37063002100,2015,1
37063002100,2016,0
37063002100,2017,1
37063002100,2018,1
37063002100,2019,0
37063002100,2020,0
37063002100,2021,1
37063002100,2022,1
37063002200,2012,11
37063002200,2013,36
37063002200,2014,20
37063002200,2015,21
37063002200,2016,27
37063002200,2017,7
37063002200,2018,25
37063002200,2019,36
37063002200,2020,9
37063002200,2021,12
37063002200,2022,5
37063002300,2012,27
37063002300,2013,152
37063002300,2014,46
37063002300,2015,24
37063002300,2016,78
37063002300,2017,21
37063002300,2018,17
37063002300,2019,12
37063002300,2020,26
37063002300,2021,16
37063002300,2022,25
37063980100,2012,0
37063980100,2013,0
37063980100,2014,0
37063980100,2015,0
37063980100,2016,0
37063980100,2017,0
37063980100,2018,0
37063980100,2019,0
37063980100,2020,1
37063980100,2021,1
37063980100,2022,0
