year,fips,value
2015,37063000101,58
2017,37063000101,67
2018,37063000101,60
2019,37063000101,63
2015,37063000102,110
2017,37063000102,97
2018,37063000102,82
2019,37063000102,105
2015,37063000200,48
2017,37063000200,61
2018,37063000200,54
2019,37063000200,57
2015,37063000301,36
2017,37063000301,45
2018,37063000301,31
2019,37063000301,43
2015,37063000302,74
2017,37063000302,95
2018,37063000302,93
2019,37063000302,86
2015,37063000401,126
2017,37063000401,111
2018,37063000401,90
2019,37063000401,115
2015,37063000402,35
2017,37063000402,51
2018,37063000402,47
2019,37063000402,58
2015,37063000500,31
2017,37063000500,48
2018,37063000500,37
2019,37063000500,38
2015,37063000600,128
2017,37063000600,149
2018,37063000600,116
2019,37063000600,148
2015,37063000700,97
2017,37063000700,109
2018,37063000700,99
2019,37063000700,94
2015,37063001001,40
2017,37063001001,45
2018,37063001001,38
2019,37063001001,45
2015,37063001002,57
2017,37063001002,48
2018,37063001002,36
2019,37063001002,43
2015,37063001100,34
2017,37063001100,60
2018,37063001100,27
2019,37063001100,40
2017,37063001304,11
2015,37063001502,44
2017,37063001502,43
2018,37063001502,29
2019,37063001502,41
2015,37063001601,284
2017,37063001601,315
2018,37063001601,289
2019,37063001601,304
2015,37063001603,359
2017,37063001603,391
2018,37063001603,362
2019,37063001603,389
2015,37063001604,358
2017,37063001604,427
2018,37063001604,400
2019,37063001604,441
2015,37063001705,274
2017,37063001705,296
2018,37063001705,274
2019,37063001705,285
2015,37063001706,141
2017,37063001706,166
2018,37063001706,150
2019,37063001706,184
2015,37063001707,502
2017,37063001707,584
2018,37063001707,537
2019,37063001707,614
2015,37063001708,57
2017,37063001708,69
2018,37063001708,67
2019,37063001708,66
2015,37063001709,64
2017,37063001709,87
2018,37063001709,85
2019,37063001709,82
2015,37063001710,113
2017,37063001710,113
2018,37063001710,100
2019,37063001710,109
2015,37063001711,95
2017,37063001711,117
2018,37063001711,103
2019,37063001711,118
2015,37063001801,235
2017,37063001801,246
2018,37063001801,213
2019,37063001801,258
2015,37063001802,83
2017,37063001802,92
2018,37063001802,84
2019,37063001802,92
2015,37063001806,206
2017,37063001806,230
2018,37063001806,206
2019,37063001806,236
2015,37063001807,156
2017,37063001807,166
2018,37063001807,138
2019,37063001807,164
2015,37063001808,197
2017,37063001808,242
2018,37063001808,224
2019,37063001808,234
2015,37063001809,170
2017,37063001809,190
2018,37063001809,167
2019,37063001809,195
2015,37063001900,214
2017,37063001900,359
2018,37063001900,306
2019,37063001900,374
2015,37063002007,209
2017,37063002007,243
2018,37063002007,214
2019,37063002007,219
2015,37063002008,162
2017,37063002008,188
2018,37063002008,171
2019,37063002008,198
2017,37063002009,11
2015,37063002013,160
2017,37063002013,169
2018,37063002013,147
2019,37063002013,183
2015,37063002015,175
2017,37063002015,189
2018,37063002015,163
2019,37063002015,194
2015,37063002016,61
2017,37063002016,85
2018,37063002016,74
2019,37063002016,69
2015,37063002017,336
2017,37063002017,414
2018,37063002017,376
2019,37063002017,442
2015,37063002018,255
2017,37063002018,292
2018,37063002018,269
2019,37063002018,326
2015,37063002019,82
2017,37063002019,89
2018,37063002019,77
2019,37063002019,114
2015,37063002020,128
2017,37063002020,185
2018,37063002020,162
2019,37063002020,179
2015,37063002021,88
2017,37063002021,91
2018,37063002021,72
2019,37063002021,79
2015,37063002022,110
2017,37063002022,129
2018,37063002022,116
2019,37063002022,118
2015,37063002023,69
2017,37063002023,81
2018,37063002023,75
2019,37063002023,82
2015,37063002024,142
2017,37063002024,192
2018,37063002024,168
2019,37063002024,203
2015,37063002025,66
2017,37063002025,90
2018,37063002025,85
2019,37063002025,103
2015,37063002026,25
2017,37063002026,38
2018,37063002026,37
2019,37063002026,39
2015,37063002027,160
2017,37063002027,185
2018,37063002027,166
2019,37063002027,210
2015,37063002028,98
2017,37063002028,151
2018,37063002028,106
2019,37063002028,142
2015,37063002100,335
2017,37063002100,419
2018,37063002100,379
2019,37063002100,416
2015,37063002200,20
2017,37063002200,43
2018,37063002200,65
2019,37063002200,67
