id,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020,y_2021,y_2022,y_2023
37063000101,53700078,51150542,53475145,49158052,51067800,63769924,69583064,72011016,89655300,122988190,136630125,152478363,167754761
37063000102,78460720,84825325,95051231,97665240,99256850,105377316,101008440,94948128,102713980,97136778,103805857,118130110,130828728
37063000200,72686510,68191636,69523061,67656888,69672790,74506717,88909372,97393344,108326572,96837885,103512000,125381004,119284319
37063000301,51146110,49160974,54083952,52931076,52834056,61168206,64651510,67335306,72496688,92158686,103692257,113228885,120428077
37063000302,114947900,112629936,118742892,112044548,117650306,128492866,145985510,162683444,181012962,181286125,209524400,232416154,245154820
37063000401,102342702,103849925,106133496,113285656,116885274,120935645,127907370,137967624,131471500,113949752,131590880,147555136,156030773
37063000402,57243537,55248648,50876184,55249320,63016801,63647298,76415430,82086346,88782630,90864625,106016951,122233907,138542051
37063000500,41194443,46629192,43901494,46995128,54926169,56953390,65097870,81148304,78738968,97047139,109929820,112961818,118076657
37063000600,148284036,158580312,142769520,144200616,164262264,177477432,198046626,215850411,246799360,226499511,265028289,310928846,326114089
37063000700,112201036,123657468,125543067,127174113,133318800,153403796,163076025,181645038,193540648,204721000,216995274,253779825,275101762
37063000900,19879800,19381570,23313836,24534944,27942016,26752617,30696495,30506952,34745490,50257776,61817304,79178690,81977000
37063001001,37759744,42681330,46792246,59475167,57866120,59903622,57357090,60629624,58365794,67205250,72092376,79913346,80500386
37063001002,55206144,58358742,61742572,67462065,69678000,68861472,81154242,67400477,67927743,75672792,77675988,105393659,121645401
37063001100,21659905,26887410,29733125,32124846,37548765,42138050,44662000,46008500,50593785,52437252,60830220,61308683,71041113
37063001301,11981850,13837880,12518352,16308261,21647460,20373760,20344800,25374936,23668132,36260645,45729219,49477624,55264858
37063001303,30789720,29097346,32314560,31583286,36801765,34419735,34549496,37885560,38538935,46309390,53314287,58300150,59843067
37063001304,31728996,30371550,35664552,38990262,36569860,39231306,41375295,48257734,53450370,52040375,52099209,67767884,63263340
37063001400,28549664,28747856,44036996,44543776,40043880,42535286,48020125,22151715,23833371,43167670,47139933,56502040,66524500
37063001501,14913985,12406338,10002535,8541302,7881244,3804677,2959792,3260022,3285390,4134636,5452388,13374592,13584032
