id,y_2021
37063001400,1545343.7040176392
37063001002,2708163.17477417
37063001304,1395682.2921142578
37063001501,2241169.480758667
37063000102,3228145.2918930054
37063001502,2021952.4941558838
37063000301,1168549.7816848755
37063000401,2743806.3628082275
37063001708,4976413.798278809
37063001100,1152573.767692566
37063000900,832670.7595596313
37063002016,2395846.269760132
37063002015,3089261.762260437
37063001801,24687252.171577454
37063002007,3142600.1234664917
37063002009,5930926.200271606
37063002200,1277043.47706604
37063002026,4671067.076377869
37063002300,1014076.5634613037
37063001301,595840.5503692627
37063000302,1389150.694152832
37063000101,2723645.178779602
37063001807,3973118.908683777
37063001503,344178.16899871826
37063001303,1225791.1736373901
37063001710,2657449.024032593
37063000200,2432487.7662582397
37063001709,6619912.289230347
37063001705,4771718.979408264
37063001802,7420947.802032471
37063000402,1176387.6719436646
37063000500,1820700.1789779663
37063001001,1858827.5802383423
37063000700,2764120.091468811
37063000600,5770557.042373657
