year,fips,value
2015,37063000101,22
2017,37063000101,23
2018,37063000101,21
2019,37063000101,29
2015,37063000102,23
2017,37063000102,21
2018,37063000102,17
2019,37063000102,25
2015,37063000200,17
2017,37063000200,12
2019,37063000200,12
2019,37063000301,11
2015,37063000500,30
2017,37063000500,28
2018,37063000500,25
2019,37063000500,33
2015,37063000600,27
2017,37063000600,24
2018,37063000600,14
2019,37063000600,23
2015,37063000700,21
2017,37063000700,22
2018,37063000700,16
2019,37063000700,25
2015,37063000900,29
2017,37063000900,30
2018,37063000900,20
2019,37063000900,26
2015,37063001001,48
2017,37063001001,44
2018,37063001001,34
2019,37063001001,52
2015,37063001002,57
2017,37063001002,59
2018,37063001002,42
2019,37063001002,66
2015,37063001100,50
2017,37063001100,43
2018,37063001100,35
2019,37063001100,47
2015,37063001301,21
2017,37063001301,21
2019,37063001301,27
2015,37063001303,57
2017,37063001303,44
2018,37063001303,32
2019,37063001303,34
2015,37063001304,43
2017,37063001304,39
2018,37063001304,30
2019,37063001304,37
2015,37063001400,45
2017,37063001400,45
2018,37063001400,29
2019,37063001400,46
2015,37063001502,34
2017,37063001502,30
2018,37063001502,27
2019,37063001502,42
2015,37063001601,31
2017,37063001601,31
2018,37063001601,30
2019,37063001601,37
2017,37063001603,16
2018,37063001603,14
2019,37063001603,18
2015,37063001604,12
2017,37063001604,11
2018,37063001604,13
2019,37063001604,15
2015,37063001705,18
2017,37063001705,15
2018,37063001705,16
2019,37063001705,20
2015,37063001708,46
2017,37063001708,45
2018,37063001708,42
2019,37063001708,55
2015,37063001709,86
2017,37063001709,91
2018,37063001709,85
2019,37063001709,98
2015,37063001710,26
2017,37063001710,20
2018,37063001710,18
2019,37063001710,21
2015,37063001711,29
2017,37063001711,29
2018,37063001711,23
2019,37063001711,24
2015,37063001801,36
2017,37063001801,39
2018,37063001801,31
2019,37063001801,41
2015,37063001802,61
2017,37063001802,50
2018,37063001802,49
2019,37063001802,60
2015,37063001806,25
2017,37063001806,24
2018,37063001806,23
2019,37063001806,24
2015,37063001807,41
2017,37063001807,48
2018,37063001807,45
2019,37063001807,59
2015,37063001808,16
2017,37063001808,18
2018,37063001808,16
2019,37063001808,28
2018,37063001809,11
2019,37063001809,13
2015,37063002007,28
2017,37063002007,27
2018,37063002007,25
2019,37063002007,29
2015,37063002009,103
2017,37063002009,96
2018,37063002009,89
2019,37063002009,106
2015,37063002013,17
2017,37063002013,19
2018,37063002013,11
2019,37063002013,18
2015,37063002015,17
2017,37063002015,20
2018,37063002015,14
2019,37063002015,25
2019,37063002016,11
2015,37063002017,11
2015,37063002018,15
2019,37063002018,11
2015,37063002020,12
2017,37063002020,11
2019,37063002020,12
2015,37063002022,19
2017,37063002022,14
2018,37063002022,14
2015,37063002024,11
2019,37063002024,11
2015,37063002025,31
2017,37063002025,35
2018,37063002025,31
2019,37063002025,32
2015,37063002026,62
2017,37063002026,53
2018,37063002026,46
2019,37063002026,58
2015,37063002027,29
2017,37063002027,24
2018,37063002027,22
2019,37063002027,33
2017,37063002028,13
2019,37063002028,16
2015,37063002100,21
2017,37063002100,16
2018,37063002100,13
2019,37063002100,20
2018,37063002200,14
2019,37063002200,15
2015,37063002300,20
2017,37063002300,19
2018,37063002300,15
2019,37063002300,19
