id,y_2011,y_2016,y_2019,y_2021
37063000101,5.644433972,0.455415346,0.82130996,1.2888760044162164
37063000102,0.79563364,0.454932688,1.80123785,1.1575177355878021
37063000200,0.572355168,1.60485897,0.890876897,2.3388578322726095
37063000301,0.632299145,1.055517855,0.377138032,2.805628883176148
37063000302,0.475228621,0.337457818,0.314218382,1.9219563277162999
37063000401,0.655484694,0.582750489,0.620259082,2.5177633295391724
37063000402,2.84734926,0.535236396,0.513478819,0.8498189107437971
37063000500,0.774045089,0.569843757,0.606833196,5.433750361701717
37063000600,0.526780652,0.842378384,0.940859836,2.3085406739597807
37063000700,0.403090359,0.691513856,1.759634772,2.8021131693491266
37063000900,4.141635907,2.365560293,1.806745779,2.1176387944517874
37063001001,5.454351115,1.66352644,0.857420761,4.773562586929776
37063001002,1.875179966,1.944556888,1.602494433,2.738981630045142
37063001100,1.266793262,0.807624267,0.899733556,1.4238544262920083
37063001301,6.194237674,0.807537012,0.792546041,0.9394367046934203
37063001303,0.330832076,0.707319773,0.673980272,0.6434735651514557
37063001304,0.108154663,10.40082982,8.583677358,0.7134177846662877
37063001400,2.074623544,0.479041916,0.500625782,2.1513876926773916
37063001501,1.965528533,0.472681427,0.235813445,0.6717491061048996
37063001502,0.854312654,1.169117692,3.303741933,3.589813538682724
37063001503,1.898375077,0.954523967,0.692813927,0.8328336808846488
37063001601,0.268732216,1.910714854,1.487702559,1.9837839186461723
37063001603,2.388957631,0.530425683,0.248716513,4.4898224283023245
37063001604,1.234595997,0.550150365,0.547184713,1.6124349970005951
37063001705,0.277451868,0.702208264,0.711715105,3.3295031034160423
37063001706,1.029389554,0.538384278,0.95606599,0.9383418121545037
37063001707,2.483869976,0.326981079,0.521353755,3.5369947851610606
37063001708,5.425049215,0.945798886,1.178859831,0.5149534561299267
37063001709,3.485725883,2.847381582,2.76258887,1.6709471879580062
37063001710,2.646027292,1.121598034,1.018774007,0.9456154605049161
37063001711,0.575725849,0.75753943,0.847201597,1.3659999900807653
37063001801,0.878801735,0.20568663,0.197261546,2.134592362927564
37063001802,0.400632711,0.900885762,0.992006272,6.601055108696095
37063001806,0.311355311,0.47575491600000003,1.559687853,1.1127716369817553
37063001807,1.664544856,0.886811652,0.78562787,1.3744308856416203
37063001808,3.811408412,0.850014546,0.604432624,0.9461738209701677
37063001809,0.424778106,0.581110105,0.624018136,0.9926487305851011
37063001900,0.505050505,1.7887057179999999,0.836144598,0.8281620524593747
37063002007,0.820400112,1.114096593,0.987593381,1.8781937936502697
37063002008,0.741608549,3.323987306,2.372825573,1.3043083144988272
37063002009,0.667546723,1.294031407,1.122002816,1.5915072730892588
37063002013,3.138166079,1.221789358,1.573920814,1.7250522981481198
37063002015,0.11994972,0.286291681,0.293052922,2.231589743635023
37063002016,0.292347377,0.655274709,0.674963155,1.123677906342922
37063002017,0.581461456,1.26698555,0.963490824,2.951206940505706
37063002018,0.49154097,1.23587382,1.284019004,0.9243310254482036
37063002019,0.469201271,0.175701156,0.335703002,1.47870872100071
37063002020,0.714725372,3.062038722,1.777041612,1.112531125337847
37063002021,0.865987542,0.274223035,0.280046674,0.8698745275409867
37063002022,2.177944648,0.24514811,0.249014318,0.975488785528389
37063002023,2.29507325,0.671250647,0.395135752,1.5134474591672347
37063002024,0.857055317,0.311084354,0.989376214,2.132553256823664
37063002025,0.423153402,0.921293553,0.844915379,1.213728915361916
37063002026,0.744363559,0.185603927,0.408817979,0.49424087783818815
37063002027,0.89757898,0.459152333,0.444159935,1.3135725342572075
37063002028,1.590493285,0.814791097,1.123322604,2.021715086408876
37063002100,0.853556558,1.118427147,1.28817207,1.4780718928405678
37063002200,1.381913426,1.06216924,0.999101045,0.76285378883196
37063002300,4.896241847,0.751408892,0.734843846,0.9132056886997195
37063980100,13.33333333,,,
