id,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020,y_2021,y_2022,y_2023
37063000101,2.897344586,4.509257476,3.12119273,6.233493835,5.284963187,5.263474424,5.520610811,5.83035419,2.76639876022434,5.079450251625914,5.8131330829268855,7.031027548210279,6.190590643921859
37063000102,1.19662255,0.879086023,1.110488219,0.918853909,1.157075528,2.241064955,2.421260639,2.245308312,2.79777916195475,2.9550742200106237,4.003199065023365,4.094991986617147,5.412802153445597
37063000200,3.900329991,5.207961538,3.901887861,4.308428013,5.674716151,6.739730482,6.181249915,6.186845002,4.20903873715425,2.4530970619297063,1.1408858874628869,1.5441161709989617,2.811295539758897
37063000301,3.284358575,3.215808708,2.49405786,3.039546802,3.03491466,3.156740847,3.586738542,3.556788237,4.10043931757202,1.977782273365574,2.089430809472475,3.100070967761046,4.359209964171157
37063000302,3.07244513,2.80480198,5.346942442,4.44710632,3.780549296,5.788478891,4.71779777,2.252374355,2.18342515257208,6.2477303610290695,5.853088703778,5.901173003969567,5.4843275699447105
37063000401,3.340713128,5.4441337,5.34830295,3.364288833,1.775099617,1.675391072,1.530408665,1.004109362,0.703675292686662,3.041376499193868,3.072789357127543,4.053749441875486,5.404766349533369
37063000402,2.03774358,2.507118868,3.507104033,6.15901343,4.430997761,4.09568134,3.374730622,3.2965666,2.63071783395326,4.052729738946188,3.8592962266270567,5.444340695859027,7.306762405731029
37063000500,8.514588856,7.127272927,9.72362977,8.162395945,9.122916756,6.9792703210000004,7.562118562,4.99088434,7.47218461838396,5.116514295018401,5.374795456746214,5.408923398838524,3.7408435896615653
37063000600,0.938896323,2.160963751,3.177446851,4.238227335,4.07514366,4.799415311,3.954525326,3.900116077,2.64631652194985,8.494995715590484,7.859215384476988,7.550032820935048,7.000411815571072
37063000700,4.426273742,2.803068516,4.203299522,4.233871999,3.953613065,2.966079568,4.051456616,3.297720019,3.46367636719961,2.7275076722856486,2.701347154977608,2.5589255288667885,2.0455925290295993
37063000900,4.866591888,5.958381302,10.05357134,10.92089037,9.605438375,9.557982659,8.629065283,3.137585038,2.25473506266153,1.6700260880666389,1.5370085993492264,1.2156058447847422,0.8479965093761015
