year,fips,value
2015,37063000101,119
2017,37063000101,118
2018,37063000101,109
2019,37063000101,134
2015,37063000102,136
2017,37063000102,140
2018,37063000102,124
2019,37063000102,164
2015,37063000200,105
2017,37063000200,106
2018,37063000200,84
2019,37063000200,86
2015,37063000301,91
2017,37063000301,83
2018,37063000301,56
2019,37063000301,80
2015,37063000302,84
2017,37063000302,77
2018,37063000302,64
2019,37063000302,85
2015,37063000401,58
2017,37063000401,54
2018,37063000401,48
2019,37063000401,59
2015,37063000402,44
2017,37063000402,40
2018,37063000402,34
2019,37063000402,40
2015,37063000500,96
2017,37063000500,106
2018,37063000500,89
2019,37063000500,104
2015,37063000600,142
2017,37063000600,133
2018,37063000600,103
2019,37063000600,134
2015,37063000700,104
2017,37063000700,99
2018,37063000700,86
2019,37063000700,118
2015,37063000900,110
2017,37063000900,105
2018,37063000900,78
2019,37063000900,86
2015,37063001001,199
2017,37063001001,178
2018,37063001001,160
2019,37063001001,174
2015,37063001002,242
2017,37063001002,282
2018,37063001002,250
2019,37063001002,311
2015,37063001100,233
2017,37063001100,226
2018,37063001100,152
2019,37063001100,178
2015,37063001301,66
2017,37063001301,64
2018,37063001301,50
2019,37063001301,70
2015,37063001303,82
2017,37063001303,89
2018,37063001303,82
2019,37063001303,86
2015,37063001304,96
2017,37063001304,105
2018,37063001304,90
2019,37063001304,111
2015,37063001400,98
2017,37063001400,104
2018,37063001400,76
2019,37063001400,92
2015,37063001501,4
2017,37063001501,0
2018,37063001501,0
2019,37063001501,3
2015,37063001502,152
2017,37063001502,166
2018,37063001502,127
2019,37063001502,170
2015,37063001503,0
2017,37063001503,0
2018,37063001503,0
2019,37063001503,0
2015,37063001601,240
2017,37063001601,266
2018,37063001601,249
2019,37063001601,290
2015,37063001603,275
2017,37063001603,289
2018,37063001603,265
2019,37063001603,302
2015,37063001604,255
2017,37063001604,273
2018,37063001604,261
2019,37063001604,322
2015,37063001705,199
2017,37063001705,204
2018,37063001705,186
2019,37063001705,214
2015,37063001706,132
2017,37063001706,116
2018,37063001706,101
2019,37063001706,121
2015,37063001707,248
2017,37063001707,269
2018,37063001707,261
2019,37063001707,323
2015,37063001708,190
2017,37063001708,210
2018,37063001708,197
2019,37063001708,244
2015,37063001709,247
2017,37063001709,292
2018,37063001709,271
2019,37063001709,314
2015,37063001710,147
2017,37063001710,157
2018,37063001710,139
2019,37063001710,169
2015,37063001711,153
2017,37063001711,150
2018,37063001711,141
2019,37063001711,168
2015,37063001801,301
2017,37063001801,320
2018,37063001801,294
2019,37063001801,361
2015,37063001802,293
2017,37063001802,304
2018,37063001802,267
2019,37063001802,329
2015,37063001806,233
2017,37063001806,257
2018,37063001806,241
2019,37063001806,280
2015,37063001807,361
2017,37063001807,362
2018,37063001807,326
2019,37063001807,432
2015,37063001808,248
2017,37063001808,312
2018,37063001808,272
2019,37063001808,334
2015,37063001809,177
2017,37063001809,179
2018,37063001809,154
2019,37063001809,183
2015,37063001900,143
2017,37063001900,185
2018,37063001900,142
2019,37063001900,211
2015,37063002007,178
2017,37063002007,183
2018,37063002007,166
2019,37063002007,190
2015,37063002008,80
2017,37063002008,74
2018,37063002008,65
2019,37063002008,85
2015,37063002009,291
2017,37063002009,259
2018,37063002009,229
2019,37063002009,272
2015,37063002013,182
2017,37063002013,180
2018,37063002013,147
2019,37063002013,176
2015,37063002015,137
2017,37063002015,141
2018,37063002015,119
2019,37063002015,133
2015,37063002016,98
2017,37063002016,99
2018,37063002016,90
2019,37063002016,105
2015,37063002017,195
2017,37063002017,191
2018,37063002017,167
2019,37063002017,206
2015,37063002018,154
2017,37063002018,176
2018,37063002018,163
2019,37063002018,189
2015,37063002019,61
2017,37063002019,59
2018,37063002019,51
2019,37063002019,65
2015,37063002020,172
2017,37063002020,177
2018,37063002020,144
2019,37063002020,210
2015,37063002021,94
2017,37063002021,84
2018,37063002021,80
2019,37063002021,98
2015,37063002022,106
2017,37063002022,103
2018,37063002022,92
2019,37063002022,110
2015,37063002023,70
2017,37063002023,65
2018,37063002023,53
2019,37063002023,76
2015,37063002024,151
2017,37063002024,162
2018,37063002024,144
2019,37063002024,169
2015,37063002025,216
2017,37063002025,210
2018,37063002025,190
2019,37063002025,214
2015,37063002026,197
2017,37063002026,207
2018,37063002026,192
2019,37063002026,212
2015,37063002027,210
2017,37063002027,212
2018,37063002027,196
2019,37063002027,242
2015,37063002028,163
2017,37063002028,193
2018,37063002028,142
2019,37063002028,206
2015,37063002100,274
2017,37063002100,281
2018,37063002100,260
2019,37063002100,336
2015,37063002200,36
2017,37063002200,31
2018,37063002200,91
2019,37063002200,81
2015,37063002300,57
2017,37063002300,51
2018,37063002300,43
2019,37063002300,65
2015,37063980100,4
2017,37063980100,0
2018,37063980100,0
2019,37063980100,0
