fips,year,value
37063000101,2000,236
37063000101,2001,257
37063000101,2002,276
37063000101,2004,250
37063000101,2005,242
37063000101,2006,227
37063000101,2007,278
37063000101,2008,260
37063000101,2009,275
37063000101,2010,205
37063000101,2011,185
37063000101,2012,159
37063000101,2013,178
37063000101,2014,156
37063000101,2015,117
37063000101,2016,111
37063000101,2017,105
37063000101,2018,89
37063000101,2019,84
37063000101,2020,40
37063000101,2021,14
37063000101,2022,30
37063000102,2000,355
37063000102,2001,352
37063000102,2002,491
37063000102,2004,456
37063000102,2005,587
37063000102,2006,539
37063000102,2007,577
37063000102,2008,581
37063000102,2009,477
37063000102,2010,511
37063000102,2011,388
37063000102,2012,334
37063000102,2013,386
37063000102,2014,459
37063000102,2015,404
37063000102,2016,296
37063000102,2017,402
37063000102,2018,343
37063000102,2019,291
37063000102,2020,94
37063000102,2021,60
37063000102,2022,146
37063000200,2000,495
37063000200,2001,435
37063000200,2002,504
37063000200,2004,488
37063000200,2005,459
37063000200,2006,455
37063000200,2007,432
37063000200,2008,469
37063000200,2009,431
37063000200,2010,375
37063000200,2011,328
37063000200,2012,252
37063000200,2013,284
37063000200,2014,278
37063000200,2015,264
37063000200,2016,288
37063000200,2017,159
37063000200,2018,254
37063000200,2019,185
37063000200,2020,67
37063000200,2021,27
37063000200,2022,71
37063000301,2000,324
37063000301,2001,386
37063000301,2002,471
37063000301,2004,417
37063000301,2005,394
37063000301,2006,419
37063000301,2007,320
37063000301,2008,294
37063000301,2009,281
37063000301,2010,279
37063000301,2011,224
37063000301,2012,244
37063000301,2013,188
37063000301,2014,135
37063000301,2015,166
37063000301,2016,151
37063000301,2017,147
37063000301,2018,184
37063000301,2019,145
37063000301,2020,51
37063000301,2021,34
37063000301,2022,79
37063000302,2000,291
37063000302,2001,267
37063000302,2002,376
37063000302,2004,396
37063000302,2005,335
37063000302,2006,330
37063000302,2007,269
37063000302,2008,300
37063000302,2009,239
37063000302,2010,235
37063000302,2011,202
37063000302,2012,168
37063000302,2013,181
37063000302,2014,146
37063000302,2015,155
37063000302,2016,133
37063000302,2017,95
37063000302,2018,91
37063000302,2019,90
37063000302,2020,34
37063000302,2021,20
37063000302,2022,46
37063000401,2000,92
37063000401,2001,81
37063000401,2002,82
37063000401,2004,109
37063000401,2005,121
37063000401,2006,118
37063000401,2007,133
37063000401,2008,98
37063000401,2009,107
37063000401,2010,78
37063000401,2011,73
37063000401,2012,65
37063000401,2013,69
37063000401,2014,31
37063000401,2015,33
37063000401,2016,27
37063000401,2017,27
37063000401,2018,18
37063000401,2019,32
37063000401,2020,11
37063000401,2021,5
37063000401,2022,11
37063000402,2000,116
37063000402,2001,106
37063000402,2002,105
37063000402,2004,141
37063000402,2005,120
37063000402,2006,78
37063000402,2007,72
37063000402,2008,64
37063000402,2009,60
37063000402,2010,53
37063000402,2011,43
37063000402,2012,48
37063000402,2013,35
37063000402,2014,20
37063000402,2015,28
37063000402,2016,28
37063000402,2017,30
37063000402,2018,23
37063000402,2019,47
37063000402,2020,13
37063000402,2021,7
37063000402,2022,13
37063000500,2000,478
37063000500,2001,430
37063000500,2002,549
37063000500,2004,495
37063000500,2005,431
37063000500,2006,394
37063000500,2007,421
37063000500,2008,382
37063000500,2009,312
37063000500,2010,307
37063000500,2011,268
37063000500,2012,185
37063000500,2013,226
37063000500,2014,147
37063000500,2015,166
37063000500,2016,157
37063000500,2017,137
37063000500,2018,135
37063000500,2019,176
37063000500,2020,66
37063000500,2021,30
37063000500,2022,89
37063000600,2000,580
37063000600,2001,419
37063000600,2002,584
37063000600,2004,469
37063000600,2005,519
37063000600,2006,474
37063000600,2007,472
37063000600,2008,476
37063000600,2009,364
37063000600,2010,393
37063000600,2011,382
37063000600,2012,322
37063000600,2013,382
37063000600,2014,375
37063000600,2015,364
37063000600,2016,394
37063000600,2017,307
37063000600,2018,364
37063000600,2019,218
37063000600,2020,78
37063000600,2021,86
37063000600,2022,202
37063000700,2000,108
37063000700,2001,118
37063000700,2002,186
37063000700,2004,152
37063000700,2005,165
37063000700,2006,149
37063000700,2007,190
37063000700,2008,197
37063000700,2009,188
37063000700,2010,152
37063000700,2011,133
37063000700,2012,95
37063000700,2013,82
37063000700,2014,86
37063000700,2015,67
37063000700,2016,85
37063000700,2017,101
37063000700,2018,131
37063000700,2019,83
37063000700,2020,25
37063000700,2021,22
37063000700,2022,67
37063000900,2000,316
37063000900,2001,303
37063000900,2002,314
37063000900,2004,281
37063000900,2005,243
37063000900,2006,203
37063000900,2007,255
37063000900,2008,214
37063000900,2009,197
37063000900,2010,209
37063000900,2011,170
37063000900,2012,174
37063000900,2013,179
37063000900,2014,189
37063000900,2015,169
37063000900,2016,141
37063000900,2017,180
37063000900,2018,134
37063000900,2019,149
37063000900,2020,40
37063000900,2021,40
37063000900,2022,53
37063001001,2000,493
37063001001,2001,490
37063001001,2002,567
37063001001,2004,451
37063001001,2005,412
37063001001,2006,450
37063001001,2007,425
37063001001,2008,461
37063001001,2009,508
37063001001,2010,427
37063001001,2011,352
37063001001,2012,278
37063001001,2013,297
37063001001,2014,265
37063001001,2015,257
37063001001,2016,266
37063001001,2017,202
37063001001,2018,178
37063001001,2019,221
37063001001,2020,84
37063001001,2021,46
37063001001,2022,102
37063001002,2000,634
37063001002,2001,485
37063001002,2002,645
37063001002,2004,599
37063001002,2005,652
37063001002,2006,680
37063001002,2007,655
37063001002,2008,759
37063001002,2009,725
37063001002,2010,716
37063001002,2011,595
37063001002,2012,516
37063001002,2013,457
37063001002,2014,457
37063001002,2015,413
37063001002,2016,417
37063001002,2017,324
37063001002,2018,348
37063001002,2019,364
37063001002,2020,135
37063001002,2021,118
37063001002,2022,178
37063001100,2000,625
37063001100,2001,610
37063001100,2002,688
37063001100,2004,554
37063001100,2005,561
37063001100,2006,457
37063001100,2007,415
37063001100,2008,512
37063001100,2009,465
37063001100,2010,350
37063001100,2011,296
37063001100,2012,260
37063001100,2013,342
37063001100,2014,264
37063001100,2015,261
37063001100,2016,310
37063001100,2017,228
37063001100,2018,178
37063001100,2019,216
37063001100,2020,75
37063001100,2021,35
37063001100,2022,88
37063001301,2000,254
37063001301,2001,246
37063001301,2002,263
37063001301,2004,179
37063001301,2005,135
37063001301,2006,111
37063001301,2007,115
37063001301,2008,148
37063001301,2009,144
37063001301,2010,146
37063001301,2011,134
37063001301,2012,124
37063001301,2013,113
37063001301,2014,135
37063001301,2015,118
37063001301,2016,105
37063001301,2017,136
37063001301,2018,119
37063001301,2019,120
37063001301,2020,81
37063001301,2021,43
37063001301,2022,79
37063001303,2000,157
37063001303,2001,140
37063001303,2002,187
37063001303,2004,175
37063001303,2005,166
37063001303,2006,151
37063001303,2007,138
37063001303,2008,165
37063001303,2009,169
37063001303,2010,118
37063001303,2011,129
37063001303,2012,96
37063001303,2013,100
37063001303,2014,106
37063001303,2015,96
37063001303,2016,106
37063001303,2017,94
37063001303,2018,109
37063001303,2019,121
37063001303,2020,41
37063001303,2021,29
37063001303,2022,71
37063001304,2000,202
37063001304,2001,291
37063001304,2002,446
37063001304,2004,458
37063001304,2005,474
37063001304,2006,266
37063001304,2007,278
37063001304,2008,449
37063001304,2009,447
37063001304,2010,444
37063001304,2011,456
37063001304,2012,237
37063001304,2013,257
37063001304,2014,220
37063001304,2015,129
37063001304,2016,205
37063001304,2017,152
37063001304,2018,198
37063001304,2019,230
37063001304,2020,110
37063001304,2021,49
37063001304,2022,93
37063001400,2000,535
37063001400,2001,521
37063001400,2002,787
37063001400,2004,795
37063001400,2005,816
37063001400,2006,552
37063001400,2007,512
37063001400,2008,535
37063001400,2009,685
37063001400,2010,526
37063001400,2011,469
37063001400,2012,308
37063001400,2013,375
37063001400,2014,385
37063001400,2015,351
37063001400,2016,496
37063001400,2017,393
37063001400,2018,345
37063001400,2019,407
37063001400,2020,82
37063001400,2021,47
37063001400,2022,129
37063001501,2000,4
37063001501,2001,0
37063001501,2002,2
37063001501,2004,0
37063001501,2005,3
37063001501,2006,0
37063001501,2007,9
37063001501,2008,5
37063001501,2009,7
37063001501,2010,5
37063001501,2011,4
37063001501,2012,1
37063001501,2013,0
37063001501,2014,0
37063001501,2015,0
37063001501,2016,0
37063001501,2017,0
37063001501,2018,0
37063001501,2019,0
37063001501,2020,0
37063001501,2021,1
37063001501,2022,0
37063001502,2000,509
37063001502,2001,466
37063001502,2002,622
37063001502,2004,697
37063001502,2005,741
37063001502,2006,827
37063001502,2007,823
37063001502,2008,772
37063001502,2009,601
37063001502,2010,559
37063001502,2011,590
37063001502,2012,529
37063001502,2013,494
37063001502,2014,500
37063001502,2015,369
37063001502,2016,374
37063001502,2017,385
37063001502,2018,334
37063001502,2019,363
37063001502,2020,225
37063001502,2021,183
37063001502,2022,227
37063001503,2000,2
37063001503,2001,0
37063001503,2002,0
37063001503,2004,0
37063001503,2005,0
37063001503,2006,0
37063001503,2007,0
37063001503,2008,0
37063001503,2009,0
37063001503,2010,0
37063001503,2011,0
37063001503,2012,0
37063001503,2013,0
37063001503,2014,0
37063001503,2015,0
37063001503,2016,0
37063001503,2017,0
37063001503,2018,0
37063001503,2019,0
37063001503,2020,0
37063001503,2021,0
37063001503,2022,0
37063001601,2000,71
37063001601,2001,84
37063001601,2002,50
37063001601,2004,82
37063001601,2005,66
37063001601,2006,55
37063001601,2007,88
37063001601,2008,90
37063001601,2009,72
37063001601,2010,88
37063001601,2011,68
37063001601,2012,40
37063001601,2013,43
37063001601,2014,26
37063001601,2015,36
37063001601,2016,41
37063001601,2017,24
37063001601,2018,30
37063001601,2019,25
37063001601,2020,11
37063001601,2021,11
37063001601,2022,12
37063001603,2000,37
37063001603,2001,42
37063001603,2002,83
37063001603,2004,28
37063001603,2005,24
37063001603,2006,55
37063001603,2007,50
37063001603,2008,71
37063001603,2009,46
37063001603,2010,39
37063001603,2011,44
37063001603,2012,33
37063001603,2013,16
37063001603,2014,13
37063001603,2015,25
37063001603,2016,28
37063001603,2017,23
37063001603,2018,17
37063001603,2019,18
37063001603,2020,6
37063001603,2021,5
37063001603,2022,16
37063001604,2000,24
37063001604,2001,27
37063001604,2002,26
37063001604,2004,33
37063001604,2005,19
37063001604,2006,34
37063001604,2007,30
37063001604,2008,27
37063001604,2009,45
37063001604,2010,19
37063001604,2011,38
37063001604,2012,18
37063001604,2013,21
37063001604,2014,10
37063001604,2015,10
37063001604,2016,12
37063001604,2017,10
37063001604,2018,18
37063001604,2019,17
37063001604,2020,5
37063001604,2021,7
37063001604,2022,2
37063001705,2000,114
37063001705,2001,88
37063001705,2002,111
37063001705,2004,104
37063001705,2005,117
37063001705,2006,155
37063001705,2007,138
37063001705,2008,126
37063001705,2009,174
37063001705,2010,121
37063001705,2011,146
37063001705,2012,127
37063001705,2013,156
37063001705,2014,95
37063001705,2015,87
37063001705,2016,75
37063001705,2017,99
37063001705,2018,148
37063001705,2019,176
37063001705,2020,91
37063001705,2021,58
37063001705,2022,123
37063001706,2000,157
37063001706,2001,218
37063001706,2002,280
37063001706,2004,305
37063001706,2005,333
37063001706,2006,496
37063001706,2007,495
37063001706,2008,550
37063001706,2009,438
37063001706,2010,469
37063001706,2011,445
37063001706,2012,334
37063001706,2013,338
37063001706,2014,344
37063001706,2015,406
37063001706,2016,423
37063001706,2017,284
37063001706,2018,232
37063001706,2019,180
37063001706,2020,78
37063001706,2021,73
37063001706,2022,198
37063001707,2000,49
37063001707,2001,44
37063001707,2002,53
37063001707,2004,86
37063001707,2005,76
37063001707,2006,87
37063001707,2007,82
37063001707,2008,71
37063001707,2009,84
37063001707,2010,67
37063001707,2011,51
37063001707,2012,45
37063001707,2013,71
37063001707,2014,42
37063001707,2015,39
37063001707,2016,22
37063001707,2017,34
37063001707,2018,30
37063001707,2019,23
37063001707,2020,9
37063001707,2021,8
37063001707,2022,31
37063001708,2000,55
37063001708,2001,134
37063001708,2002,282
37063001708,2004,212
37063001708,2005,207
37063001708,2006,226
37063001708,2007,316
37063001708,2008,241
37063001708,2009,202
37063001708,2010,205
37063001708,2011,306
37063001708,2012,200
37063001708,2013,231
37063001708,2014,223
37063001708,2015,153
37063001708,2016,150
37063001708,2017,131
37063001708,2018,176
37063001708,2019,116
37063001708,2020,87
37063001708,2021,50
37063001708,2022,83
37063001709,2000,482
37063001709,2001,602
37063001709,2002,818
37063001709,2004,780
37063001709,2005,853
37063001709,2006,748
37063001709,2007,735
37063001709,2008,710
37063001709,2009,725
37063001709,2010,821
37063001709,2011,736
37063001709,2012,570
37063001709,2013,615
37063001709,2014,586
37063001709,2015,563
37063001709,2016,504
37063001709,2017,462
37063001709,2018,401
37063001709,2019,556
37063001709,2020,175
37063001709,2021,97
37063001709,2022,226
37063001710,2000,217
37063001710,2001,224
37063001710,2002,208
37063001710,2004,184
37063001710,2005,206
37063001710,2006,232
37063001710,2007,322
37063001710,2008,311
37063001710,2009,189
37063001710,2010,222
37063001710,2011,242
37063001710,2012,379
37063001710,2013,312
37063001710,2014,253
37063001710,2015,178
37063001710,2016,343
37063001710,2017,257
37063001710,2018,164
37063001710,2019,151
37063001710,2020,68
37063001710,2021,78
37063001710,2022,168
37063001711,2000,354
37063001711,2001,361
37063001711,2002,491
37063001711,2004,569
37063001711,2005,448
37063001711,2006,533
37063001711,2007,581
37063001711,2008,572
37063001711,2009,524
37063001711,2010,613
37063001711,2011,585
37063001711,2012,524
37063001711,2013,459
37063001711,2014,478
37063001711,2015,490
37063001711,2016,501
37063001711,2017,437
37063001711,2018,481
37063001711,2019,485
37063001711,2020,227
37063001711,2021,75
37063001711,2022,389
37063001801,2000,138
