id,y_2015,y_2016,y_2017,y_2018,y_2019,y_2021,y_2022,y_2023
37063000101,11,6,8,8,6,12,15,57
37063000102,6,6,7,11,8,17,85,73
37063000200,13,11,13,14,12,28,44,47
37063000301,9,11,9,6,8,13,17,17
37063000302,9,9,8,9,11,32,21,20
37063000401,3,4,5,4,4,23,44,41
37063000402,6,6,7,4,4,4,20,20
37063000500,5,5,6,5,5,18,26,27
37063000600,7,5,5,5,9,42,45,57
37063000700,7,5,5,5,6,10,10,11
37063000900,11,9,12,12,12,24,31,29
37063001001,11,12,11,10,9,30,75,63
37063001002,10,11,7,7,12,66,102,101
37063001100,9,8,9,8,9,17,28,35
37063001301,16,11,11,10,12,16,33,39
37063001303,6,7,2,2,2,10,21,22
37063001304,6,8,8,8,12,11,34,24
37063001400,8,10,9,9,10,15,13,16
37063001501,3,3,3,2,3,3,4,4
37063001502,8,7,9,10,10,32,71,85
37063001503,4,4,4,3,4,4,6,5
37063001601,10,7,8,8,8,15,17,38
37063001603,4,4,2,2,2,14,20,29
37063001604,1,2,1,1,2,7,75,80
37063001705,3,6,9,10,10,25,42,40
37063001706,8,6,6,3,4,19,58,60
37063001707,4,4,3,3,2,7,35,35
37063001708,6,5,6,6,4,6,71,61
37063001709,6,5,5,8,7,25,121,153
37063001710,10,7,7,4,5,26,26,24
37063001711,8,7,8,7,7,20,41,36
37063001801,8,5,8,9,8,47,122,108
37063001802,10,8,7,8,6,43,75,72
37063001806,4,4,5,4,6,25,44,56
37063001807,7,7,5,5,5,17,96,100
37063001808,5,3,2,2,2,10,23,16
37063001809,14,3,4,3,4,13,63,67
37063001900,1,1,3,2,2,10,40,40
37063002007,7,7,5,4,5,27,43,37
37063002008,1,2,2,2,2,4,13,9
37063002009,4,8,8,7,8,21,25,28
37063002013,3,3,4,4,2,10,34,18
37063002015,9,8,8,11,6,10,35,40
37063002016,9,9,11,9,11,25,43,60
37063002017,3,2,3,2,2,7,10,19
37063002018,3,4,4,4,8,24,96,82
37063002019,4,2,2,1,1,5,3,4
37063002020,1,2,1,2,2,3,7,10
37063002021,8,8,4,16,8,22,35,39
37063002022,4,3,3,4,2,7,58,62
37063002023,4,6,5,4,4,3,6,13
37063002024,2,2,2,2,2,12,21,18
37063002025,5,3,4,4,4,12,30,29
37063002026,5,5,5,4,7,26,36,41
37063002027,8,11,5,4,4,5,35,45
37063002028,3,3,3,3,3,6,18,17
37063002100,1,1,1,1,2,6,26,31
37063002200,1,2,2,3,4,3,8,7
37063002300,10,11,9,19,17,18,14,5
