year,fips,value
2015,37063000101,18
2017,37063000101,15
2018,37063000101,15
2019,37063000101,21
2015,37063000102,29
2017,37063000102,22
2018,37063000102,18
2019,37063000102,25
2015,37063000200,17
2017,37063000200,15
2018,37063000200,10
2019,37063000200,13
2015,37063000301,15
2017,37063000301,12
2018,37063000301,7
2019,37063000301,16
2015,37063000302,14
2017,37063000302,13
2018,37063000302,12
2019,37063000302,18
2015,37063000401,12
2017,37063000401,9
2018,37063000401,10
2019,37063000401,9
2015,37063000402,9
2017,37063000402,9
2018,37063000402,5
2019,37063000402,6
2015,37063000500,22
2017,37063000500,14
2018,37063000500,14
2019,37063000500,18
2015,37063000600,31
2017,37063000600,34
2018,37063000600,27
2019,37063000600,30
2015,37063000700,27
2017,37063000700,29
2018,37063000700,21
2019,37063000700,30
2015,37063000900,19
2017,37063000900,18
2018,37063000900,13
2019,37063000900,16
2015,37063001001,27
2017,37063001001,24
2018,37063001001,20
2019,37063001001,46
2015,37063001002,43
2017,37063001002,43
2018,37063001002,28
2019,37063001002,46
2015,37063001100,31
2017,37063001100,30
2018,37063001100,20
2019,37063001100,33
2015,37063001301,16
2017,37063001301,14
2018,37063001301,9
2019,37063001301,19
2015,37063001303,34
2017,37063001303,29
2018,37063001303,23
2019,37063001303,20
2015,37063001304,18
2017,37063001304,17
2018,37063001304,14
2019,37063001304,16
2015,37063001400,20
2017,37063001400,25
2018,37063001400,18
2019,37063001400,30
2015,37063001501,0
2017,37063001501,0
2018,37063001501,0
2019,37063001501,0
2015,37063001502,33
2017,37063001502,23
2018,37063001502,18
2019,37063001502,30
2015,37063001503,0
2017,37063001503,0
2018,37063001503,0
2019,37063001503,0
2015,37063001601,75
2017,37063001601,73
2018,37063001601,62
2019,37063001601,79
2015,37063001603,59
2017,37063001603,64
2018,37063001603,57
2019,37063001603,73
2015,37063001604,74
2017,37063001604,71
2018,37063001604,69
2019,37063001604,80
2015,37063001705,48
2017,37063001705,46
2018,37063001705,44
2019,37063001705,45
2015,37063001706,25
2017,37063001706,21
2018,37063001706,15
2019,37063001706,19
2015,37063001707,87
2017,37063001707,82
2018,37063001707,80
2019,37063001707,104
2015,37063001708,30
2017,37063001708,32
2018,37063001708,26
2019,37063001708,38
2015,37063001709,50
2017,37063001709,52
2018,37063001709,47
2019,37063001709,55
2015,37063001710,30
2017,37063001710,25
2018,37063001710,19
2019,37063001710,28
2015,37063001711,29
2017,37063001711,33
2018,37063001711,25
2019,37063001711,33
2015,37063001801,75
2017,37063001801,67
2018,37063001801,61
2019,37063001801,77
2015,37063001802,43
2017,37063001802,37
2018,37063001802,35
2019,37063001802,43
2015,37063001806,47
2017,37063001806,48
2018,37063001806,45
2019,37063001806,51
2015,37063001807,47
2017,37063001807,55
2018,37063001807,49
2019,37063001807,71
2015,37063001808,43
2017,37063001808,46
2018,37063001808,38
2019,37063001808,64
2015,37063001809,37
2017,37063001809,42
2018,37063001809,34
2019,37063001809,41
2015,37063001900,45
2017,37063001900,49
2018,37063001900,42
2019,37063001900,54
2015,37063002007,35
2017,37063002007,36
2018,37063002007,34
2019,37063002007,36
2015,37063002008,23
2017,37063002008,24
2018,37063002008,23
2019,37063002008,30
2015,37063002009,54
2017,37063002009,48
2018,37063002009,47
2019,37063002009,60
2015,37063002013,47
2017,37063002013,50
2018,37063002013,34
2019,37063002013,46
2015,37063002015,33
2017,37063002015,28
2018,37063002015,24
2019,37063002015,35
2015,37063002016,8
2017,37063002016,8
2018,37063002016,7
2019,37063002016,9
2015,37063002017,58
2017,37063002017,58
2018,37063002017,51
2019,37063002017,66
2015,37063002018,32
2017,37063002018,26
2018,37063002018,22
2019,37063002018,38
2015,37063002019,8
2017,37063002019,12
2018,37063002019,9
2019,37063002019,11
2015,37063002020,30
2017,37063002020,26
2018,37063002020,21
2019,37063002020,30
2015,37063002021,17
2017,37063002021,16
2018,37063002021,14
2019,37063002021,19
2015,37063002022,25
2017,37063002022,20
2018,37063002022,19
2019,37063002022,13
2015,37063002023,6
2017,37063002023,6
2018,37063002023,6
2019,37063002023,6
2015,37063002024,25
2017,37063002024,24
2018,37063002024,21
2019,37063002024,30
2015,37063002025,22
2017,37063002025,28
2018,37063002025,21
2019,37063002025,27
2015,37063002026,46
2017,37063002026,38
2018,37063002026,31
2019,37063002026,39
2015,37063002027,40
2017,37063002027,38
2018,37063002027,28
2019,37063002027,39
2015,37063002028,24
2017,37063002028,26
2018,37063002028,19
2019,37063002028,35
2015,37063002100,65
2017,37063002100,59
2018,37063002100,56
2019,37063002100,77
2015,37063002200,10
2017,37063002200,11
2018,37063002200,21
2019,37063002200,16
2015,37063002300,10
2017,37063002300,8
2018,37063002300,8
2019,37063002300,7
2015,37063980100,0
2017,37063980100,0
2018,37063980100,0
2019,37063980100,0
