id,y_2010,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020,y_2021
37063000101,297,246,300,321,359,437,566,549,566,730,752,644
37063000102,566,629,615,614,669,709,701,586,546,517,514,512
37063000200,474,456,487,550,497,497,514,518,448,368,381,382
37063000301,514,577,563,607,600,575,577,538,434,460,594,746
37063000302,892,776,753,936,921,850,917,929,852,910,947,929
37063000401,501,595,766,829,791,768,740,644,567,564,537,560
37063000402,429,406,401,469,397,498,504,564,589,648,787,852
37063000500,439,464,437,437,524,606,647,596,594,588,599,637
37063000600,1069,882,1114,947,897,920,895,816,882,963,904,959
37063000700,534,426,459,481,475,523,612,618,640,682,626,622
37063000900,109,120,136,145,153,147,131,116,124,151,181,193
37063001001,201,132,172,260,319,318,308,370,329,283,182,190
37063001002,620,469,349,284,398,416,426,488,482,464,521,644
37063001100,170,213,263,315,285,389,331,335,305,373,286,286
37063001301,109,125,106,88,115,159,151,173,166,139,160,188
37063001303,304,420,401,441,505,604,643,672,816,751,705,602
37063001304,329,303,255,323,320,290,327,345,265,293,289,232
37063001400,281,332,398,346,301,278,251,139,188,174,555,541
37063001501,1127,459,509,481,367,316,227,175,237,222,213,258
37063001502,985,1084,1025,1016,1029,1043,1232,1238,1245,1459,1912,1928
37063001503,319,275,292,235,215,205,173,142,142,103,112,123
37063001601,986,1096,993,1098,1153,1071,1103,1233,1241,1234,970,730
37063001603,1035,1019,1082,1211,1146,1275,1323,1304,1306,1377,1500,1374
37063001604,1164,1208,1254,1257,1135,1129,1039,1089,1160,1121,1089,1047
37063001705,646,608,616,484,633,792,934,886,881,1043,1006,1078
37063001706,1069,1311,1298,1423,1363,1411,1374,1571,1539,1667,1404,1409
37063001707,1440,1716,1806,1717,1664,1558,1406,1496,1572,1596,1860,1851
37063001708,560,647,748,792,821,931,918,966,906,886,738,714
37063001709,734,780,671,700,824,810,904,1009,1095,1126,1260,1214
37063001710,739,903,755,657,646,659,773,910,897,974,743,684
37063001711,654,603,646,649,799,758,841,863,961,704,748,868
37063001801,1022,929,983,1092,1186,1046,1173,965,978,1092,947,980
37063001802,903,884,977,896,925,793,838,861,783,680,642,486
37063001806,889,761,939,1048,1074,1158,1185,1106,1218,1185,1206,1045
37063001807,1492,1593,1388,1370,1525,1670,1523,1578,1401,1466,1550,1630
37063001808,614,530,635,890,1112,1245,1547,1621,1830,1775,1901,1739
37063001809,1063,1119,1172,1236,978,1170,977,894,877,980,980,1223
37063001900,317,373,350,309,286,489,469,517,588,638,484,411
37063002007,1222,1127,1207,1188,1141,1081,1250,1135,1084,1201,1052,918
37063002008,573,645,673,708,761,752,727,735,735,732,645,696
37063002009,953,840,803,678,633,534,495,493,513,438,565,551
37063002013,1032,1015,1098,921,883,908,815,774,818,829,779,837
37063002015,799,984,947,1121,1283,1031,841,806,754,767,741,831
37063002016,866,783,843,968,942,1023,1108,974,869,782,813,809
37063002017,1257,1295,1376,1603,1869,2204,2156,2084,2107,2008,2080,2412
37063002018,1728,1729,1811,1837,1980,2078,2025,2132,2284,2388,2184,2415
37063002019,1088,1018,1048,1243,1179,1219,1352,1408,1291,1503,1302,1298
37063002020,988,1039,1203,1204,1210,1297,1381,1376,1514,1736,2405,2453
37063002021,1017,862,876,861,768,1000,1033,1083,982,1110,1214,1213
37063002022,975,981,946,1108,1009,1098,1133,1335,1115,1096,934,1027
37063002023,713,627,592,548,516,657,723,771,699,626,500,510
37063002024,1667,1736,1722,1804,1758,1787,1807,1729,1635,1706,1473,1417
37063002025,1213,1269,1462,1394,1241,1250,1316,1234,1328,1251,1298,1321
37063002026,828,817,968,981,1053,1218,1337,1209,1372,1223,939,776
37063002027,1403,1546,1596,1520,1517,1498,1162,1106,1243,1646,1471,1503
37063002028,953,1212,1272,1153,1384,1500,1367,1521,1734,1957,1885,2337
37063002100,1066,1172,1150,1237,1027,935,950,992,972,1037,1026,825
37063002200,328,343,417,430,481,462,460,424,484,460,405,443
37063002300,37,34,49,87,99,96,107,124,86,108,212,328
37063980100,0,0,0,0,0,,,,,0,0,0
