id,y_2016
37063000101,1442
37063000102,2489
37063000200,1678
37063000301,1378
37063000302,2090
37063000401,1752
37063000402,1174
37063000500,1653
37063000600,2994
37063000700,1667
37063000900,822
37063001001,1797
37063001002,2802
37063001100,1399
37063001301,633
37063001303,1400
37063001304,1222
37063001400,758
37063001501,355
37063001502,2692
37063001503,236
37063001601,2919
37063001603,3290
37063001604,3140
37063001705,2527
37063001706,2957
37063001707,3246
37063001708,2276
37063001709,2619
37063001710,2198
37063001711,2403
37063001801,4031
37063001802,3409
37063001806,3200
37063001807,4736
37063001808,4375
37063001809,3291
37063001900,1804
37063002007,3081
37063002008,1640
37063002009,1801
37063002013,2468
37063002015,2795
37063002016,3220
37063002017,4049
37063002018,5235
37063002019,2856
37063002020,3915
37063002021,2652
37063002022,2720
37063002023,2159
37063002024,4057
37063002025,3824
37063002026,3451
37063002027,5378
37063002028,5100
37063002100,3080
37063002200,1164
37063002300,348
37063980100,0
