id,y_2016
37063000101,1.835009965
37063000102,1.529761396
37063000200,1.57157762
37063000301,1.469591605
37063000302,1.334545048
37063000401,1.056817326
37063000402,1.060928777
37063000500,1.475474945
37063000600,1.66086927
37063000700,1.4534731
37063000900,1.778898603
37063001001,1.142919772
37063001002,0.562070122
37063001100,2.038111588
37063001301,1.123220456
37063001303,0.732707355
37063001304,0.728296682
37063001400,0.247355525
37063001501,0.801071155
37063001502,1.494289898
37063001503,0.400819672
37063001601,1.217254491
37063001603,1.159879295
37063001604,1.008759585
37063001705,1.171170943
37063001706,1.14156866
37063001707,1.041465362
37063001708,1.112719974
37063001709,1.494483381
37063001710,1.609198193
37063001711,1.444731296
37063001801,1.332991541
37063001802,1.752175905
37063001806,1.025873721
37063001807,1.079030522
37063001808,1.086575721
37063001809,1.074006878
37063001900,0.948463087
37063002007,1.194097181
37063002008,1.099371112
37063002009,1.058497172
37063002013,1.145949344
37063002015,1.571328818
37063002016,1.436322891
37063002017,1.048138679
37063002018,1.202430167
37063002019,1.099235488
37063002020,1.087591526
37063002021,1.445575985
37063002022,1.173030972
37063002023,1.093440969
37063002024,1.086380293
37063002025,1.231421519
37063002026,1.501289617
37063002027,1.683829888
37063002028,1.294182514
37063002100,1.334557149
37063002200,1.197075014
37063002300,1.094855927
37063980100,-
