id,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020,y_2021,y_2022
37063000101,35,39,38,34,34,35,35,33,37,36,37,35
37063000102,37,35,35,35,35,33,33,36,35,34,32,36
37063000200,35,34,31,34,33,33,34,34,35,36,36,37
37063000301,36,34,35,32,34,34,33,31,34,34,34,34
37063000302,35,36,36,36,36,36,35,34,34,33,34,34
37063000401,42,39,36,36,37,36,37,38,38,37,40,40
37063000402,30,30,29,29,29,28,29,29,29,30,30,30
37063000500,26,29,28,27,27,28,27,27,28,29,30,28
37063000600,38,34,32,34,34,35,35,35,35,42,39,41
37063000700,46,45,44,43,40,38,38,41,39,39,39,37
37063000900,28,35,34,35,33,33,32,32,31,32,32,33
37063001001,34,31,30,33,32,33,37,36,33,33,33,34
37063001002,30,30,30,30,29,32,31,31,29,34,30,33
37063001100,32,34,33,30,29,30,33,35,36,39,38,34
37063001301,28,28,32,33,34,31,30,33,35,34,33,32
37063001303,20,20,20,20,21,21,21,21,21,21,21,21
37063001304,32,30,31,34,31,31,28,30,31,33,35,34
37063001400,25,24,25,24,26,25,26,24,29,30,34,29
37063001501,20,20,20,20,20,20,21,20,20,20,20,20
37063001502,26,25,25,26,26,27,27,28,27,28,27,26
37063001503,19,19,19,19,19,19,20,20,20,20,20,20
37063001601,42,42,42,41,45,44,45,44,44,44,45,45
37063001603,44,44,44,44,45,45,44,46,46,40,40,40
37063001604,45,45,45,46,47,48,49,50,52,50,54,51
37063001705,41,42,42,41,44,42,42,45,43,42,38,37
37063001706,33,32,35,34,34,32,32,31,30,30,32,33
37063001707,47,49,49,50,52,53,52,53,51,45,46,45
37063001708,33,34,33,33,33,35,35,36,36,36,39,41
37063001709,27,29,26,29,32,31,31,32,34,34,36,34
37063001710,31,30,33,33,33,33,32,33,31,31,33,31
37063001711,29,31,32,33,34,32,32,35,34,37,36,34
37063001801,36,31,34,36,35,38,37,35,36,36,37,39
37063001802,30,31,31,33,34,32,31,33,32,31,33,33
37063001806,36,36,36,38,38,38,38,36,35,36,37,36
37063001807,33,33,33,33,34,35,35,36,36,36,37,36
37063001808,36,37,36,35,34,35,35,35,36,34,35,36
37063001809,28,29,30,30,30,35,31,30,33,33,34,37
37063001900,40,40,39,38,40,40,43,50,54,59,61,62
37063002007,42,42,42,43,43,44,47,49,47,46,47,45
37063002008,45,44,44,45,45,44,45,46,45,48,48,48
37063002009,39,40,39,42,45,43,44,40,36,35,37,44
37063002013,36,37,39,40,41,41,41,41,42,42,42,42
37063002015,29,30,30,31,31,32,30,28,29,31,30,33
37063002016,28,28,29,29,30,30,31,31,31,31,32,33
37063002017,43,44,44,44,40,42,41,40,41,42,42,42
37063002018,38,41,43,44,43,40,40,42,39,41,41,39
37063002019,30,29,30,30,31,32,33,37,36,35,34,34
37063002020,36,36,36,37,37,39,40,41,42,43,42,41
37063002021,33,32,34,32,31,31,34,31,33,31,32,32
37063002022,32,33,33,32,31,32,33,33,36,37,36,35
37063002023,34,34,36,36,34,34,37,38,41,40,42,43
37063002024,34,37,38,37,37,37,36,37,38,38,37,36
37063002025,33,33,34,35,36,37,38,38,37,37,34,35
37063002026,32,29,29,29,29,30,30,30,31,31,29,31
37063002027,29,30,30,29,30,29,30,31,31,33,33,33
37063002028,31,30,30,32,32,32,34,34,35,34,34,33
37063002100,44,45,44,44,46,46,47,47,49,50,50,50
37063002200,32,31,31,32,32,31,30,31,31,31,31,35
37063002300,29,31,30,30,28,29,31,29,30,33,34,33
37063980100,54,54,55,54,,,,,,,,32
