id,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020,y_2021,y_2022,y_2023
37063000101,38,65,47,123,161,166,180,173,51,49,56,85,95
37063000102,27,12,21,18,26,67,84,75,97,107,98,86,121
37063000200,73,90,85,69,149,155,139,117,96,55,24,27,20
37063000301,73,63,50,59,76,81,98,92,115,66,65,70,112
37063000302,96,95,203,157,164,187,145,86,81,140,117,125,124
37063000401,67,99,102,85,36,35,23,12,5,12,5,5,8
37063000402,27,37,57,86,80,74,61,52,51,46,36,45,64
37063000500,239,182,262,303,341,292,290,242,341,270,207,212,126
37063000600,15,64,90,183,180,206,105,134,102,105,98,66,84
37063000700,88,66,119,108,108,121,120,118,119,96,71,73,55
37063000900,48,67,151,160,147,138,135,29,25,18,13,10,7
37063001001,114,139,224,245,287,263,276,217,240,179,85,58,61
37063001002,134,157,137,147,276,258,282,310,323,212,204,174,175
37063001100,149,122,183,219,285,258,255,156,99,57,70,55,59
37063001301,25,16,27,37,59,54,50,42,35,55,59,78,59
37063001303,88,68,54,62,76,52,57,66,56,50,51,25,16
37063001304,85,129,113,86,117,154,178,117,242,232,188,175,143
37063001400,226,240,266,115,102,94,0,0,22,38,28,93,127
37063001501,39,63,55,60,61,55,35,27,18,17,11,76,33
37063001502,137,158,231,319,283,354,342,266,270,295,241,235,262
37063001503,115,57,61,57,44,28,20,3,4,5,5,14,12
37063001601,55,30,16,17,0,0,0,0,0,0,0,0,0
37063001603,1,1,16,66,65,76,60,42,0,0,0,0,0
37063001604,14,15,16,21,23,18,17,7,10,34,32,31,31
37063001705,42,30,44,60,81,50,53,48,67,77,96,64,98
37063001706,13,42,69,132,206,280,253,258,200,125,54,21,14
37063001707,0,0,0,13,16,20,16,43,32,20,16,34,14
37063001708,4,5,6,9,12,14,15,28,11,12,32,39,15
37063001709,110,129,165,137,151,113,93,168,147,107,104,223,134
37063001710,73,106,88,73,81,105,112,71,111,185,158,135,138
37063001711,60,61,63,75,102,137,127,139,165,171,127,120,46
37063001801,48,63,66,66,62,80,71,53,67,113,36,35,59
37063001802,44,26,15,181,159,336,337,346,223,229,48,49,48
37063001806,12,10,6,20,16,35,44,51,25,17,0,0,0
37063001807,19,31,60,68,49,43,18,16,13,12,11,12,0
37063001808,0,0,0,0,0,0,0,0,0,0,18,16,17
37063001809,23,21,2,2,18,19,35,32,39,18,23,0,62
37063001900,0,0,0,0,0,0,0,0,0,0,52,40,28
37063002007,60,46,29,27,0,42,61,73,54,47,14,0,0
37063002008,9,0,0,0,0,0,35,48,50,76,90,0,0
37063002009,242,176,109,43,50,89,67,60,47,93,92,78,79
37063002013,139,122,80,43,50,21,27,48,58,34,42,42,36
37063002015,11,30,100,99,77,181,127,83,83,114,11,0,50
37063002016,157,208,192,121,142,69,52,104,158,141,110,103,45
37063002017,58,72,71,75,54,35,0,17,24,57,91,43,1
37063002018,344,261,213,211,107,78,55,83,55,43,53,68,206
37063002019,234,185,183,177,133,175,157,156,225,149,112,84,30
37063002020,13,22,21,43,71,33,29,64,54,61,57,49,17
37063002021,82,131,145,151,182,171,91,102,113,67,59,214,132
37063002022,124,84,94,146,14,39,47,40,109,94,70,104,87
37063002023,18,18,18,32,27,35,34,44,43,52,40,40,36
37063002024,135,116,78,23,81,83,112,101,111,58,64,14,3
37063002025,11,14,35,34,50,34,44,26,18,21,68,57,50
37063002026,72,80,85,210,263,259,264,285,220,153,157,185,43
37063002027,41,52,40,6,5,77,82,89,85,186,0,0,0
37063002028,14,17,16,18,13,12,0,0,0,0,94,93,92
37063002100,0,0,0,0,0,0,0,0,0,0,0,0,0
37063002200,53,59,81,65,78,133,109,100,94,96,75,43,16
37063002300,12,14,50,36,56,72,70,50,42,80,58,48,63
37063980100,0,0,0,0,0,0,0,0,0,0,0,0,0
