year,fips,value
2015,37063000101,329
2017,37063000101,342
2018,37063000101,301
2019,37063000101,356
2015,37063000102,386
2017,37063000102,356
2018,37063000102,309
2019,37063000102,374
2015,37063000200,241
2017,37063000200,234
2018,37063000200,187
2019,37063000200,196
2015,37063000301,219
2017,37063000301,193
2018,37063000301,140
2019,37063000301,180
2015,37063000302,185
2017,37063000302,161
2018,37063000302,135
2019,37063000302,165
2015,37063000401,131
2017,37063000401,118
2018,37063000401,103
2019,37063000401,127
2015,37063000402,81
2017,37063000402,77
2018,37063000402,59
2019,37063000402,76
2015,37063000500,276
2017,37063000500,272
2018,37063000500,236
2019,37063000500,282
2015,37063000600,356
2017,37063000600,321
2018,37063000600,248
2019,37063000600,324
2015,37063000700,236
2017,37063000700,211
2018,37063000700,189
2019,37063000700,237
2015,37063000900,247
2017,37063000900,244
2018,37063000900,191
2019,37063000900,205
2015,37063001001,467
2017,37063001001,461
2018,37063001001,402
2019,37063001001,440
2015,37063001002,645
2017,37063001002,655
2018,37063001002,560
2019,37063001002,707
2015,37063001100,516
2017,37063001100,504
2018,37063001100,362
2019,37063001100,422
2015,37063001301,161
2017,37063001301,156
2018,37063001301,124
2019,37063001301,177
2015,37063001303,243
2017,37063001303,251
2018,37063001303,223
2019,37063001303,235
2015,37063001304,307
2017,37063001304,314
2018,37063001304,273
2019,37063001304,327
2015,37063001400,299
2017,37063001400,298
2018,37063001400,227
2019,37063001400,270
2015,37063001502,377
2017,37063001502,386
2018,37063001502,291
2019,37063001502,364
2015,37063001601,525
2017,37063001601,574
2018,37063001601,535
2019,37063001601,646
2015,37063001603,534
2017,37063001603,572
2018,37063001603,520
2019,37063001603,622
2015,37063001604,509
2017,37063001604,530
2018,37063001604,506
2019,37063001604,619
2015,37063001705,436
2017,37063001705,444
2018,37063001705,416
2019,37063001705,483
2015,37063001706,259
2017,37063001706,248
2018,37063001706,219
2019,37063001706,282
2015,37063001707,467
2017,37063001707,507
2018,37063001707,481
2019,37063001707,572
2015,37063001708,501
2017,37063001708,538
2018,37063001708,516
2019,37063001708,620
2015,37063001709,728
2017,37063001709,789
2018,37063001709,729
2019,37063001709,827
2015,37063001710,374
2017,37063001710,371
2018,37063001710,342
2019,37063001710,407
2015,37063001711,399
2017,37063001711,374
2018,37063001711,324
2019,37063001711,429
2015,37063001801,766
2017,37063001801,815
2018,37063001801,755
2019,37063001801,906
2015,37063001802,735
2017,37063001802,739
2018,37063001802,661
2019,37063001802,810
2015,37063001806,504
2017,37063001806,526
2018,37063001806,493
2019,37063001806,593
2015,37063001807,851
2017,37063001807,877
2018,37063001807,796
2019,37063001807,1008
2015,37063001808,499
2017,37063001808,612
2018,37063001808,543
2019,37063001808,687
2015,37063001809,384
2017,37063001809,394
2018,37063001809,341
2019,37063001809,429
2015,37063001900,272
2017,37063001900,343
2018,37063001900,274
2019,37063001900,409
2015,37063002007,407
2017,37063002007,404
2018,37063002007,359
2019,37063002007,417
2015,37063002008,148
2017,37063002008,133
2018,37063002008,122
2019,37063002008,155
2015,37063002009,727
2017,37063002009,690
2018,37063002009,623
2019,37063002009,696
2015,37063002013,349
2017,37063002013,350
2018,37063002013,291
2019,37063002013,344
2015,37063002015,307
2017,37063002015,320
2018,37063002015,270
2019,37063002015,334
2015,37063002016,249
2017,37063002016,255
2018,37063002016,217
2019,37063002016,261
2015,37063002017,376
2017,37063002017,383
2018,37063002017,337
2019,37063002017,401
2015,37063002018,316
2017,37063002018,335
2018,37063002018,309
2019,37063002018,379
2015,37063002019,104
2017,37063002019,108
2018,37063002019,94
2019,37063002019,124
2015,37063002020,296
2017,37063002020,313
2018,37063002020,266
2019,37063002020,369
2015,37063002021,237
2017,37063002021,219
2018,37063002021,189
2019,37063002021,243
2015,37063002022,255
2017,37063002022,247
2018,37063002022,223
2019,37063002022,250
2015,37063002023,152
2017,37063002023,131
2018,37063002023,111
2019,37063002023,161
2015,37063002024,345
2017,37063002024,348
2018,37063002024,294
2019,37063002024,349
2015,37063002025,483
2017,37063002025,480
2018,37063002025,434
2019,37063002025,496
2015,37063002026,516
2017,37063002026,557
2018,37063002026,538
2019,37063002026,572
2015,37063002027,512
2017,37063002027,520
2018,37063002027,488
2019,37063002027,607
2015,37063002028,337
2017,37063002028,392
2018,37063002028,306
2019,37063002028,425
2015,37063002100,501
2017,37063002100,528
2018,37063002100,477
2019,37063002100,609
2015,37063002200,96
2017,37063002200,84
2018,37063002200,160
2019,37063002200,135
2015,37063002300,141
2017,37063002300,143
2018,37063002300,112
2019,37063002300,170
