id,y_2016
37063000101,24.9
37063000102,14.9
37063000200,12.8
37063000301,17.9
37063000302,9.9
37063000401,3.4
37063000402,1.8
37063000500,21.8
37063000600,20
37063000700,19.8
37063000900,42.4
37063001001,35.4
37063001002,28.1
37063001100,43.2
37063001301,36.7
37063001303,37
37063001304,42.3
37063001400,46.5
37063001501,14.3
37063001502,21.7
37063001503,-
37063001601,8.2
37063001603,3.4
37063001604,3.3
37063001705,5.9
37063001706,7.9
37063001707,3.3
37063001708,17.9
37063001709,24.8
37063001710,22.2
37063001711,22.4
37063001801,15.4
37063001802,29.6
37063001806,3.9
37063001807,10.3
37063001808,2.6
37063001809,7.2
37063001900,0.3
37063002007,3.6
37063002008,0
37063002009,17.7
37063002013,2.9
37063002015,11
37063002016,12.6
37063002017,0.6
37063002018,4.6
37063002019,1.1
37063002020,0
37063002021,3.5
37063002022,6.5
37063002023,0.7
37063002024,0.9
37063002025,12.1
37063002026,20.8
37063002027,12.7
37063002028,5.5
37063002100,4.9
37063002200,5.9
37063002300,44.2
37063980100,-
