id,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019
37063000101,64011,677236.69,825033.55,1383859,864440.63,,1776888.33,1661481.5
37063000102,202498,391433,302348.3,736183.46,1250572.28,,1105042,1996529.22
37063000200,1452010,1275445.8,2549165,2609714.97,2858138.77,,5381426,6898635
37063000301,632275,575486.8,2221546.76,2264599,2092634,,1786838,2281930
37063000302,2801182,1912873.44,3401752.17,2502285.8,2960330.65,,5333946,4557082
37063000401,1641609,2589831.58,3527687.92,3016335.25,3392611.54,113329315.42,6000464,5062053
37063000402,45952924,28740806,21742601.8,3655621,1964552.82,,3712379,2782307
37063000500,1349058,19169128,2202891,3158768,2557248,,2572273,29943922.96
37063000600,2719803.45,2714675.07,4570735.6,6672490.15,3672359,7630805,5184007.03,9899534
37063000700,5522898,57069430.82,4650991.57,2036478,2732824.15,,44383476,25549642
37063000900,80342,740710,856873.35,889893,2411800,,4493784,4003010
37063001001,894581,1154075.39,2023144.5,2116887,3275380.61,,3168406.02,3074824
37063001002,289954,299195,206900,739248,1101140,,1767197,1270429
37063001100,6496312,774176,3003772.44,2317299.64,4228046,,3841975,2161727
37063001301,80975,272290,267335,15192698.67,757869.9,,2004186,2151170
37063001303,47100,445862,150457.59,386657.78,426102.02,,2379511.75,5262242
37063001304,232663,11907,167437,174450,177405,,366209,598811
37063001400,125000,101452.54,71320.15,197687.79,314724,,97400,315700
37063001501,462014,458409,,15351779.56,42821138,,38833044,990807
37063001502,44223538,334676.81,5159,10307534.47,35370350.72,,4172890,10258647.7
37063001503,1937352,6324315,3559,2079323,15963056,,5877447,31008
37063001601,2482071.09,4199905.6,2868330.54,2805167.11,2836767.51,4001,3720164.8,9057228
37063001603,3239045.3,5044597.85,6504569.65,1345723.51,1890551.68,,1724490,1737258.5
37063001604,1656064,930212,2338268.52,1472466.12,5278983.17,,2483552,7736466
37063001705,507287,817687,920722,3192500.19,2691910.92,,6431221,2811263
37063001706,9959779.49,12984588,6381287.82,681578,327935,59785,6506769,5216558.65
37063001707,4828082.06,14412977.62,16525356.11,24146279.75,12984114.44,28000,13456209.64,23015747.87
37063001708,4522984,4287453,102652,186732.97,1003787,,394537,116200
37063001709,80812,41600,3402917,377879.73,20817850,47752194.28,8448984,12129277
37063001710,108383,162282,88821.82,1201544.25,431055,,948494,476694
37063001711,3124470,5869371,1371081,250944.31,253973.46,1366896.21,100588.61,392668
37063001801,5850088,4506891,7828170,4409268.82,7001552.36,,682797,3572312
37063001802,423645,301104.07,499181.54,695361.95,268415.55,,583855,1617043
37063001806,4027814.55,4995056,2077228,6090833,7873107.6,80000,9137707,11474999
37063001807,138771,810483,286654.43,415032.94,698053,69565048.57,3503996,6431626
37063001808,51671163,47937622,56379348.65,46491080,66641107.92,3739565,26649577.7,20396421
37063001809,16813007,4479063.24,1740905,23063684,348956.45,,20711951.96,52023779
37063001900,1305315,26758542.36,44059767,56682188.75,53430538.25,,74068133,52770712
37063002007,867045.27,2311459,1872432,2313945.4,3328462.55,6202486,5739859.07,4053663
37063002008,7551148,5809216.93,6206572.3,9095839,9146772.5,,7887761.22,16750861
37063002009,78901,182169.06,379370.15,599495.98,370790.14,32715882.83,966344,2144484
37063002013,374304,263487.39,268600,2626527.4,6823076,,11584205.37,3190437
37063002015,930008,1449412.46,5833159,268683,761218,,84715337.75,1145522
37063002016,134155,1769191,4605217,2195934.98,2490444,,776774,882282
37063002017,9112086.72,6773600.43,4816467.18,6644836.6,7055943.18,,22169612.77,19237704.31
37063002018,21980099.7,54220298.83,9256291.8,5897111.43,13159665.8,354104177.73,41740962.47,39527261
37063002019,13679451.1,6625768.95,2702220.6,5615794.48,5833620.05,,6335951,3041915
37063002020,14860340.25,29593510.53,23301540.59,28266643.15,35164959.93,4660140,39129091,33101234.05
37063002021,4087925,917054.42,158565,212753,297251,,602817.38,1789938
37063002022,731585.92,104402.8,209498.61,256730.7,362693.38,20639787.15,4044313.25,6909634
37063002023,171013,356611.95,311255,303440.75,841064,7684523.58,693801,1108298
37063002024,7644600.15,9683865.61,11652928,10717319.68,13522738.12,,1366677.46,1101654
37063002025,1070005.96,5677580.97,3506581,5533693.66,379710,,1068100,1986188
37063002026,6932743,311964,911662.2,591470.68,436218,,12147522,16622245
37063002027,35570524,10571166.8,12803860,16883766,42171784.85,,26914508.08,13161335
37063002028,33203918,13329808,16364344,68495716.72,74103182,9695093.3,70017095,127276574
37063002100,4844036.9,10594366.6,6559146,6534127.5,6236438,,9664895.01,8264919.62
37063002200,2348359,40878746.69,29647413.88,29643981,29941299.81,426188,29343087,74808744
37063002300,9310846,483440,21347881,5786318.09,47262965.4,34686738,1795347,34547478
37063980100,1631060,,,117695,,,52700,
