id,y_2020
37063000101,2179.4
37063000102,2494.5
37063000200,2068.6
37063000301,1861.1
37063000302,2898.6
37063000401,2230.5
37063000402,2346.7
37063000500,3001.8
37063000600,4654.3
37063000700,3002.9
37063000900,1048.4
37063001001,2354.3
37063001002,2711.7
37063001100,2107.7
37063001301,1893.7
37063001303,3402.7
37063001304,1757.9
37063001400,1416.7
37063001501,117.3
37063001502,3283.2
37063001503,43.5
37063001601,4849.8
37063001603,5530
37063001604,5661.4
37063001705,3781.9
37063001706,3725.4
37063001707,6282.9
37063001708,3128.9
37063001709,4052.4
37063001710,2926.9
37063001711,2821.5
37063001801,5813.5
37063001802,3922
37063001806,4506.5
37063001807,6553.4
37063001808,12270.2
37063001809,4052.4
37063001900,4165.4
37063002007,4170.8
37063002008,2770.4
37063002009,3482
37063002013,3616.7
37063002015,2942.1
37063002016,2770.4
37063002017,6213.3
37063002018,7966.8
37063002019,4020.9
37063002020,5836.3
37063002021,3336.4
37063002022,3524.4
37063002023,2232.6
37063002024,5535.4
37063002025,5930.9
37063002026,4573.9
37063002027,6502.3
37063002028,7420.4
37063002100,5498.5
37063002200,6373
37063002300,1600.3
37063980100,907.2
