year,fips,value
2015,37063000101,14
2017,37063000101,12
2018,37063000101,11
2019,37063000101,15
2015,37063000102,39
2017,37063000102,22
2018,37063000102,18
2019,37063000102,25
2015,37063000200,14
2017,37063000200,12
2018,37063000200,9
2019,37063000200,15
2015,37063000301,15
2017,37063000301,14
2018,37063000301,9
2019,37063000301,13
2015,37063000302,17
2017,37063000302,15
2018,37063000302,14
2019,37063000302,18
2015,37063000401,13
2017,37063000401,12
2018,37063000401,12
2019,37063000401,12
2015,37063000402,7
2017,37063000402,10
2018,37063000402,8
2019,37063000402,7
2015,37063000500,10
2017,37063000500,8
2018,37063000500,6
2019,37063000500,11
2015,37063000600,23
2017,37063000600,26
2018,37063000600,22
2019,37063000600,18
2015,37063000700,29
2017,37063000700,31
2018,37063000700,25
2019,37063000700,23
2015,37063000900,0
2017,37063000900,0
2018,37063000900,0
2019,37063000900,0
2015,37063001001,11
2017,37063001001,13
2018,37063001001,8
2019,37063001001,14
2015,37063001002,17
2017,37063001002,13
2018,37063001002,8
2019,37063001002,11
2015,37063001100,14
2017,37063001100,16
2018,37063001100,5
2019,37063001100,9
2015,37063001301,0
2017,37063001301,0
2018,37063001301,0
2019,37063001301,0
2015,37063001303,0
2017,37063001303,0
2018,37063001303,0
2019,37063001303,0
2015,37063001304,0
2017,37063001304,0
2018,37063001304,0
2019,37063001304,0
2015,37063001400,0
2017,37063001400,3
2018,37063001400,3
2019,37063001400,0
2015,37063001501,0
2017,37063001501,0
2018,37063001501,0
2019,37063001501,0
2015,37063001502,12
2017,37063001502,8
2018,37063001502,6
2019,37063001502,9
2015,37063001503,0
2017,37063001503,0
2018,37063001503,0
2019,37063001503,0
2015,37063001601,85
2017,37063001601,81
2018,37063001601,72
2019,37063001601,86
2015,37063001603,81
2017,37063001603,80
2018,37063001603,71
2019,37063001603,92
2015,37063001604,98
2017,37063001604,92
2018,37063001604,85
2019,37063001604,97
2015,37063001705,61
2017,37063001705,54
2018,37063001705,49
2019,37063001705,57
2015,37063001706,30
2017,37063001706,26
2018,37063001706,18
2019,37063001706,24
2015,37063001707,130
2017,37063001707,122
2018,37063001707,114
2019,37063001707,145
2015,37063001708,17
2017,37063001708,17
2018,37063001708,15
2019,37063001708,17
2015,37063001709,22
2017,37063001709,22
2018,37063001709,19
2019,37063001709,25
2015,37063001710,25
2017,37063001710,20
2018,37063001710,16
2019,37063001710,23
2015,37063001711,22
2017,37063001711,24
2018,37063001711,22
2019,37063001711,30
2015,37063001801,84
2017,37063001801,69
2018,37063001801,61
2019,37063001801,74
2015,37063001802,24
2017,37063001802,20
2018,37063001802,18
2019,37063001802,22
2015,37063001806,54
2017,37063001806,55
2018,37063001806,49
2019,37063001806,67
2015,37063001807,38
2017,37063001807,39
2018,37063001807,34
2019,37063001807,48
2015,37063001808,49
2017,37063001808,46
2018,37063001808,39
2019,37063001808,58
2015,37063001809,52
2017,37063001809,56
2018,37063001809,46
2019,37063001809,57
2015,37063001900,61
2017,37063001900,70
2018,37063001900,58
2019,37063001900,80
2015,37063002007,37
2017,37063002007,34
2018,37063002007,32
2019,37063002007,31
2015,37063002008,29
2017,37063002008,28
2018,37063002008,27
2019,37063002008,36
2015,37063002009,3
2017,37063002009,4
2018,37063002009,5
2019,37063002009,4
2015,37063002013,37
2017,37063002013,38
2018,37063002013,28
2019,37063002013,38
2015,37063002015,40
2017,37063002015,33
2018,37063002015,24
2019,37063002015,33
2015,37063002016,7
2017,37063002016,8
2018,37063002016,6
2019,37063002016,10
2015,37063002017,76
2017,37063002017,73
2018,37063002017,66
2019,37063002017,92
2015,37063002018,39
2017,37063002018,39
2018,37063002018,33
2019,37063002018,49
2015,37063002019,9
2017,37063002019,11
2018,37063002019,10
2019,37063002019,14
2015,37063002020,23
2017,37063002020,21
2018,37063002020,16
2019,37063002020,31
2015,37063002021,17
2017,37063002021,17
2018,37063002021,16
2019,37063002021,18
2015,37063002022,23
2017,37063002022,18
2018,37063002022,14
2019,37063002022,19
2015,37063002023,8
2017,37063002023,6
2018,37063002023,6
2019,37063002023,9
2015,37063002024,19
2017,37063002024,21
2018,37063002024,19
2019,37063002024,29
2015,37063002025,13
2017,37063002025,14
2018,37063002025,11
2019,37063002025,17
2015,37063002026,9
2017,37063002026,5
2018,37063002026,4
2019,37063002026,13
2015,37063002027,41
2017,37063002027,47
2018,37063002027,41
2019,37063002027,45
2015,37063002028,25
2017,37063002028,26
2018,37063002028,20
2019,37063002028,32
2015,37063002100,83
2017,37063002100,76
2018,37063002100,65
2019,37063002100,95
2015,37063002200,6
2017,37063002200,6
2018,37063002200,11
2019,37063002200,8
2015,37063002300,0
2017,37063002300,0
2018,37063002300,0
2019,37063002300,0
2015,37063980100,0
2017,37063980100,0
2018,37063980100,0
2019,37063980100,0
