id,y_2017
37063001100,501
37063001301,212
37063001303,294
37063001400,324
37063001002,709
37063001304,367
37063001501,
37063002022,298
37063000102,449
37063001502,439
37063001708,583
37063001706,298
37063002013,402
37063000301,258
37063000302,212
37063002016,274
37063002015,361
37063002008,184
37063002023,182
37063001808,528
37063002021,285
37063002200,195
37063002026,604
37063002300,156
37063002025,527
37063000101,394
37063001900,238
37063001807,967
37063001809,439
37063002019,119
37063002020,350
37063002027,579
37063001806,587
37063002024,395
37063001503,0
37063002028,355
37063980100,
37063001710,429
37063000200,295
37063001711,456
37063001801,890
37063002007,476
37063002017,457
37063002009,849
37063001709,855
37063000401,164
37063002018,390
37063001601,655
37063001603,617
37063001604,627
37063001707,607
37063001705,532
37063001802,860
37063002100,611
37063000402,91
37063000500,313
37063000900,275
37063001001,545
37063000700,278
37063000600,379
