id,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020
37063000101,64011,677236.69,825033.55,1383859,864440.63,1543094.8,1776888.33,1661481.5,2869269.71
37063000102,202498,391433,302348.3,736183.46,1250572.28,959309,1105042,1996529.22,1033030.02
37063000200,1452010,1275445.8,2549165,2609714.97,2858138.77,4521796,5381426,6898635,9145702.93
37063000301,632275,575486.8,2221546.76,2264599,2092634,2864663,1786838,2281930,3329965.5
37063000302,2801182,1912873.44,3401752.17,2502285.8,2960330.65,10442479.08,5333946,4557082,7169179.25
37063000401,1641609,2589831.58,3527687.92,3016335.25,3392611.54,4025110.55,6000464,5062053,6691383.75
37063000402,45952924,28740806,21742601.8,3684621,1964552.82,3586622.27,3712379,2782307,9606910.94
37063000500,1349058,19169128,2202891,3158768,2557248,2122799,2572273,29943922.96,5209593
37063000600,2719803.45,2714675.07,4570735.6,6672490.15,3672359,6044168.13,5184007.03,9899534,6640983
37063000700,5522898,57069430.82,4650991.57,2036478,2732824.15,2573638.65,44383476,25549642,67855486.52
37063000900,80342,740710,856873.35,889893,2411800,4495348,4493784,4003010,5069882
37063001001,894581,1154075.39,2023144.5,2116887,3275380.61,9354299.2,3168406.02,3074824,5900713.03
37063001002,289954,299195,206900,739248,1101140,1499965.5,1767197,1270429,5842713.98
37063001100,6496312,774176,2999772.44,2317299.64,4228046,3830036,3841975,2146727,6980075.6
37063001301,80975,272290,267335,15192698.67,757869.9,1208318,2004186,2151170,1455649.74
37063001303,47100,445862,150457.59,386657.78,426102.02,961032,2379511.75,5262242,2383441.73
37063001304,232663,11907,167437,174450,177405,336221,366209,598811,951186
37063001400,125000,101452.54,71320.15,197687.79,314724,50130,97400,315700,351940
37063001501,462014,458409,0,15351779.56,42821138,111706229,38833044,990807,367370
37063001502,44223538,334676.81,5159,10307534.47,35370350.72,359838,4172890,10258647.7,93415.56
37063001503,1937352,6324315,3559,2079323,15963056,3089490,5877447,31008,399376
37063001601,2482071.09,4199905.6,2868330.54,2805167.11,2836767.51,3420042,3720164.8,9057228,2383805
37063001603,3239045.3,5044597.85,6504569.65,1345723.51,1890551.68,1460083.55,1724490,1737258.5,4556736.27
37063001604,1656064,930212,2338268.52,1472466.12,5278983.17,2089352.17,2483552,7736466,4944743.17
37063001705,507287,817687,920722,3192500.19,2691910.92,3647569.58,6431221,2811263,5330458
37063001706,9959779.49,12984588,6381287.82,681578,327935,346051,6506769,5200168.65,5196644.01
37063001707,4828082.06,14412977.62,16525356.11,24146279.75,12984114.44,38955836.93,13456209.64,23015747.87,44491907.17
37063001708,4522984,4287453,102652,186732.97,1003787,106623.25,394537,116200,340931
