id,y_2016
37063000102,2.780853292
37063000200,2.807659912
37063000302,6.166620161
37063000402,4.614661024
37063000500,4.791942876
37063000600,2.163789494
37063000700,2.466122711
37063001001,4.546310425
37063001002,4.67227723
37063001301,5.904393407
37063001303,3.915457682
37063001503,0.077179672
37063001603,0.693926537
37063001604,0.737884524
37063001705,1.915933762
37063001706,2.286026967
37063001707,1.202754827
37063001708,1.727650213
37063001709,1.937505587
37063001806,0.350826617
37063001807,2.367835855
37063001809,1.111541478
37063001900,0.099882166
37063002007,2.231268978
37063002008,1.598440348
37063002009,1.85098975
37063002015,3.735839912
37063002016,4.333822762
37063002018,1.018298514
37063002019,0.345383876
37063002023,3.16518516
37063002026,2.584650845
37063002027,1.111913124
37063002028,0.68642051
37063002100,0.091205905
37063002200,4.774786059
37063002300,2.641333693
37063980100,0.001707469
37063001802,1.98677256
37063001501,0.215678488
37063002025,2.478430758
37063001100,7.102855777
37063001711,2.855009506
37063002020,0.867554195
37063001502,7.477838568
37063002021,1.735733691
37063001304,4.282784775
37063002017,1.023945691
37063000900,5.197432495
37063001710,2.985378389
37063002022,4.543787565
37063000401,2.368230435
37063001400,2.823463452
37063001801,0.371528249
37063002013,2.079434709
37063000101,2.562859586
37063000301,4.923439141
37063001601,0.587457102
37063001808,0.876027153
37063002024,3.84484873
