year,fips,value
2018,37063000101,1766
2019,37063000101,2118
2018,37063000102,2173
2019,37063000102,2650
2018,37063000200,1642
2019,37063000200,1891
2018,37063000301,1239
2019,37063000301,1509
2018,37063000302,1978
2019,37063000302,2260
2018,37063000401,1626
2019,37063000401,1828
2018,37063000402,1539
2019,37063000402,1913
2018,37063000500,1758
2019,37063000500,2132
2018,37063000600,2958
2019,37063000600,3491
2018,37063000700,1997
2019,37063000700,2275
2018,37063000900,997
2019,37063000900,1140
2018,37063001001,2105
2019,37063001001,2444
2018,37063001002,3004
2019,37063001002,3693
2018,37063001100,1937
2019,37063001100,2390
2018,37063001301,768
2019,37063001301,1013
2018,37063001303,1114
2019,37063001303,1297
2018,37063001304,1462
2019,37063001304,1718
2018,37063001400,1094
2019,37063001400,1433
2018,37063001501,80
2019,37063001501,154
2018,37063001502,3524
2019,37063001502,4568
2018,37063001503,3
2019,37063001503,21
2018,37063001601,3483
2019,37063001601,4089
2018,37063001603,4049
2019,37063001603,4683
2018,37063001604,3999
2019,37063001604,4599
2018,37063001705,3029
2019,37063001705,3606
2018,37063001706,2857
2019,37063001706,3351
2018,37063001707,4434
2019,37063001707,5337
2018,37063001708,2586
2019,37063001708,3052
2018,37063001709,3473
2019,37063001709,4250
2018,37063001710,2361
2019,37063001710,2870
2018,37063001711,2280
2019,37063001711,2958
2018,37063001801,4442
2019,37063001801,5249
2018,37063001802,3689
2019,37063001802,4324
2018,37063001806,3220
2019,37063001806,3862
2018,37063001807,4877
2019,37063001807,5938
2018,37063001808,4590
2019,37063001808,5731
2018,37063001809,2716
2019,37063001809,3608
2018,37063001900,2072
2019,37063001900,2967
2018,37063002007,2863
2019,37063002007,3240
2018,37063002008,1767
2019,37063002008,2064
2018,37063002009,2847
2019,37063002009,3195
2018,37063002013,2231
2019,37063002013,2641
2018,37063002015,2755
2019,37063002015,3200
2018,37063002016,2370
2019,37063002016,2825
2018,37063002017,4329
2019,37063002017,4996
2018,37063002018,3809
2019,37063002018,4617
2018,37063002019,1414
2019,37063002019,1797
2018,37063002020,3366
2019,37063002020,4237
2018,37063002021,1985
2019,37063002021,2386
2018,37063002022,2249
2019,37063002022,2587
2018,37063002023,1370
2019,37063002023,1639
2018,37063002024,3529
2019,37063002024,4126
2018,37063002025,3122
2019,37063002025,3596
2018,37063002026,3032
2019,37063002026,3454
2018,37063002027,3970
2019,37063002027,5317
2018,37063002028,3262
2019,37063002028,4542
2018,37063002100,3777
2019,37063002100,4473
2018,37063002200,1630
2019,37063002200,1938
2018,37063002300,657
2019,37063002300,1214
2018,37063980100,11
2019,37063980100,20
2015,37063000101,1898
2015,37063000102,2472
2015,37063000200,1820
2015,37063000301,1579
2015,37063000302,2293
2015,37063000401,1811
2015,37063000402,1484
2015,37063000500,2251
2015,37063000600,3549
2015,37063000700,1983
2015,37063000900,1161
2015,37063001001,2272
2015,37063001002,3500
2015,37063001100,2533
2015,37063001301,911
2015,37063001303,1323
2015,37063001304,1657
2015,37063001400,1521
2015,37063001501,145
2015,37063001502,4236
2015,37063001503,10
2015,37063001601,3496
2015,37063001603,4008
2015,37063001604,4005
2015,37063001705,3147
2015,37063001706,3074
2015,37063001707,4446
2015,37063001708,2505
2015,37063001709,3597
2015,37063001710,2482
2015,37063001711,2450
2015,37063001801,4323
2015,37063001802,4026
2015,37063001806,3214
2015,37063001807,4995
2015,37063001808,3935
2015,37063001809,3006
2015,37063001900,1949
2015,37063002007,3017
2015,37063002008,1846
2015,37063002009,3104
2015,37063002013,2462
2015,37063002015,3032
2015,37063002016,2696
2015,37063002017,4600
2015,37063002018,4145
2015,37063002019,1597
2015,37063002020,3301
2015,37063002021,2291
2015,37063002022,2602
2015,37063002023,1604
2015,37063002024,3743
2015,37063002025,3338
2015,37063002026,3203
2015,37063002027,4079
2015,37063002028,3509
2015,37063002100,3716
2015,37063002200,1172
2015,37063002300,739
2015,37063980100,26
2017,37063000101,1957
2017,37063000102,2474
2017,37063000200,1915
2017,37063000301,1554
2017,37063000302,2185
2017,37063000401,1824
2017,37063000402,1840
2017,37063000500,2104
2017,37063000600,3539
2017,37063000700,2205
2017,37063000900,1192
2017,37063001001,2397
2017,37063001002,3510
2017,37063001100,2764
2017,37063001301,906
2017,37063001303,1302
2017,37063001304,1691
2017,37063001400,1497
2017,37063001501,129
2017,37063001502,4668
2017,37063001503,
2017,37063001601,3793
2017,37063001603,4364
2017,37063001604,4300
2017,37063001705,3295
2017,37063001706,3168
2017,37063001707,4820
2017,37063001708,2762
2017,37063001709,3842
2017,37063001710,2588
2017,37063001711,2540
2017,37063001801,4804
2017,37063001802,4148
2017,37063001806,3485
2017,37063001807,5350
2017,37063001808,5008
2017,37063001809,3218
2017,37063001900,2582
2017,37063002007,3201
2017,37063002008,1944
2017,37063002009,3193
2017,37063002013,2561
2017,37063002015,3142
2017,37063002016,2726
2017,37063002017,4811
2017,37063002018,4255
2017,37063002019,1648
2017,37063002020,3816
2017,37063002021,2288
2017,37063002022,2549
2017,37063002023,1595
2017,37063002024,3982
2017,37063002025,3459
2017,37063002026,3289
2017,37063002027,4524
2017,37063002028,4091
2017,37063002100,4160
2017,37063002200,1303
2017,37063002300,822
2017,37063980100,28
