year,fips,value
2014,37063002028,389
2014,37063001802,0
2018,37063000302,200
2014,37063002013,0
2018,37063002024,103
2018,37063001301,86
2018,37063002300,1179
2014,37063001707,145
2018,37063000700,1302
2014,37063001801,0
2014,37063002021,0
2014,37063001002,0
2020,37063002007,268
2020,37063001603,0
2020,37063001100,14
2020,37063000301,265
2014,37063001601,0
2014,37063002015,1672
2018,37063001002,0
2020,37063002018,15
2020,37063001705,886
2014,37063002019,314
2014,37063000900,2
2014,37063000302,198
2018,37063000600,373
2014,37063001303,127
2020,37063001807,2
2014,37063001808,157
2020,37063001709,609
2018,37063002017,84
2020,37063001710,484
2020,37063000302,198
2018,37063001707,727
2018,37063002021,0
2014,37063000102,301
2018,37063002013,0
2014,37063001705,621
2018,37063001806,7
2018,37063001708,361
2014,37063000200,177
2014,37063001001,0
2014,37063001503,0
2018,37063000101,71
2018,37063000500,802
2018,37063001709,980
2018,37063000900,2
2020,37063000402,725
2014,37063001711,366
2014,37063002026,0
2018,37063002028,389
2014,37063001501,1
2018,37063001501,1
2014,37063001809,0
2018,37063001711,376
2020,37063001809,54
2020,37063001711,318
2020,37063002025,0
2014,37063001708,366
2020,37063000900,2
2020,37063001708,324
2018,37063000401,35
2014,37063002025,0
2014,37063000401,35
2020,37063000401,308
2020,37063001801,0
2020,37063002016,3239
2018,37063001900,13
2018,37063002026,0
2014,37063001502,2923
2014,37063000301,118
2020,37063000500,540
2018,37063002009,8
2014,37063001604,0
2020,37063001002,0
2014,37063000600,370
2014,37063000101,71
2020,37063002100,0
2020,37063001400,0
2020,37063001001,0
2014,37063002300,377
2020,37063002013,96
2020,37063001900,14
2014,37063002017,82
2018,37063001710,487
2020,37063002028,15577
2014,37063001603,0
2018,37063002007,268
2014,37063001301,85
2018,37063001303,127
2018,37063002016,1080
2020,37063000200,178
2020,37063002019,204
2020,37063002020,4
2020,37063000102,11895
2018,37063002019,314
2020,37063001706,0
2014,37063002022,939
2018,37063002008,19
2020,37063002024,103
2014,37063000402,626
2020,37063000101,33
2018,37063001604,0
2020,37063002015,931
2014,37063002016,1080
2020,37063001802,0
2020,37063000700,1031
2018,37063000102,308
2018,37063001603,0
2014,37063002027,637
2020,37063001707,1
2014,37063002009,7
2014,37063001900,13
2018,37063002025,0
2020,37063001808,156
2014,37063002023,483
2014,37063002007,268
2014,37063001706,0
2018,37063000402,682
2018,37063001503,0
2014,37063001709,981
2018,37063000200,177
2014,37063001710,487
2020,37063002200,2467
2020,37063001304,0
2018,37063000301,121
2018,37063002015,1689
2020,37063001806,6
2020,37063002027,1654
2014,37063002008,18
2014,37063002200,427
2018,37063980100,0
2020,37063980100,0
2018,37063001304,16
2014,37063000700,954
2020,37063002300,1077
2014,37063001304,16
2020,37063000600,240
2018,37063001400,0
2020,37063002017,42
2020,37063001303,0
2018,37063001705,664
2018,37063001809,0
2018,37063001100,14
2020,37063001601,0
2018,37063001801,0
2020,37063002021,400
2020,37063002008,18
2018,37063001807,57
2014,37063980100,0
2020,37063002022,623
2018,37063001001,0
2020,37063002026,0
2018,37063002027,637
2014,37063001100,13
2014,37063001807,58
2020,37063002009,0
2020,37063002023,148
2014,37063001806,7
2014,37063002018,15
2018,37063002023,483
2018,37063001706,0
2018,37063002022,1034
2020,37063001503,0
2014,37063002024,103
2018,37063002020,0
2014,37063001400,0
2018,37063001601,0
2020,37063001301,16
2018,37063002200,1390
2018,37063002018,16
2018,37063002100,0
2014,37063000500,802
2020,37063001604,0
2020,37063001501,0
2018,37063001502,3088
2014,37063002020,0
2014,37063002100,0
2020,37063001502,3502
2018,37063001808,165
2018,37063001802,0
