fips,year,value
37063001710,2012,12
37063001710,2013,27
37063001710,2014,21
37063001710,2015,38
37063001710,2016,46
37063001710,2017,65
37063001710,2018,39
37063001710,2019,28
37063001710,2020,38
37063001710,2021,36
37063001710,2022,26
37063001711,2012,16
37063001711,2013,18
37063001711,2014,14
37063001711,2015,22
37063001711,2016,32
37063001711,2017,36
37063001711,2018,27
37063001711,2019,32
37063001711,2020,32
37063001711,2021,29
37063001711,2022,42
37063001801,2012,78
37063001801,2013,63
37063001801,2014,45
37063001801,2015,51
37063001801,2016,70
37063001801,2017,45
37063001801,2018,88
37063001801,2019,70
37063001801,2020,42
37063001801,2021,35
37063001801,2022,45
37063001802,2012,87
37063001802,2013,96
37063001802,2014,93
37063001802,2015,138
37063001802,2016,201
37063001802,2017,111
37063001802,2018,169
37063001802,2019,129
37063001802,2020,96
37063001802,2021,88
37063001802,2022,97
37063001806,2012,31
37063001806,2013,12
37063001806,2014,9
37063001806,2015,10
37063001806,2016,21
37063001806,2017,14
37063001806,2018,18
37063001806,2019,10
37063001806,2020,5
37063001806,2021,4
37063001806,2022,7
37063001807,2012,26
37063001807,2013,24
37063001807,2014,18
37063001807,2015,38
37063001807,2016,68
37063001807,2017,45
37063001807,2018,55
37063001807,2019,43
37063001807,2020,30
37063001807,2021,26
37063001807,2022,22
37063001808,2012,13
37063001808,2013,3
37063001808,2014,1
37063001808,2015,4
37063001808,2016,8
37063001808,2017,2
37063001808,2018,5
37063001808,2019,9
37063001808,2020,3
37063001808,2021,3
37063001808,2022,6
37063001809,2012,4
37063001809,2013,32
37063001809,2014,11
37063001809,2015,20
37063001809,2016,20
37063001809,2017,16
37063001809,2018,12
37063001809,2019,6
37063001809,2020,8
37063001809,2021,9
37063001809,2022,11
37063001900,2012,0
37063001900,2013,0
37063001900,2014,0
37063001900,2015,0
37063001900,2016,0
37063001900,2017,0
37063001900,2018,1
37063001900,2019,1
37063001900,2020,6
37063001900,2021,1
37063001900,2022,1
37063002007,2012,24
37063002007,2013,15
37063002007,2014,30
37063002007,2015,22
37063002007,2016,26
37063002007,2017,18
37063002007,2018,21
37063002007,2019,27
37063002007,2020,34
37063002007,2021,7
37063002007,2022,13
37063002008,2012,8
37063002008,2013,0
37063002008,2014,3
37063002008,2015,4
37063002008,2016,7
37063002008,2017,2
37063002008,2018,7
37063002008,2019,9
37063002008,2020,7
37063002008,2021,4
37063002008,2022,2
37063002009,2012,87
37063002009,2013,152
37063002009,2014,113
37063002009,2015,122
37063002009,2016,124
37063002009,2017,147
37063002009,2018,154
37063002009,2019,130
37063002009,2020,124
37063002009,2021,126
37063002009,2022,134
37063002013,2012,12
37063002013,2013,17
37063002013,2014,22
37063002013,2015,15
37063002013,2016,19
37063002013,2017,8
37063002013,2018,18
37063002013,2019,13
37063002013,2020,33
37063002013,2021,30
37063002013,2022,33
37063002015,2012,10
37063002015,2013,9
37063002015,2014,15
37063002015,2015,12
37063002015,2016,9
37063002015,2017,11
37063002015,2018,18
37063002015,2019,16
37063002015,2020,26
37063002015,2021,16
37063002015,2022,5
37063002016,2012,5
37063002016,2013,3
37063002016,2014,7
37063002016,2015,7
37063002016,2016,5
37063002016,2017,2
37063002016,2018,2
37063002016,2019,4
37063002016,2020,5
37063002016,2021,3
37063002016,2022,6
37063002017,2012,7
37063002017,2013,3
37063002017,2014,4
37063002017,2015,6
37063002017,2016,10
37063002017,2017,10
37063002017,2018,5
37063002017,2019,10
37063002017,2020,8
37063002017,2021,9
37063002017,2022,4
37063002018,2012,10
37063002018,2013,7
37063002018,2014,5
37063002018,2015,13
37063002018,2016,6
37063002018,2017,6
37063002018,2018,13
37063002018,2019,12
37063002018,2020,7
37063002018,2021,5
37063002018,2022,6
37063002019,2012,1
37063002019,2013,0
37063002019,2014,1
37063002019,2015,0
37063002019,2016,3
37063002019,2017,1
37063002019,2018,2
37063002019,2019,2
37063002019,2020,2
37063002019,2021,1
37063002019,2022,2
37063002020,2012,2
37063002020,2013,1
37063002020,2014,3
37063002020,2015,3
37063002020,2016,3
37063002020,2017,1
37063002020,2018,4
37063002020,2019,1
37063002020,2020,2
37063002020,2021,6
37063002020,2022,2
37063002021,2012,5
37063002021,2013,2
37063002021,2014,4
37063002021,2015,1
37063002021,2016,5
37063002021,2017,6
37063002021,2018,9
37063002021,2019,2
37063002021,2020,11
37063002021,2021,17
37063002021,2022,13
37063002022,2012,3
37063002022,2013,8
37063002022,2014,1
37063002022,2015,9
37063002022,2016,7
37063002022,2017,14
37063002022,2018,12
37063002022,2019,15
37063002022,2020,12
37063002022,2021,14
37063002022,2022,9
37063002023,2012,2
37063002023,2013,3
37063002023,2014,1
37063002023,2015,0
37063002023,2016,3
37063002023,2017,1
37063002023,2018,3
37063002023,2019,1
37063002023,2020,3
37063002023,2021,0
37063002023,2022,2
37063002024,2012,5
37063002024,2013,7
37063002024,2014,2
37063002024,2015,8
37063002024,2016,23
37063002024,2017,11
37063002024,2018,11
37063002024,2019,10
37063002024,2020,8
37063002024,2021,8
37063002024,2022,5
37063002025,2012,40
37063002025,2013,40
37063002025,2014,30
37063002025,2015,29
37063002025,2016,32
37063002025,2017,42
37063002025,2018,51
37063002025,2019,33
37063002025,2020,27
37063002025,2021,42
37063002025,2022,40
37063002026,2012,21
37063002026,2013,25
37063002026,2014,57
37063002026,2015,57
37063002026,2016,44
37063002026,2017,54
37063002026,2018,56
37063002026,2019,42
37063002026,2020,40
37063002026,2021,54
37063002026,2022,56
37063002027,2012,30
37063002027,2013,22
37063002027,2014,24
37063002027,2015,24
37063002027,2016,47
37063002027,2017,22
37063002027,2018,38
37063002027,2019,59
37063002027,2020,33
37063002027,2021,29
37063002027,2022,36
37063002028,2012,1
37063002028,2013,1
37063002028,2014,3
37063002028,2015,6
37063002028,2016,10
37063002028,2017,7
37063002028,2018,6
37063002028,2019,3
37063002028,2020,4
37063002028,2021,5
37063002028,2022,3
37063002100,2012,0
37063002100,2013,1
37063002100,2014,0
37063002100,2015,1
37063002100,2016,1
37063002100,2017,0
37063002100,2018,1
37063002100,2019,0
37063002100,2020,3
37063002100,2021,1
37063002100,2022,0
37063002200,2012,19
37063002200,2013,23
37063002200,2014,16
37063002200,2015,20
37063002200,2016,31
37063002200,2017,19
37063002200,2018,19
37063002200,2019,32
37063002200,2020,25
37063002200,2021,30
37063002200,2022,8
37063002300,2012,32
37063002300,2013,58
37063002300,2014,56
37063002300,2015,59
37063002300,2016,69
37063002300,2017,53
37063002300,2018,46
37063002300,2019,23
37063002300,2020,29
37063002300,2021,57
37063002300,2022,36
37063980100,2012,0
37063980100,2013,0
37063980100,2014,0
37063980100,2015,0
37063980100,2016,0
37063980100,2017,0
37063980100,2018,1
37063980100,2019,0
37063980100,2020,0
37063980100,2021,0
37063980100,2022,0
