year,fips,value
2015,37063000101,219
2017,37063000101,230
2018,37063000101,199
2019,37063000101,241
2015,37063000102,198
2017,37063000102,167
2018,37063000102,138
2019,37063000102,179
2015,37063000200,153
2017,37063000200,137
2018,37063000200,106
2019,37063000200,115
2015,37063000301,144
2017,37063000301,111
2018,37063000301,81
2019,37063000301,111
2015,37063000302,64
2017,37063000302,63
2018,37063000302,43
2019,37063000302,58
2015,37063000401,36
2017,37063000401,26
2018,37063000401,18
2019,37063000401,25
2015,37063000402,24
2017,37063000402,15
2018,37063000402,9
2019,37063000402,20
2015,37063000500,207
2017,37063000500,203
2018,37063000500,181
2019,37063000500,215
2015,37063000600,178
2017,37063000600,160
2018,37063000600,119
2019,37063000600,169
2015,37063000700,147
2017,37063000700,140
2018,37063000700,129
2019,37063000700,150
2015,37063000900,198
2017,37063000900,190
2018,37063000900,143
2019,37063000900,146
2015,37063001001,330
2017,37063001001,319
2018,37063001001,298
2019,37063001001,309
2015,37063001002,419
2017,37063001002,418
2018,37063001002,337
2019,37063001002,441
2015,37063001100,403
2017,37063001100,385
2018,37063001100,277
2019,37063001100,310
2015,37063001301,149
2017,37063001301,142
2018,37063001301,110
2019,37063001301,153
2015,37063001303,235
2017,37063001303,237
2018,37063001303,211
2019,37063001303,215
2015,37063001304,270
2017,37063001304,276
2018,37063001304,244
2019,37063001304,300
2015,37063001400,274
2017,37063001400,272
2018,37063001400,206
2019,37063001400,237
2015,37063001501,0
2017,37063001501,0
2018,37063001501,0
2019,37063001501,0
2015,37063001502,215
2017,37063001502,206
2018,37063001502,172
2019,37063001502,201
2015,37063001503,0
2017,37063001503,0
2018,37063001503,0
2019,37063001503,0
2015,37063001601,206
2017,37063001601,224
2018,37063001601,209
2019,37063001601,253
2015,37063001603,127
2017,37063001603,148
2018,37063001603,139
2019,37063001603,177
2015,37063001604,110
2017,37063001604,117
2018,37063001604,117
2019,37063001604,151
2015,37063001705,126
2017,37063001705,151
2018,37063001705,145
2019,37063001705,168
2015,37063001706,91
2017,37063001706,89
2018,37063001706,80
2019,37063001706,107
2015,37063001707,65
2017,37063001707,74
2018,37063001707,75
2019,37063001707,79
2015,37063001708,400
2017,37063001708,423
2018,37063001708,404
2019,37063001708,480
2015,37063001709,617
2017,37063001709,638
2018,37063001709,583
2019,37063001709,658
2015,37063001710,196
2017,37063001710,192
2018,37063001710,179
2019,37063001710,216
2015,37063001711,242
2017,37063001711,220
2018,37063001711,183
2019,37063001711,246
2015,37063001801,401
2017,37063001801,447
2018,37063001801,418
2019,37063001801,481
2015,37063001802,524
2017,37063001802,504
2018,37063001802,441
2019,37063001802,526
2015,37063001806,219
2017,37063001806,254
2018,37063001806,245
2019,37063001806,282
2015,37063001807,550
2017,37063001807,547
2018,37063001807,499
2019,37063001807,633
2015,37063001808,211
2017,37063001808,278
2018,37063001808,246
2019,37063001808,319
2015,37063001809,140
2017,37063001809,151
2018,37063001809,133
2019,37063001809,176
2015,37063001900,25
2017,37063001900,33
2018,37063001900,26
2019,37063001900,50
2015,37063002007,216
2017,37063002007,215
2018,37063002007,188
2019,37063002007,209
2015,37063002008,23
2017,37063002008,22
2018,37063002008,21
2019,37063002008,28
2015,37063002009,674
2017,37063002009,625
2018,37063002009,557
2019,37063002009,613
2015,37063002013,133
2017,37063002013,134
2018,37063002013,109
2019,37063002013,133
2015,37063002015,149
2017,37063002015,146
2018,37063002015,116
2019,37063002015,167
2015,37063002016,114
2017,37063002016,113
2018,37063002016,95
2019,37063002016,131
2015,37063002017,44
2017,37063002017,58
2018,37063002017,48
2019,37063002017,56
2015,37063002018,81
2017,37063002018,89
2018,37063002018,87
2019,37063002018,111
2015,37063002019,20
2017,37063002019,22
2018,37063002019,19
2019,37063002019,33
2015,37063002020,114
2017,37063002020,113
2018,37063002020,94
2019,37063002020,127
2015,37063002021,95
2017,37063002021,102
2018,37063002021,79
2019,37063002021,105
2015,37063002022,129
2017,37063002022,125
2018,37063002022,114
2019,37063002022,129
2015,37063002023,51
2017,37063002023,48
2018,37063002023,39
2019,37063002023,68
2015,37063002024,130
2017,37063002024,109
2018,37063002024,91
2019,37063002024,111
2015,37063002025,326
2017,37063002025,308
2018,37063002025,277
2019,37063002025,325
2015,37063002026,431
2017,37063002026,461
2018,37063002026,440
2019,37063002026,453
2015,37063002027,266
2017,37063002027,272
2018,37063002027,270
2019,37063002027,328
2015,37063002028,141
2017,37063002028,152
2018,37063002028,134
2019,37063002028,195
2015,37063002100,112
2017,37063002100,123
2018,37063002100,110
2019,37063002100,145
2015,37063002200,65
2017,37063002200,42
2018,37063002200,109
2019,37063002200,78
2015,37063002300,125
2017,37063002300,124
2018,37063002300,97
2019,37063002300,139
2015,37063980100,0
2017,37063980100,0
2018,37063980100,0
2019,37063980100,0
