"id","y_2010","y_2011","y_2012","y_2013","y_2014","y_2015","y_2016","y_2017","y_2018","y_2019"
"37063000101",700,585,273,342,573,577,543,617,540,426
"37063000102",782,930,1255,1277,1166,1105,1151,1174,1321,1230
"37063000200",303,317,574,553,477,995,880,876,773,910
"37063000301",133,182,470,588,665,632,577,430,359,328
"37063000302",595,577,639,661,657,702,652,531,565,694
"37063000401",20,50,31,108,114,128,228,228,200,200
"37063000402",81,113,92,156,157,171,165,192,208,183
"37063000500",347,220,187,142,228,212,303,518,506,489
"37063000600",1272,1232,982,1205,872,997,647,938,1026,1038
"37063000700",140,166,231,309,256,307,196,205,224,247
"37063000900",231,456,352,431,441,682,564,634,568,500
"37063001001",1081,836,1329,1551,606,744,1128,736,1042,972
"37063001002",1850,1991,1756,2074,2117,2422,2898,3127,2665,2892
"37063001100",332,237,396,590,730,802,857,878,704,621
"37063001301",21,21,118,117,137,220,177,142,158,177
"37063001303",164,118,159,209,173,306,330,117,136,147
"37063001304",459,249,146,199,161,244,243,400,506,640
"37063001400",217,162,145,115,95,183,316,333,329,387
"37063001501",189,167,134,192,179,187,213,213,198,290
"37063001502",1913,1977,1897,1911,1865,1529,1348,1205,1205,1104
"37063001503",61,57,39,72,102,125,143,154,131,130
"37063001601",271,204,498,722,730,710,890,609,549,681
"37063001603",126,442,427,586,591,449,377,439,419,514
"37063001604",251,97,81,74,39,64,139,134,118,195
"37063001705",778,965,691,596,790,579,787,913,853,1140
"37063001706",84,187,173,363,402,447,301,315,213,373
"37063001707",416,403,677,758,826,496,529,302,343,210
"37063001708",90,116,165,177,644,821,865,1001,1008,822
"37063001709",374,559,527,775,776,702,677,1013,1265,1007
"37063001710",1093,695,677,767,947,1030,735,727,737,819
"37063001711",1298,1306,1444,1212,1184,1159,1062,1117,1030,995
"37063001801",518,802,1382,1013,1073,1409,1548,1697,2320,2657
"37063001802",1138,1503,1734,1752,2127,2458,2600,2982,2812,2933
"37063001806",537,716,682,552,451,531,548,695,442,738
"37063001807",1530,1435,1646,1592,1530,1377,1593,2017,1819,2197
"37063001808",391,584,545,526,744,748,577,712,841,684
"37063001809",529,1414,1255,925,970,1092,201,296,623,742
"37063001900",144,98,82,118,75,66,64,151,145,166
"37063002007",541,395,387,470,511,391,452,351,194,229
"37063002008",283,245,205,159,131,36,50,66,75,71
"37063002009",725,849,765,868,611,419,740,944,933,994
"37063002013",379,301,343,377,474,384,421,477,472,433
"37063002015",1163,1629,1378,1083,1205,1304,1272,1718,2067,1545
"37063002016",2356,2249,1843,2446,2300,2053,2007,2165,1726,1683
"37063002017",230,282,287,356,376,353,268,295,213,92
"37063002018",459,355,378,191,385,549,659,583,758,1065
"37063002019",370,297,386,324,353,281,191,134,84,57
"37063002020",386,316,321,329,243,107,152,123,144,126
"37063002021",166,144,257,294,397,493,471,291,746,400
"37063002022",671,653,385,399,469,296,158,148,219,115
"37063002023",76,87,137,171,236,218,316,267,216,185
"37063002024",279,279,232,279,351,379,407,425,362,252
"37063002025",672,627,693,724,989,548,745,717,669,635
"37063002026",679,725,811,509,596,730,793,739,676,1092
"37063002027",874,864,1046,1069,1062,1687,1863,1105,1081,912
"37063002028",646,691,646,479,406,341,397,438,588,710
"37063002100",441,609,695,686,665,536,553,501,475,480
"37063002200",232,187,171,129,154,13,51,86,142,149
"37063002300",219,170,271,369,305,242,239,143,448,376
"37063980100",0,0,0,0,0,0,0,0,0,0
