id,y_2010,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020,y_2021
37063000101,3152,2895,3026,3074,3069,3150,3730,3936
37063000102,4535,4445,4506,4520,4386,4430,3702,3739
37063000200,2946,3190,3239,3319,3216,3343,3309,3405
37063000301,2504,2552,2578,2618,2454,2381,2512,2577
37063000302,3426,3478,3593,3410,3556,3819,3515,3610
37063000401,2523,2882,3035,2967,2916,2900,2740,2688
37063000402,1963,2021,2054,2093,2242,2337,2606,2807
37063000500,4093,3477,3770,4170,4496,4532,4603,4452
37063000600,5177,6148,6017,5734,5559,5504,5071,5423
37063000700,2830,3480,3731,3745,3606,3682,3700,3942
37063000900,1668,2176,1999,2109,1806,1710,1704,1751
37063001001,3466,4330,4377,3801,4136,3706,3825,3672
37063001002,5974,5925,5776,6123,5779,5931,5528,5538
37063001100,3225,3335,3617,3425,3173,3183,3084,3102
37063001301,1128,1292,1408,1384,1486,1382,1805,1957
37063001303,3676,3465,3591,3646,3928,3985,4483,4537
37063001304,2557,2798,3006,3305,3226,3411,2875,2577
37063001400,2609,2460,2542,2375,2505,2397,2665,2573
37063001501,3070,2836,2911,2948,3162,3387,3498,3559
37063001502,5986,6441,6292,6041,6177,5928,6378,6115
37063001503,1941,1621,1642,1638,1671,1727,1923,1909
37063001601,5806,5838,6114,6061,6107,6435,5737,5184
37063001603,6271,6255,6277,6488,6586,6829,7343,7235
37063001604,6645,6777,6599,6664,6532,6381,6890,6591
37063001705,4519,4735,5202,5198,5115,5050,4873,5349
37063001706,4179,4808,5033,4954,5188,5321,5179,5219
37063001707,6485,6914,7042,6832,6723,7085,8191,8203
37063001708,3989,5414,5260,5674,5273,5245,5317,5049
37063001709,6109,6489,6477,6926,7222,6964,6953,7242
37063001710,4705,4244,4348,4402,4519,4894,4670,4847
37063001711,4503,4700,4620,4740,4473,4465,4296,4722
37063001801,7123,8008,7852,7903,8265,8618,9077,8967
37063001802,6736,6857,7452,8193,7951,8121,8011,7131
37063001806,5672,5674,6004,6806,7543,7416,7751,7635
37063001807,9416,9292,9153,9632,9435,10155,10626,10246
37063001808,5046,7118,7954,8732,9744,10407,10857,11016
37063001809,5148,6096,5448,5936,6171,6217,6370,6956
37063001900,2847,3011,3102,3453,4128,4418,4983,5611
37063002007,4854,4864,5081,5172,4929,4855,4978,5184
37063002008,2907,3069,3101,3103,3065,3069,3742,3784
37063002009,4685,4403,4559,4556,4688,5052,5324,5039
37063002013,4481,4683,4550,4447,4577,4679,4707,4771
37063002015,5127,5446,5505,5782,5938,5801,5044,5179
37063002016,5384,5833,5731,5941,5462,5304,4933,5128
37063002017,6654,7450,7615,7506,7805,7660,7877,8064
37063002018,7483,8202,8674,9481,9409,9587,10181,10500
37063002019,4408,4750,4844,4839,4548,5064,4531,4655
37063002020,5894,6902,6971,6893,7157,7445,9179,9267
37063002021,4432,4476,4518,4410,4376,4285,4758,4836
37063002022,4307,4616,4688,4638,4895,4819,4231,4250
37063002023,2808,3144,3308,3197,3273,3287,3048,2931
37063002024,5848,6139,6188,6475,6421,6361,6000,5827
37063002025,5938,6583,6898,7030,7162,6746,6478,6652
37063002026,5813,6385,6434,6391,6994,7296,8623,9183
37063002027,7272,8942,9099,9298,9995,10567,9570,9084
37063002028,6001,7083,7604,8019,9192,10201,10117,10802
37063002100,6362,9247,9284,9149,9396,9200,9362,9092
37063002200,1946,1758,1835,2153,2054,2091,2249,2410
37063002300,1331,1365,1484,1346,1597,1633,1874,2005
37063980100,4,0,0,0,0,0,1,1
