id,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019
37063000101,11,25,33,30,26,35,37,29
37063000102,12,13,12,28,27,27,30,34
37063000200,39,36,44,43,46,56,55,61
37063000301,16,18,28,19,23,43,25,26
37063000302,51,51,54,63,53,72,74,59
37063000401,51,59,58,59,59,57,63,64
37063000402,41,34,24,30,27,22,39,32
37063000500,48,56,43,45,41,27,30,40
37063000600,60,51,61,58,67,75,69,75
37063000700,54,51,62,50,48,41,42,51
37063000900,7,14,18,22,36,56,50,41
37063001001,21,27,33,36,50,64,46,56
37063001002,15,13,11,17,20,29,34,22
37063001100,47,33,23,26,47,41,30,24
37063001301,3,15,16,13,20,20,25,31
37063001303,4,4,8,14,12,22,31,48
37063001304,10,3,8,7,7,10,11,9
37063001400,6,5,3,11,9,3,6,8
37063001501,14,33,0,14,5,5,4,5
37063001502,11,17,2,32,30,5,6,8
37063001503,3,9,1,5,3,3,1,1
37063001601,38,39,40,38,44,47,37,49
37063001603,50,54,68,30,34,48,36,37
37063001604,49,39,51,47,61,57,53,71
37063001705,25,24,27,40,43,49,61,44
37063001706,121,128,75,16,16,20,68,51
37063001707,59,80,94,108,104,129,90,123
37063001708,38,48,7,8,6,7,6,4
37063001709,5,4,5,12,73,52,75,94
37063001710,10,9,7,36,13,20,33,15
37063001711,26,52,17,18,6,25,5,8
37063001801,54,25,77,62,70,31,25,47
37063001802,15,19,23,28,13,20,17,30
37063001806,43,38,28,47,61,73,77,91
37063001807,21,16,15,16,15,55,57,64
37063001808,281,286,320,315,379,339,189,129
37063001809,41,31,24,42,16,58,126,307
37063001900,19,150,264,351,319,351,430,305
37063002007,41,48,41,44,52,85,72,58
37063002008,66,47,57,73,89,73,76,66
37063002009,6,10,16,17,22,20,16,30
37063002013,20,21,20,39,68,87,92,52
37063002015,21,40,44,18,16,28,35,22
37063002016,9,12,30,32,21,9,10,11
37063002017,72,73,79,79,82,93,104,123
37063002018,132,134,47,54,89,126,100,105
37063002019,69,52,27,46,63,85,57,46
37063002020,94,134,139,189,206,201,232,207
37063002021,36,14,13,10,16,7,12,20
37063002022,47,7,10,13,14,25,44,58
37063002023,18,18,19,16,17,15,24,29
37063002024,68,72,86,87,118,62,57,40
37063002025,23,56,37,94,16,29,33,35
37063002026,77,17,9,14,7,28,99,125
37063002027,48,75,109,141,261,260,167,102
37063002028,145,100,76,288,272,314,393,459
37063002100,64,76,52,70,67,54,66,67
37063002200,35,38,34,23,24,27,37,23
37063002300,21,7,45,49,52,23,21,17
37063980100,2,0,0,1,0,0,1,0
