year,fips,value
2014,37063002028,1025
2014,37063001802,0
2014,37063002013,0
2018,37063000302,0
2018,37063002024,257
2018,37063001301,378
2018,37063002300,697
2014,37063001707,4
2018,37063000700,338
2014,37063001801,21
2014,37063002021,825
2014,37063001002,340
2020,37063002007,264
2020,37063001603,21
2020,37063001100,0
2020,37063000301,251
2014,37063001601,27
2014,37063002015,164
2018,37063001002,334
2020,37063002018,19
2014,37063002019,358
2020,37063001705,1292
2014,37063000900,0
2014,37063000302,0
2018,37063000600,0
2014,37063001303,0
2014,37063001808,26
2020,37063001807,2
2020,37063001709,331
2018,37063002017,2
2020,37063001710,97
2020,37063000302,0
2018,37063001707,4
2018,37063002021,781
2014,37063000102,202
2018,37063002013,0
2014,37063001705,1107
2018,37063001806,18
2018,37063001708,386
2014,37063000200,0
2014,37063001001,0
2014,37063001503,0
2018,37063000101,37
2018,37063000500,0
2018,37063001709,583
2018,37063000900,0
2020,37063000402,1388
2014,37063001711,639
2014,37063002026,89
2018,37063002028,1025
2014,37063001501,0
2018,37063001501,137
2014,37063001809,0
2018,37063001711,1409
2020,37063001809,0
2020,37063001711,774
2020,37063002025,15
2014,37063001708,414
2020,37063000900,0
2020,37063001708,335
2018,37063000401,265
2014,37063002025,0
2014,37063000401,264
2020,37063000401,288
2020,37063001801,20
2020,37063002016,2483
2018,37063001900,0
2014,37063001502,904
2018,37063002026,88
2014,37063000301,209
2020,37063000500,0
2018,37063002009,33
2014,37063001604,0
2020,37063001002,328
2014,37063000600,0
2014,37063000101,0
2020,37063002100,0
2020,37063001400,2
2020,37063001001,295
2014,37063002300,250
2020,37063002013,0
2020,37063001900,0
2014,37063002017,2
2014,37063001603,20
2020,37063002028,1070
2018,37063001710,65
2018,37063002007,264
2014,37063001301,17
2018,37063001303,16
2018,37063002016,842
2020,37063000200,0
2020,37063002019,4030
2020,37063002020,0
2020,37063000102,824
2020,37063001706,248
2018,37063002019,358
2014,37063002022,1346
2020,37063002024,118
2018,37063002008,4
2014,37063000402,963
2020,37063000101,37
2020,37063002015,164
2018,37063001604,0
2014,37063002016,842
2020,37063001802,0
2020,37063000700,204
2018,37063000102,403
2014,37063002027,105
2018,37063001603,21
2020,37063001707,1
2014,37063002009,32
2014,37063001900,0
2020,37063001808,25
2018,37063002025,15
2014,37063002023,380
2014,37063002007,264
2014,37063001706,653
2018,37063000402,1615
2018,37063001503,0
2014,37063001709,574
2018,37063000200,0
2014,37063001710,89
2020,37063002200,172
2020,37063001304,0
2018,37063000301,244
2018,37063002015,164
2020,37063001806,17
2020,37063002027,106
2014,37063002008,3
2014,37063002200,271
2020,37063980100,0
2018,37063980100,0
2018,37063001304,0
2014,37063000700,0
2014,37063001304,0
2020,37063002300,660
2020,37063000600,0
2018,37063001400,0
2020,37063002017,1
2020,37063001303,17
2018,37063001705,1153
2018,37063001809,0
2018,37063001100,0
2020,37063001601,28
2018,37063001801,21
2020,37063002021,782
2020,37063002008,7
2018,37063001807,68
2014,37063980100,0
2020,37063002022,1251
2020,37063002026,75
2018,37063001001,0
2018,37063002027,106
2014,37063001100,0
2014,37063001807,69
2020,37063002009,8
2014,37063001806,18
2020,37063002023,485
2014,37063002018,280
2018,37063002023,636
2018,37063001706,653
2018,37063002022,1441
2014,37063002024,220
2020,37063001503,0
2018,37063002020,0
2014,37063001400,0
2018,37063001601,29
2020,37063001301,385
2018,37063002200,241
2018,37063002018,280
2018,37063002100,0
2014,37063000500,0
2020,37063001604,0
2020,37063001501,136
2018,37063001502,3322
2014,37063002020,0
2014,37063002100,0
2020,37063001502,3419
2018,37063001808,27
2018,37063001802,0
