fips,year,value
37063000101,2009,1
37063000101,2010,1
37063000101,2011,1
37063000101,2012,1
37063000101,2013,6
37063000101,2014,2
37063000101,2015,3
37063000101,2016,1
37063000101,2017,1
37063000101,2018,1
37063000101,2019,1
37063000101,2020,3
37063000101,2021,2
37063000101,2022,1
37063000101,2023,2
37063000101,2024,0
37063000102,2009,4
37063000102,2010,5
37063000102,2011,3
37063000102,2012,6
37063000102,2013,8
37063000102,2014,6
37063000102,2015,7
37063000102,2016,4
37063000102,2017,4
37063000102,2018,8
37063000102,2019,6
37063000102,2020,1
37063000102,2021,4
37063000102,2022,3
37063000102,2023,2
37063000102,2024,5
37063000200,2009,5
37063000200,2010,2
37063000200,2011,1
37063000200,2012,3
37063000200,2013,6
37063000200,2014,9
37063000200,2015,7
37063000200,2016,5
37063000200,2017,2
37063000200,2018,3
37063000200,2019,8
37063000200,2020,2
37063000200,2021,3
37063000200,2022,4
37063000200,2023,2
37063000200,2024,0
37063000301,2009,2
37063000301,2010,4
37063000301,2011,6
37063000301,2012,8
37063000301,2013,3
37063000301,2014,4
37063000301,2015,6
37063000301,2016,5
37063000301,2017,2
37063000301,2018,0
37063000301,2019,1
37063000301,2020,2
37063000301,2021,0
37063000301,2022,0
37063000301,2023,2
37063000301,2024,1
37063000302,2009,0
37063000302,2010,0
37063000302,2011,1
37063000302,2012,0
37063000302,2013,0
37063000302,2014,0
37063000302,2015,1
37063000302,2016,0
37063000302,2017,0
37063000302,2018,0
37063000302,2019,1
37063000302,2020,0
37063000302,2021,0
37063000302,2022,1
37063000302,2023,0
37063000302,2024,0
37063000401,2009,1
37063000401,2010,2
37063000401,2011,2
37063000401,2012,3
37063000401,2013,1
37063000401,2014,0
37063000401,2015,7
37063000401,2016,1
37063000401,2017,1
37063000401,2018,2
37063000401,2019,5
37063000401,2020,3
37063000401,2021,3
37063000401,2022,2
37063000401,2023,0
37063000401,2024,1
37063000402,2009,7
37063000402,2010,15
37063000402,2011,14
37063000402,2012,21
37063000402,2013,17
37063000402,2014,13
37063000402,2015,22
37063000402,2016,17
37063000402,2017,14
37063000402,2018,11
37063000402,2019,14
37063000402,2020,8
37063000402,2021,6
37063000402,2022,5
37063000402,2023,5
37063000402,2024,6
37063000500,2009,8
37063000500,2010,7
37063000500,2011,8
37063000500,2012,11
37063000500,2013,4
37063000500,2014,9
37063000500,2015,18
37063000500,2016,18
37063000500,2017,6
37063000500,2018,4
37063000500,2019,1
37063000500,2020,2
37063000500,2021,4
37063000500,2022,2
37063000500,2023,5
37063000500,2024,1
37063000600,2009,1
37063000600,2010,4
37063000600,2011,1
37063000600,2012,6
37063000600,2013,2
37063000600,2014,0
37063000600,2015,2
37063000600,2016,4
37063000600,2017,9
37063000600,2018,5
37063000600,2019,6
37063000600,2020,0
37063000600,2021,3
37063000600,2022,2
37063000600,2023,3
37063000600,2024,3
37063000700,2009,14
37063000700,2010,13
37063000700,2011,26
37063000700,2012,15
37063000700,2013,22
37063000700,2014,9
37063000700,2015,14
37063000700,2016,13
37063000700,2017,12
37063000700,2018,6
37063000700,2019,13
37063000700,2020,12
37063000700,2021,7
37063000700,2022,15
37063000700,2023,8
37063000700,2024,7
37063000900,2009,2
37063000900,2010,0
37063000900,2011,1
37063000900,2012,2
37063000900,2013,2
37063000900,2014,0
37063000900,2015,1
37063000900,2016,2
37063000900,2017,0
37063000900,2018,0
37063000900,2019,0
37063000900,2020,0
37063000900,2021,0
37063000900,2022,1
37063000900,2023,0
37063000900,2024,1
37063001001,2009,3
37063001001,2010,3
37063001001,2011,2
37063001001,2012,5
37063001001,2013,0
37063001001,2014,0
37063001001,2015,0
37063001001,2016,0
37063001001,2017,1
37063001001,2018,7
37063001001,2019,6
37063001001,2020,0
37063001001,2021,4
37063001001,2022,0
37063001001,2023,7
37063001001,2024,0
37063001002,2009,2
37063001002,2010,4
37063001002,2011,3
37063001002,2012,3
37063001002,2013,0
37063001002,2014,2
37063001002,2015,0
37063001002,2016,1
37063001002,2017,0
37063001002,2018,6
37063001002,2019,3
37063001002,2020,2
37063001002,2021,1
37063001002,2022,0
37063001002,2023,0
37063001002,2024,2
37063001100,2009,13
37063001100,2010,5
37063001100,2011,21
37063001100,2012,7
37063001100,2013,6
37063001100,2014,3
37063001100,2015,4
37063001100,2016,1
37063001100,2017,0
37063001100,2018,20
37063001100,2019,11
37063001100,2020,15
37063001100,2021,4
37063001100,2022,4
37063001100,2023,4
37063001100,2024,4
37063001301,2009,1
37063001301,2010,0
37063001301,2011,3
