year,fips,value
2015,37063000101,1898
2017,37063000101,1957
2018,37063000101,1766
2019,37063000101,2118
2015,37063000102,2472
2017,37063000102,2474
2018,37063000102,2173
2019,37063000102,2650
2015,37063000200,1820
2017,37063000200,1915
2018,37063000200,1642
2019,37063000200,1891
2015,37063000301,1578
2017,37063000301,1554
2018,37063000301,1239
2019,37063000301,1509
2015,37063000302,2293
2017,37063000302,2184
2018,37063000302,1978
2019,37063000302,2260
2015,37063000401,1811
2017,37063000401,1824
2018,37063000401,1626
2019,37063000401,1828
2015,37063000402,1484
2017,37063000402,1840
2015,37063000500,2251
2017,37063000500,2104
2018,37063000500,1758
2019,37063000500,2132
2015,37063000600,3549
2017,37063000600,3539
2018,37063000600,2958
2019,37063000600,3491
2015,37063000700,1983
2017,37063000700,2205
2018,37063000700,1997
2019,37063000700,2275
2015,37063000900,1161
2017,37063000900,1192
2018,37063000900,997
2019,37063000900,1140
2015,37063001001,2272
2017,37063001001,2397
2018,37063001001,2105
2019,37063001001,2444
2015,37063001002,3500
2017,37063001002,3510
2018,37063001002,3004
2019,37063001002,3693
2015,37063001100,2532
2017,37063001100,2763
2018,37063001100,1937
2019,37063001100,2390
2015,37063001301,911
2017,37063001301,906
2018,37063001301,768
2019,37063001301,1013
2015,37063001303,1323
2017,37063001303,1302
2018,37063001303,1114
2019,37063001303,1297
2015,37063001304,1657
2017,37063001304,1691
2018,37063001304,1462
2019,37063001304,1718
2015,37063001400,1521
2017,37063001400,1497
2018,37063001400,1094
2019,37063001400,1433
2015,37063001502,3927
2017,37063001502,4399
2018,37063001502,3524
2019,37063001502,4568
2015,37063001601,3496
2017,37063001601,3793
2018,37063001601,3483
2019,37063001601,4089
2015,37063001603,4008
2017,37063001603,4364
2018,37063001603,4049
2019,37063001603,4683
2015,37063001604,4004
2017,37063001604,4300
2018,37063001604,3999
2019,37063001604,4599
2015,37063001705,3147
2017,37063001705,3295
2018,37063001705,3029
2019,37063001705,3606
2015,37063001706,3074
2017,37063001706,3168
2018,37063001706,2857
2019,37063001706,3351
2015,37063001707,4446
2017,37063001707,4820
2018,37063001707,4434
2019,37063001707,5337
2015,37063001708,2505
2017,37063001708,2762
2018,37063001708,2586
2019,37063001708,3052
2015,37063001709,3597
2017,37063001709,3842
2018,37063001709,3473
2019,37063001709,4250
2015,37063001710,2482
2017,37063001710,2588
2018,37063001710,2361
2019,37063001710,2870
2015,37063001711,2450
2017,37063001711,2540
2018,37063001711,2280
2019,37063001711,2958
2015,37063001801,4323
2017,37063001801,4804
2018,37063001801,4442
2019,37063001801,5249
2015,37063001802,4026
2017,37063001802,4148
2018,37063001802,3689
2019,37063001802,4324
2015,37063001806,3214
2017,37063001806,3485
2018,37063001806,3220
2019,37063001806,3862
2015,37063001807,4995
2017,37063001807,5350
2018,37063001807,4877
2019,37063001807,5938
2015,37063001808,3935
2017,37063001808,5008
2018,37063001808,4590
2019,37063001808,5731
2015,37063001809,3006
2017,37063001809,3218
2018,37063001809,2716
2019,37063001809,3608
2015,37063001900,1949
2017,37063001900,2582
2018,37063001900,2072
2019,37063001900,2967
2015,37063002007,3017
2017,37063002007,3201
2018,37063002007,2863
2019,37063002007,3240
2015,37063002008,1846
2017,37063002008,1944
2018,37063002008,1767
2019,37063002008,2064
2015,37063002009,3104
2017,37063002009,3193
2018,37063002009,2847
2019,37063002009,3195
2015,37063002013,2462
2017,37063002013,2561
2018,37063002013,2231
2019,37063002013,2641
2015,37063002015,3032
2017,37063002015,3141
2018,37063002015,2755
2019,37063002015,3200
2015,37063002016,2696
2017,37063002016,2726
2018,37063002016,2370
2019,37063002016,2825
2015,37063002017,4600
2017,37063002017,4811
2018,37063002017,4329
2019,37063002017,4996
2015,37063002018,4145
2017,37063002018,4254
2018,37063002018,3809
2019,37063002018,4617
2015,37063002019,1597
2017,37063002019,1648
2018,37063002019,1414
2019,37063002019,1797
2015,37063002020,3301
2017,37063002020,3816
2018,37063002020,3366
2019,37063002020,4237
2015,37063002021,2291
2017,37063002021,2288
2018,37063002021,1985
2019,37063002021,2386
2015,37063002022,2602
2017,37063002022,2549
2018,37063002022,2249
2019,37063002022,2587
2015,37063002023,1604
2017,37063002023,1595
2019,37063002023,1639
2015,37063002024,3743
2017,37063002024,3982
2018,37063002024,3529
2019,37063002024,4126
2015,37063002025,3338
2017,37063002025,3459
2018,37063002025,3122
2019,37063002025,3596
2015,37063002026,3203
2017,37063002026,3289
2018,37063002026,3032
2019,37063002026,3454
2015,37063002027,4079
2017,37063002027,4524
2018,37063002027,3970
2019,37063002027,5317
2015,37063002028,3509
2017,37063002028,4091
2018,37063002028,3262
2019,37063002028,4542
2015,37063002100,3716
2017,37063002100,4160
2018,37063002100,3777
2019,37063002100,4473
2015,37063002200,1172
2017,37063002200,1303
2018,37063002200,1630
2019,37063002200,1938
2015,37063002300,739
2017,37063002300,822
2018,37063002300,657
2019,37063002300,1214
