id,y_2016
37063000101,297
37063000102,521
37063000200,460
37063000301,253
37063000302,329
37063000401,160
37063000402,103
37063000500,452
37063000600,457
37063000700,304
37063000900,283
37063001001,605
37063001002,1346
37063001100,518
37063001301,169
37063001303,338
37063001304,557
37063001400,214
37063001501,114
37063001502,475
37063001503,47
37063001601,297
37063001603,523
37063001604,324
37063001705,315
37063001706,345
37063001707,279
37063001708,435
37063001709,750
37063001710,561
37063001711,520
37063001801,1120
37063001802,1162
37063001806,426
37063001807,630
37063001808,477
37063001809,395
37063001900,147
37063002007,533
37063002008,82
37063002009,511
37063002013,365
37063002015,661
37063002016,947
37063002017,345
37063002018,601
37063002019,232
37063002020,320
37063002021,406
37063002022,191
37063002023,216
37063002024,381
37063002025,635
37063002026,843
37063002027,953
37063002028,437
37063002100,310
37063002200,148
37063002300,113
37063980100,0
