id,y_2016
37063000101,27.1
37063000102,33.5
37063000200,18.4
37063000301,25.4
37063000302,16.8
37063000401,6.5
37063000402,20.6
37063000500,43
37063000600,27.9
37063000700,20.8
37063000900,36.1
37063001001,39.2
37063001002,43.4
37063001100,52.3
37063001301,32.5
37063001303,24.3
37063001304,40.6
37063001400,55.7
37063001501,88.3
37063001502,46.7
37063001503,-
37063001601,7.4
37063001603,7.6
37063001604,3.9
37063001705,10.8
37063001706,16.5
37063001707,3.6
37063001708,13.2
37063001709,33.1
37063001710,21.4
37063001711,19.9
37063001801,12.4
37063001802,26.2
37063001806,13.6
37063001807,16.9
37063001808,1.6
37063001809,8.2
37063001900,4.2
37063002007,9.3
37063002008,0.2
37063002009,17.1
37063002013,9.1
37063002015,17.7
37063002016,34.7
37063002017,7.7
37063002018,9.5
37063002019,11.1
37063002020,0.4
37063002021,16.6
37063002022,8.4
37063002023,2.4
37063002024,5
37063002025,11.4
37063002026,19.7
37063002027,19.8
37063002028,8.3
37063002100,8.4
37063002200,17.4
37063002300,43.8
37063980100,-
