id,y_2021
37063001400,29158
37063001002,42584
37063001304,26911
37063001501,33804
37063000102,53903
37063001502,32715
37063000301,20569
37063000401,40640
37063001708,80384
37063001100,20755
37063000900,13237
37063002016,41381
37063002015,47976
37063002008,47107
37063001801,448764
37063002007,73139
37063002009,96309
37063002200,22254
37063002026,74513
37063002300,17819
37063001301,11280
37063000302,19748
37063002025,35720
37063000101,41519
37063001807,83260
37063001503,5132
37063001303,19477
37063001710,45705
37063000200,37838
37063001711,45064
37063001709,101545
37063001705,89043
37063001802,111928
37063000402,22875
37063000500,31394
37063001001,38618
37063000700,47094
37063000600,89530
