year,fips,value
2018,37063000101,63
2019,37063000101,82
2018,37063000102,55
2019,37063000102,72
2018,37063000200,45
2019,37063000200,43
2018,37063000301,18
2019,37063000301,26
2018,37063000302,26
2019,37063000302,39
2018,37063000401,26
2019,37063000401,33
2018,37063000402,11
2019,37063000402,21
2018,37063000500,57
2019,37063000500,62
2018,37063000600,50
2019,37063000600,59
2018,37063000700,57
2019,37063000700,68
2018,37063000900,35
2019,37063000900,47
2018,37063001001,82
2019,37063001001,95
2018,37063001002,84
2019,37063001002,128
2018,37063001100,61
2019,37063001100,75
2018,37063001301,20
2019,37063001301,41
2018,37063001303,43
2019,37063001303,57
2018,37063001304,56
2019,37063001304,72
2018,37063001400,40
2019,37063001400,54
2018,37063001501,0
2019,37063001501,0
2018,37063001502,55
2019,37063001502,73
2018,37063001503,0
2019,37063001503,0
2018,37063001601,139
2019,37063001601,170
2018,37063001603,140
2019,37063001603,165
2018,37063001604,137
2019,37063001604,157
2018,37063001705,115
2019,37063001705,140
2018,37063001706,51
2019,37063001706,64
2018,37063001707,185
2019,37063001707,219
2018,37063001708,97
2019,37063001708,121
2018,37063001709,139
2019,37063001709,169
2018,37063001710,67
2019,37063001710,79
2018,37063001711,51
2019,37063001711,79
2018,37063001801,146
2019,37063001801,187
2018,37063001802,112
2019,37063001802,125
2018,37063001806,100
2019,37063001806,125
2018,37063001807,115
2019,37063001807,166
2018,37063001808,98
2019,37063001808,118
2018,37063001809,75
2019,37063001809,89
2018,37063001900,77
2019,37063001900,112
2018,37063002007,100
2019,37063002007,110
2018,37063002008,52
2019,37063002008,68
2018,37063002009,114
2019,37063002009,133
2018,37063002013,46
2019,37063002013,57
2018,37063002015,83
2019,37063002015,94
2018,37063002016,29
2019,37063002016,48
2018,37063002017,98
2019,37063002017,142
2018,37063002018,88
2019,37063002018,120
2018,37063002019,25
2019,37063002019,34
2018,37063002020,51
2019,37063002020,74
2018,37063002021,48
2019,37063002021,53
2018,37063002022,55
2019,37063002022,68
2018,37063002023,17
2019,37063002023,29
2018,37063002024,63
2019,37063002024,75
2018,37063002025,72
2019,37063002025,82
2018,37063002026,86
2019,37063002026,114
2018,37063002027,98
2019,37063002027,110
2018,37063002028,34
2019,37063002028,63
2018,37063002100,131
2019,37063002100,169
2018,37063002200,26
2019,37063002200,28
2018,37063002300,20
2019,37063002300,33
2018,37063980100,0
2019,37063980100,0
2015,37063000101,77
2015,37063000102,92
2015,37063000200,54
2015,37063000301,40
2015,37063000302,36
2015,37063000401,47
2015,37063000402,22
2015,37063000500,58
2015,37063000600,82
2015,37063000700,72
2015,37063000900,53
2015,37063001001,93
2015,37063001002,124
2015,37063001100,88
2015,37063001301,34
2015,37063001303,64
2015,37063001304,79
2015,37063001400,70
2015,37063001501,0
2015,37063001502,82
2015,37063001503,0
2015,37063001601,171
2015,37063001603,158
2015,37063001604,152
2015,37063001705,150
2015,37063001706,64
2015,37063001707,204
2015,37063001708,112
2015,37063001709,151
2015,37063001710,91
2015,37063001711,66
2015,37063001801,176
2015,37063001802,135
2015,37063001806,120
2015,37063001807,142
2015,37063001808,114
2015,37063001809,98
2015,37063001900,79
2015,37063002007,135
2015,37063002008,73
2015,37063002009,147
2015,37063002013,61
2015,37063002015,96
2015,37063002016,37
2015,37063002017,131
2015,37063002018,111
2015,37063002019,28
2015,37063002020,66
2015,37063002021,60
2015,37063002022,67
2015,37063002023,33
2015,37063002024,78
2015,37063002025,82
2015,37063002026,112
2015,37063002027,105
2015,37063002028,46
2015,37063002100,173
2015,37063002200,20
2015,37063002300,31
2015,37063980100,0
2017,37063000101,75
2017,37063000102,67
2017,37063000200,62
2017,37063000301,33
2017,37063000302,27
2017,37063000401,37
2017,37063000402,15
2017,37063000500,57
2017,37063000600,70
2017,37063000700,70
2017,37063000900,47
2017,37063001001,96
2017,37063001002,111
2017,37063001100,83
2017,37063001301,27
2017,37063001303,52
2017,37063001304,69
2017,37063001400,58
2017,37063001501,0
2017,37063001502,60
2017,37063001503,
2017,37063001601,149
2017,37063001603,152
2017,37063001604,146
2017,37063001705,128
2017,37063001706,59
2017,37063001707,196
2017,37063001708,109
2017,37063001709,153
2017,37063001710,76
2017,37063001711,68
2017,37063001801,163
2017,37063001802,122
2017,37063001806,112
2017,37063001807,131
2017,37063001808,110
2017,37063001809,92
2017,37063001900,90
2017,37063002007,118
2017,37063002008,57
2017,37063002009,127
2017,37063002013,54
2017,37063002015,85
2017,37063002016,33
2017,37063002017,113
2017,37063002018,102
2017,37063002019,25
2017,37063002020,63
2017,37063002021,56
2017,37063002022,61
2017,37063002023,22
2017,37063002024,70
2017,37063002025,77
2017,37063002026,95
2017,37063002027,99
2017,37063002028,44
2017,37063002100,149
2017,37063002200,17
2017,37063002300,28
2017,37063980100,0
