year,fips,value
2015,37063000101,65
2017,37063000101,66
2018,37063000101,51
2019,37063000101,66
2015,37063000102,82
2017,37063000102,75
2018,37063000102,65
2019,37063000102,94
2015,37063000200,40
2017,37063000200,61
2018,37063000200,49
2019,37063000200,47
2015,37063000301,53
2017,37063000301,48
2018,37063000301,33
2019,37063000301,56
2015,37063000302,45
2017,37063000302,53
2018,37063000302,51
2019,37063000302,54
2015,37063000401,45
2017,37063000401,39
2018,37063000401,36
2019,37063000401,44
2015,37063000402,20
2017,37063000402,30
2018,37063000402,24
2019,37063000402,23
2015,37063000500,54
2017,37063000500,56
2018,37063000500,48
2019,37063000500,62
2015,37063000600,101
2017,37063000600,117
2018,37063000600,88
2019,37063000600,126
2015,37063000700,89
2017,37063000700,97
2018,37063000700,81
2019,37063000700,95
2015,37063000900,47
2017,37063000900,60
2018,37063000900,47
2019,37063000900,44
2015,37063001001,77
2017,37063001001,97
2018,37063001001,94
2019,37063001001,101
2015,37063001002,105
2017,37063001002,133
2018,37063001002,116
2019,37063001002,143
2015,37063001100,110
2017,37063001100,142
2018,37063001100,92
2019,37063001100,121
2015,37063001301,39
2017,37063001301,40
2018,37063001301,32
2019,37063001301,43
2015,37063001303,60
2017,37063001303,64
2018,37063001303,56
2019,37063001303,69
2015,37063001304,57
2017,37063001304,66
2018,37063001304,57
2019,37063001304,67
2015,37063001400,46
2017,37063001400,59
2018,37063001400,47
2019,37063001400,56
2015,37063001502,74
2017,37063001502,72
2018,37063001502,58
2019,37063001502,82
2015,37063001601,152
2017,37063001601,176
2018,37063001601,159
2019,37063001601,178
2015,37063001603,178
2017,37063001603,196
2018,37063001603,180
2019,37063001603,202
2015,37063001604,191
2017,37063001604,212
2018,37063001604,205
2019,37063001604,238
2015,37063001705,134
2017,37063001705,156
2018,37063001705,144
2019,37063001705,156
2015,37063001706,81
2017,37063001706,86
2018,37063001706,75
2019,37063001706,89
2015,37063001707,217
2017,37063001707,249
2018,37063001707,236
2019,37063001707,294
2015,37063001708,101
2017,37063001708,115
2018,37063001708,104
2019,37063001708,144
2015,37063001709,136
2017,37063001709,171
2018,37063001709,155
2019,37063001709,183
2015,37063001710,74
2017,37063001710,82
2018,37063001710,75
2019,37063001710,92
2015,37063001711,59
2017,37063001711,70
2018,37063001711,57
2019,37063001711,75
2015,37063001801,161
2017,37063001801,182
2018,37063001801,155
2019,37063001801,192
2015,37063001802,121
2017,37063001802,142
2018,37063001802,121
2019,37063001802,144
2015,37063001806,129
2017,37063001806,143
2018,37063001806,133
2019,37063001806,161
2015,37063001807,150
2017,37063001807,178
2018,37063001807,169
2019,37063001807,209
2015,37063001808,124
2017,37063001808,154
2018,37063001808,140
2019,37063001808,193
2015,37063001809,98
2017,37063001809,111
2018,37063001809,95
2019,37063001809,111
2015,37063001900,109
2017,37063001900,160
2018,37063001900,138
2019,37063001900,161
2015,37063002007,128
2017,37063002007,160
2018,37063002007,141
2019,37063002007,151
2015,37063002008,99
2017,37063002008,96
2018,37063002008,87
2019,37063002008,117
2015,37063002009,141
2017,37063002009,147
2018,37063002009,133
2019,37063002009,177
2015,37063002013,92
2017,37063002013,107
2018,37063002013,92
2019,37063002013,116
2015,37063002015,90
2017,37063002015,90
2018,37063002015,85
2019,37063002015,110
2015,37063002016,42
2017,37063002016,52
2018,37063002016,43
2019,37063002016,46
2015,37063002017,172
2017,37063002017,209
2018,37063002017,190
2019,37063002017,228
2015,37063002018,127
2017,37063002018,148
2018,37063002018,143
2019,37063002018,160
2015,37063002019,43
2017,37063002019,50
2018,37063002019,40
2019,37063002019,60
2015,37063002020,108
2017,37063002020,124
2018,37063002020,108
2019,37063002020,139
2015,37063002021,56
2017,37063002021,61
2018,37063002021,54
2019,37063002021,50
2015,37063002022,68
2017,37063002022,90
2018,37063002022,80
2019,37063002022,78
2015,37063002023,40
2017,37063002023,48
2018,37063002023,43
2019,37063002023,50
2015,37063002024,85
2017,37063002024,105
2018,37063002024,92
2019,37063002024,125
2015,37063002025,94
2017,37063002025,110
2018,37063002025,99
2019,37063002025,124
2015,37063002026,98
2017,37063002026,113
2018,37063002026,107
2019,37063002026,112
2015,37063002027,106
2017,37063002027,121
2018,37063002027,106
2019,37063002027,151
2015,37063002028,76
2017,37063002028,100
2018,37063002028,73
2019,37063002028,104
2015,37063002100,201
2017,37063002100,228
2018,37063002100,212
2019,37063002100,223
2015,37063002200,29
2017,37063002200,29
2018,37063002200,63
2019,37063002200,55
2015,37063002300,30
2017,37063002300,24
2018,37063002300,22
2019,37063002300,39
