"id","y_2012","y_2013","y_2014","y_2015","y_2016","y_2017"
37063000101,50761.3092966347,46411.1352050354,52246.2384494994,56987.1713013526,55606.0137802134,53000
37063000102,60913.5711559617,68511.6757788618,57093.827583989,54876.5353272284,65903.4237395122,70500
37063000200,94754.4440203848,87297.1352666142,82947.6363012671,93923.3008485256,91646.9486377591,91000
37063000301,87422.2548997598,57461.4054919486,50630.3754046695,77038.2130555322,61269.5892578277,70000
37063000302,129723.345980289,97242.3785248361,114187.655167978,111863.706628581,113271.509552287,120000
37063000401,103778.676784231,101662.486639601,92642.8145702463,102365.844745022,116360.732540076,111500
37063000402,79526.0512313944,80114.4595801206,99106.2667495659,87591.3929261531,102974.099592988,136000
37063000500,54145.396583077,65749.1082071335,61402.7957035354,52765.8993531043,81349.5386784603,67000
37063000600,104906.705879712,106082.594754367,82409.0152863238,105531.798706209,85468.5026621798,103000
37063000700,113366.924095818,100004.946096564,120651.107347298,117140.296563891,98855.1356092682,125000
37063000900,44557.1492714905,39780.9730328875,75406.942092061,55931.8533142905,60754.7187598628,80000
37063001001,45121.1638192309,49726.2162911093,43089.6811954634,50655.2633789801,68992.6467273018,72500
37063001002,47941.2365579328,36465.8919468135,53862.1014943293,39574.4245148282,50457.308800564,51000
37063001100,78962.036683654,80666.9730944663,94258.6776150762,94978.6188355877,81349.5386784603,97000
37063001301,28200.7273870193,40886.0000615788,23160.7036425616,34825.4935730488,53546.5317883536,86000
37063001303,41173.0619850482,44201.0811476528,34471.7449563707,39046.7655212972,45308.6038209146,57000
37063001304,84038.1676133175,43096.0541189614,25853.808717278,60680.7842560699,62814.2007517225,48000
37063001400,83474.1530655771,41991.0270902701,46860.0283000665,27438.2676636142,39130.1578453353,41500
37063001501,84602.1821610578,,,,,72500
37063001502,48505.2511056732,51936.270348492,343640.207533821,179404.057800554,48912.6973066692,80000
37063001503,,,,,,
37063001601,77269.9930404328,72931.783893627,74868.3210771177,68595.6691590355,79290.0566866006,65500
37063001603,86858.2403520194,83429.5406661946,76484.1841219476,74927.577081408,78260.3156906707,76000
37063001604,97010.5022113463,88402.1622953055,99106.2667495659,97616.9138032429,91646.9486377591,82500
37063001705,66553.7166333655,51936.270348492,57093.827583989,62263.761236663,62299.3302537576,57000
37063001706,82346.1239700963,87297.1352666142,74329.7000621744,79148.8490296564,100914.617601128,80500
37063001707,106034.734975193,98899.919067873,96951.7826897927,100255.208770898,105033.581584848,98000
37063001708,55273.4256785578,49726.2162911093,51707.6174345561,46433.9914307318,53546.5317883536,48000
37063001709,47377.2220101924,55251.3514345659,44166.92322535,56459.5123078216,56635.7547761433,49500
37063001710,57529.4838695193,56356.3784632573,56555.2065690457,52765.8993531043,56635.7547761433,57000
37063001711,52453.3529398559,50831.2433198007,57093.827583989,52765.8993531043,48397.8268087042,45000
37063001801,54145.396583077,60223.9730636769,51707.6174345561,52765.8993531043,53031.6612903887,53000
37063001802,47941.2365579328,48621.189262418,38780.7130759171,44851.0144501386,45308.6038209146,45000
37063001806,56401.4547740386,59671.4595493312,56016.5855541024,53821.2173401663,56635.7547761433,55000
37063001807,56401.4547740386,57461.4054919486,55477.9645391591,53821.2173401663,56635.7547761433,56000
37063001808,85730.2112565386,83982.0541805402,90488.3305104732,88646.7109132152,92676.689633689,92000
37063001809,82346.1239700963,90612.2163526881,78638.6681817207,77038.2130555322,81349.5386784603,69500
37063001900,81218.0948746155,72931.783893627,80254.5312265506,79148.8490296564,88557.7256499695,87000
37063002007,90242.3276384617,85639.5947235772,85102.1203610402,85480.7569520289,87527.9846540396,79000
37063002008,171460.422513077,152493.729959402,162663.546512874,163046.629001092,144163.739430183,167000
37063002009,45121.1638192309,50831.2433198007,46321.4072851232,47489.3094177938,40159.8988412652,46000
37063002013,80090.0657791348,78456.9190370836,71097.9739725146,71233.9641266908,64873.6827435823,79500
37063002015,84602.1821610578,65196.5946927878,70559.3529575713,69650.9871460976,83409.0206703201,98000
37063002016,84602.1821610578,75694.3514653553,99106.2667495658,88119.0519196841,72596.7402130564,110000
37063002017,127467.287789327,127078.108299502,122805.591407071,124527.522473326,118420.214531936,116000
37063002018,122391.156859664,109397.675840441,109878.687048432,107642.434680333,117390.473536006,106000
37063002019,119571.084120962,121000.459641699,96413.1616748494,101838.185751491,104003.840588918,96000
37063002020,126339.258693846,123763.027213428,117419.381257638,119250.932538016,125628.401503445,119500
37063002021,112802.909548077,103872.540696984,102876.613854169,102893.503738553,86498.2436581097,80500
37063002022,84602.1821610578,81219.4866088119,88333.8464507,75982.8950684701,87013.1141560746,74500
37063002023,90242.3276384617,93374.7839244164,98567.6457346226,94978.6188355877,94736.1716255487,97000
37063002024,84602.1821610578,79561.9460657749,81331.7732564372,81259.4850037806,77230.5746947408,77000
37063002025,80654.0803268751,75694.3514653553,72175.2160024012,70706.3051331597,68992.6467273018,72500
37063002026,53017.3674875963,53041.2973771833,50630.3754046695,51710.5813660422,52516.7907924238,56000
37063002027,80090.0657791348,72379.2703792814,64634.5217931951,76510.5540620012,65903.4237395122,71500
37063002028,74449.9203017309,78456.9190370836,82409.0152863238,79148.8490296564,87527.9846540396,79500
37063002100,109418.822261635,110502.702869132,106646.960958772,106587.116693271,97825.3946133384,89000
37063002200,106034.734975193,101662.486639601,98029.0247196793,118195.614550954,104003.840588918,151000
37063002300,207557.353568462,,40935.1971356902,70706.3051331597,88557.7256499695,110000
37063980100,,,99644.8877645091,,95251.0421235137,
