year,fips,value
2015,370630001011,44
2017,370630001011,48
2018,370630001011,46
2019,370630001011,49
2015,370630001012,175
2017,370630001012,182
2018,370630001012,153
2019,370630001012,192
2015,370630001021,115
2017,370630001021,100
2018,370630001021,89
2019,370630001021,116
2015,370630001022,83
2017,370630001022,67
2018,370630001022,49
2019,370630001022,63
2015,370630002001,65
2017,370630002001,71
2018,370630002001,57
2019,370630002001,58
2015,370630002002,64
2017,370630002002,51
2018,370630002002,41
2019,370630002002,46
2015,370630002003,24
2017,370630002003,15
2019,370630002003,11
2015,370630003011,68
2017,370630003011,45
2018,370630003011,24
2019,370630003011,42
2015,370630003012,57
2017,370630003012,49
2018,370630003012,41
2019,370630003012,49
2015,370630003013,19
2017,370630003013,17
2018,370630003013,16
2019,370630003013,20
2015,370630003022,32
2017,370630003022,31
2018,370630003022,19
2019,370630003022,29
2015,370630003023,22
2017,370630003023,25
2018,370630003023,19
2019,370630003023,26
2015,370630004011,19
2017,370630004011,15
2018,370630004011,12
2019,370630004011,15
2015,370630004021,24
2017,370630004021,15
2019,370630004021,20
2015,370630005001,16
2017,370630005001,12
2015,370630005002,24
2017,370630005002,20
2018,370630005002,16
2019,370630005002,17
2015,370630005003,80
2017,370630005003,81
2018,370630005003,73
2019,370630005003,88
2015,370630005004,87
2017,370630005004,90
2018,370630005004,82
2019,370630005004,102
2015,370630006001,107
2017,370630006001,98
2018,370630006001,74
2019,370630006001,106
2015,370630006002,63
2017,370630006002,56
2018,370630006002,45
2019,370630006002,63
2015,370630007001,63
2017,370630007001,64
2018,370630007001,58
2019,370630007001,72
2015,370630007002,28
2017,370630007002,30
2018,370630007002,25
2019,370630007002,27
2015,370630007003,56
2017,370630007003,46
2018,370630007003,46
2019,370630007003,51
2015,370630009001,83
2017,370630009001,79
2018,370630009001,56
2019,370630009001,64
2015,370630009002,115
2017,370630009002,111
2018,370630009002,87
2019,370630009002,82
2015,370630010011,91
2017,370630010011,90
2018,370630010011,87
2019,370630010011,84
2015,370630010012,94
2017,370630010012,97
2018,370630010012,88
2019,370630010012,94
2015,370630010013,145
2017,370630010013,132
2018,370630010013,123
2019,370630010013,131
2015,370630010021,222
2017,370630010021,214
2018,370630010021,163
2019,370630010021,221
2015,370630010022,65
2017,370630010022,73
2018,370630010022,66
2019,370630010022,81
2015,370630010023,61
2017,370630010023,59
2018,370630010023,45
2019,370630010023,66
2015,370630010024,71
2017,370630010024,72
2018,370630010024,63
2019,370630010024,73
2015,370630011001,225
2017,370630011001,208
2018,370630011001,125
2019,370630011001,135
2015,370630011002,178
2017,370630011002,177
2018,370630011002,152
2019,370630011002,175
2015,370630013011,149
2017,370630013011,142
2018,370630013011,110
2019,370630013011,153
2015,370630013031,154
2017,370630013031,153
2018,370630013031,133
2019,370630013031,138
2015,370630013032,81
2017,370630013032,84
2018,370630013032,78
2019,370630013032,77
2015,370630013041,270
2017,370630013041,276
2018,370630013041,244
2019,370630013041,300
2015,370630014001,124
2017,370630014001,103
2018,370630014001,61
2019,370630014001,96
2015,370630014002,150
2017,370630014002,169
2018,370630014002,145
2019,370630014002,141
2015,370630015021,94
2017,370630015021,96
2018,370630015021,94
2019,370630015021,105
2017,370630015022,12
2015,370630015023,34
2017,370630015023,28
2018,370630015023,23
2019,370630015023,32
2015,370630015024,77
2017,370630015024,70
2018,370630015024,54
2019,370630015024,62
2015,370630016011,19
2017,370630016011,26
2018,370630016011,25
2019,370630016011,32
2015,370630016012,147
2017,370630016012,157
2018,370630016012,148
2019,370630016012,175
2015,370630016013,40
2017,370630016013,41
2018,370630016013,36
2019,370630016013,46
2015,370630016031,12
2017,370630016031,15
2018,370630016031,16
2019,370630016031,20
2015,370630016032,68
2017,370630016032,77
2018,370630016032,68
2019,370630016032,99
2015,370630016033,30
2017,370630016033,39
2018,370630016033,38
2019,370630016033,36
2015,370630016034,17
2017,370630016034,17
2018,370630016034,17
2019,370630016034,22
2015,370630016041,26
2017,370630016041,29
2018,370630016041,32
2019,370630016041,37
2015,370630016042,43
2017,370630016042,41
2018,370630016042,34
2019,370630016042,46
2015,370630016043,41
2017,370630016043,47
2018,370630016043,51
2019,370630016043,68
2015,370630017051,43
2017,370630017051,48
2018,370630017051,42
2019,370630017051,55
2015,370630017052,26
2017,370630017052,44
2018,370630017052,50
2019,370630017052,51
2015,370630017053,57
2017,370630017053,59
2018,370630017053,53
2019,370630017053,62
2015,370630017061,40
2017,370630017061,47
2018,370630017061,41
2019,370630017061,55
2015,370630017062,51
2017,370630017062,42
2018,370630017062,39
2019,370630017062,52
2017,370630017071,16
2018,370630017071,15
2019,370630017071,16
2015,370630017072,24
2017,370630017072,21
2018,370630017072,23
2019,370630017072,24
2015,370630017074,23
2017,370630017074,23
2018,370630017074,25
2019,370630017074,22
2015,370630017081,400
2017,370630017081,423
2018,370630017081,404
2019,370630017081,480
2015,370630017091,143
2017,370630017091,132
2018,370630017091,128
2019,370630017091,137
2015,370630017092,148
2017,370630017092,146
2018,370630017092,111
2019,370630017092,128
2015,370630017093,326
2017,370630017093,360
2018,370630017093,344
2019,370630017093,393
2015,370630017101,124
2017,370630017101,131
2018,370630017101,110
2019,370630017101,144
2015,370630017102,72
2017,370630017102,61
2018,370630017102,69
2019,370630017102,72
2015,370630017111,50
2017,370630017111,55
2018,370630017111,41
2019,370630017111,57
2015,370630017112,95
2017,370630017112,73
2018,370630017112,60
2019,370630017112,77
2015,370630017113,97
2017,370630017113,92
2018,370630017113,82
2019,370630017113,112
