"id","y_2013","y_2014","y_2015","y_2016","y_2017","y_2018"
370630001011,588,590,585,584,592,593
370630001012,663,671,674,606,613,685
370630001021,837,841,844,847,847,848
370630001022,584,574,572,560,564,583
370630002001,403,400,409,404,408,409
370630002002,445,641,645,653,653,648
370630002003,402,399,413,384,387,412
370630003011,494,498,520,514,515,537
370630003012,321,321,332,310,310,332
370630003013,325,329,354,279,279,353
370630003021,290,293,292,292,295,296
370630003022,338,336,348,346,344,343
370630003023,862,855,883,736,736,876
370630004011,304,310,309,307,308,310
370630004012,125,128,148,140,141,152
370630004013,209,205,213,205,206,216
370630004021,925,1433,1490,1415,1415,2094
370630005001,436,887,885,884,865,865
370630005002,365,367,372,364,366,374
370630005003,677,700,716,697,699,707
370630005004,414,420,422,402,404,420
370630006001,985,1275,1280,1299,1282,1302
370630006002,668,675,686,677,681,673
370630006003,25,25,25,25,25,25
370630007001,423,767,1031,1041,1041,1110
370630007002,383,396,385,390,391,393
370630007003,228,232,242,241,240,241
370630009001,335,356,372,305,305,410
370630009002,458,463,470,439,444,468
370630010011,387,392,397,386,387,392
370630010012,519,522,559,531,530,568
370630010013,457,455,470,454,477,522
370630010021,1061,1064,1072,1066,1065,1079
370630010022,195,198,221,206,207,212
370630010023,370,370,373,351,351,372
370630010024,503,503,506,492,481,502
370630011001,864,867,894,733,736,893
370630011002,577,570,598,583,589,604
370630013011,675,674,698,645,651,704
370630013031,518,514,516,499,499,514
370630013032,289,288,299,295,300,304
370630013041,1092,1092,1101,1089,1089,1100
370630014001,446,448,451,445,445,442
370630014002,756,759,747,747,755,755
370630015011,138,137,137,137,137,137
370630015021,1391,1517,1529,1505,1505,1507
370630015022,705,694,705,705,1122,844
370630015023,1125,1250,1250,1250,1250,1275
370630015024,632,632,632,632,632,632
370630015031,0,0,0,0,0,0
370630016011,0,0,0,0,0,0
370630016012,95,93,90,92,96,101
370630016013,49,200,202,203,210,269
370630016031,0,0,0,0,0,0
370630016032,147,195,147,145,146,139
370630016033,30,31,30,29,29,52
370630016034,0,0,0,0,0,0
370630016041,0,0,0,0,0,0
370630016042,0,0,0,0,0,0
370630016043,0,0,0,0,0,0
370630017051,272,277,277,274,273,279
370630017052,929,925,921,920,974,977
370630017053,564,567,564,564,567,566
370630017061,949,1056,1103,1103,1062,1062
370630017062,679,853,887,886,873,1040
370630017071,0,0,0,0,0,0
370630017072,209,222,235,234,234,236
370630017073,1,1,3,3,3,4
370630017074,30,29,33,30,26,29
370630017075,100,239,650,649,820,638
370630017081,416,423,606,396,397,429
370630017091,357,368,357,347,350,351
370630017092,354,354,356,355,355,357
370630017093,1557,2032,1901,2019,2018,2041
370630017101,678,683,686,702,704,701
370630017102,697,701,706,711,714,709
370630017111,453,464,458,458,518,1289
370630017112,768,768,768,766,766,768
370630017113,740,742,742,731,733,736
370630018011,142,141,140,141,141,138
370630018012,114,125,107,113,119,115
370630018013,299,305,314,310,310,311
370630018014,198,196,199,196,239,231
370630018015,0,0,0,0,0,0
370630018021,535,550,547,522,536,545
370630018022,656,658,657,656,657,659
370630018023,425,431,432,433,525,607
370630018024,325,315,316,299,246,268
370630018061,0,0,0,0,0,0
370630018062,53,52,55,54,60,61
370630018071,577,588,541,544,691,765
370630018072,265,268,277,281,266,266
370630018073,686,688,677,670,662,665
370630018081,4,4,7,7,7,7
370630018082,359,356,357,351,372,369
370630018091,891,867,891,871,1544,1922
370630018092,426,627,615,612,587,589
370630019001,0,3,3,2,6,87
370630019002,0,0,0,0,0,0
370630020071,22,20,27,27,26,26
370630020072,264,334,264,334,334,334
370630020073,0,0,0,0,0,0
370630020081,5,4,6,6,6,6
370630020082,122,120,123,124,122,123
370630020091,778,777,772,764,764,769
370630020092,374,373,383,374,373,385
370630020093,333,331,336,337,340,340
370630020131,30,43,31,30,30,84
370630020132,88,220,95,95,95,92
370630020133,0,0,0,0,0,0
370630020151,832,829,832,830,830,835
370630020152,1005,1005,1001,1001,1001,1002
370630020153,195,194,213,209,194,198
370630020161,1711,1807,1711,1807,1807,1807
370630020162,818,815,819,819,824,822
370630020171,15,21,21,19,19,20
370630020172,210,190,230,229,229,230
370630020173,690,766,766,766,766,766
370630020181,5,5,4,4,446,517
370630020182,1048,1360,1361,1356,1355,1360
370630020183,155,167,355,355,322,316
370630020191,569,569,569,569,776,776
370630020192,0,0,0,0,57,65
370630020193,103,213,104,214,214,214
370630020201,2,2,5,5,5,5
370630020202,0,0,0,0,0,0
370630020211,1573,1570,1592,1565,1568,1568
370630020212,398,478,391,431,431,437
370630020221,995,1005,994,994,994,994
370630020222,503,524,505,620,623,621
370630020231,546,544,534,534,555,555
370630020232,628,767,763,763,778,778
370630020241,71,73,105,104,89,110
370630020242,586,586,585,585,585,585
370630020243,395,393,425,425,427,427
370630020251,606,621,651,655,657,705
370630020252,152,151,157,157,160,160
370630020253,218,221,224,222,226,228
370630020261,792,842,813,829,831,835
370630020262,1347,1347,1350,1347,1366,1366
370630020271,83,82,87,84,84,90
370630020272,698,1117,1034,1114,1115,1117
370630020273,1053,1054,1054,1051,1131,1670
370630020281,252,271,264,265,359,461
370630020282,833,833,837,836,833,833
370630020283,880,880,1101,1099,1368,1454
370630021001,0,0,0,0,0,0
370630021002,0,0,0,0,0,0
370630021003,0,0,0,0,0,0
370630022001,501,801,1191,1279,1290,1782
370630023001,355,331,351,356,358,758
370630023002,79,221,238,209,294,627
370639801001,0,0,0,0,0,0
