"id","y_2011","y_2012","y_2013","y_2014","y_2015","y_2016","y_2017","y_2018","y_2019"
370630020162,42305888,43718616,46274206,49636620,47952206,45931536,43410258,48580250,50785237
370630020171,91336292,77398920,83037650,67268850,86902476,90379037,105244777,120583125,137709000
370630020172,54675516,58395204,50486751,73560116,55348865,51532672,50300160,55008820,53329808
370630020173,84322560,75784192,91903630,99239043,113282188,119870708,120614855,120301236,117332448
370630020181,110999556,131407892,124630618,141366138,149947434,134695632,150650460,152421486,152775090
370630020182,59412219,51754510,58897456,64547211,70757025,85883967,93640350,100921161,92916832
370630020183,98654556,99421000,106866672,107591743,116252500,114279474,146281807,148800210,149859528
370630020191,32024835,31456793,36630000,40599360,37986340,47730816,50812773,42086121,57138842
370630020192,33334760,33400950,51031288,45745300,45931968,50283652,53200280,47100768,66328416
370630020193,63557010,71296680,72000000,56385000,74288852,78085284,76236483,85183536,86701088
370630020201,109164455,106624644,103754196,115423931,120849960,89988390,101849125,92616320,105575400
370630020202,132083750,145705350,163356723,179159103,189882780,210174929,208055817,276879155,284725740
370630020211,68350923,77048090,87055874,92188680,96980589,89993508,98679664,92859816,91813800
370630020212,32092872,31253271,30751488,38940045,39158164,43679145,53015000,43426604,56190726
370630020221,57235220,60240508,63454374,57546230,54506004,63942794,63903060,65960090,68899551
370630020222,65830254,76618355,74141619,93907200,93635000,92594274,88631004,86216700,74691688
370630020231,26517483,30304772,33583550,35163050,33755944,42862480,46201080,45360200,47226048
370630020232,50208782,55690980,63405755,57062280,64981620,51852867,59041422,59897196,54651847
370630020241,153780170,170332000,168563136,168470400,167005196,153898850,163587175,153780816,157980675
370630020242,28096425,29248065,24725159,24432573,27084405,29780020,47648240,48253128,61464545
370630020243,61047000,67389428,64242195,63724020,56679688,50242230,36705984,34262316,35605149
370630020251,50325308,55613712,69206230,74127603,88523750,92472744,105248115,101113644,101410392
370630020252,69726584,69392232,55812500,45827424,47825469,60133837,82701872,72962382,64094752
370630020253,22124466,28707835,28020195,39882672,35865792,50853886,51787278,52009430,47708496
370630020261,30255329,28705805,29160088,36386180,30323160,33274890,34206579,54498620,67907823
370630020262,70302602,72664530,76963106,76686048,86235212,78694980,73312500,71874321,77534208
370630020271,25909996,26178776,35037155,38532540,42143650,31082886,38838420,50906888,72133533
370630020272,99504207,109530876,110655955,95201830,103383216,117032970,127076862,152357618,159473682
370630020273,30305950,33853864,35755760,41213258,45631170,38863838,46803253,45072247,68927908
370630020281,52040111,60846342,64124160,80180307,80138750,81815500,91205370,115597176,132616812
370630020282,27951132,30555352,30704625,35169882,40323177,39615114,42272640,55495836,77834232
370630020283,86357328,100938144,96606831,106076750,106797907,120243528,154993545,189605795,207761848
370630021001,68978978,80199000,91204868,96821380,73670228,79276852,69255688,80071573,87765822
370630021002,68532372,68385130,69451783,65295918,70603875,69105204,73062069,76282470,72302264
370630021003,55669164,72210000,77446796,73298516,56919984,66400000,60308139,56324800,59287302
370630022001,31202942,34935516,47716695,53856675,53982786,57216000,60815597,65809555,75576397
370630023001,4575480,4427012,5714832,4472640,4003539,4483750,NA,5907398,10313058
370630023002,1102453,1402488,1737788,1392000,1467750,1518662,NA,7358085,9938565
370639801001,NA,2906709,NA,NA,NA,NA,NA,NA,NA
