id,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019
370630011001,932,1327,1574,1714,2087,2321,2116,1848,1760
370630011002,1253,1142,1251,1249,1248,1296,1309,1325,1423
370630013011,1058,1022,1008,1087,1292,1408,1384,1486,1382
370630013031,2987,2968,2880,2908,2991,3122,3154,3175,3354
370630013032,328,370,404,395,474,469,492,753,631
370630013041,2418,2563,2772,2694,2798,3006,3305,3226,3411
370630014001,1002,1046,987,863,733,626,438,397,353
370630014002,1990,1938,1934,1710,1727,1916,1937,2108,2044
370630015011,2729,2854,2929,2849,2836,2911,2948,3162,3387
370630015021,2689,2672,2684,2988,2996,2827,2861,2878,2649
370630015022,605,874,907,915,1011,947,806,756,828
370630015023,1913,1920,2029,2097,1927,2129,1919,2145,2082
370630015024,711,604,803,655,507,389,455,398,369
370630015031,1894,1842,1836,1792,1621,1642,1638,1671,1727
370630016011,1442,1311,1477,1579,1482,1407,1488,1270,1342
370630016012,3097,2966,2899,2924,2808,3190,3309,3603,3841
370630016013,1529,1717,1950,2077,1548,1517,1264,1234,1252
370630016031,470,494,504,617,652,751,596,600,497
370630016032,2591,2844,3004,2848,2893,2885,3136,3043,3294
370630016033,1144,1166,1189,1306,1348,1210,1250,1240,1323
370630016034,1782,1627,1570,1380,1362,1431,1506,1703,1715
370630016041,1934,1922,1866,1658,1947,1882,1864,1793,1931
370630016042,3153,3069,3203,2931,2744,2647,2781,2837,2817
370630016043,1617,1735,1725,1885,2086,2070,2019,1902,1633
370630017051,1507,1638,1442,1384,1667,1747,1362,1373,1722
370630017052,1539,1603,1737,2070,2033,2084,2443,2229,1936
370630017053,1408,1093,1138,1310,1035,1371,1393,1513,1392
370630017061,1796,2117,2328,2619,2822,3313,3250,3119,3169
370630017062,2334,2033,2125,2026,1986,1720,1704,2069,2152
370630017071,1266,1222,1333,1362,1109,1159,983,959,858
370630017072,1901,1839,2002,1996,1945,1862,1857,1493,1843
370630017073,672,537,499,464,340,438,402,483,539
370630017074,1659,1767,1679,1731,1963,1994,1912,2023,1990
370630017075,1541,1710,1562,1519,1557,1589,1678,1765,1855
370630017081,4271,4403,4612,5005,5414,5260,5674,5273,5245
370630017091,695,868,833,861,896,681,1028,1261,1376
370630017092,1160,901,724,688,933,1027,1020,1009,872
370630017093,4185,4416,4905,4855,4660,4769,4878,4952,4716
370630017101,2540,2743,2524,2433,2531,3022,3048,3188,3297
370630017102,1495,1436,1622,1959,1713,1326,1354,1331,1597
370630017111,1106,1311,1281,1501,1278,1161,1280,1244,1216
370630017112,1469,1598,1492,1700,1847,1821,1850,1666,1706
370630017113,1839,1590,1554,1335,1575,1638,1610,1563,1543
370630018011,2095,2051,2114,2556,2719,1693,1745,1705,1616
370630018012,401,409,463,366,412,750,716,1066,1182
370630018013,2480,2968,3108,3055,2995,3758,3637,3122,3166
370630018014,915,1215,1152,1256,1393,1159,1367,1937,2296
370630018015,466,561,535,483,489,492,438,435,358
370630018021,2090,1921,2197,2625,2108,2310,2463,2274,2272
370630018022,1889,1762,1714,1370,1670,1855,2319,2223,1986
370630018023,2235,2302,2332,2619,2263,2125,2046,1936,2504
370630018024,910,860,736,551,816,1162,1365,1518,1359
370630018061,1809,1772,1885,1950,2168,2159,2118,2032,1565
370630018062,3504,3531,3575,3425,3506,3845,4688,5511,5851
370630018071,3366,3583,3562,3445,3055,2882,3439,3025,3192
370630018072,2988,3129,3457,3384,3515,3631,3789,3787,4014
370630018073,2929,2713,2392,2687,2722,2640,2404,2623,2949
370630018081,2113,2181,1920,2099,2092,2389,2404,2582,1950
370630018082,2306,2551,3380,4025,5026,5565,6328,7162,8457
370630018091,3297,3129,2897,2833,2826,2781,3167,3657,3855
370630018092,3258,3158,3437,3146,3270,2667,2769,2514,2362
370630019001,403,379,433,534,663,659,966,1493,1806
370630019002,1760,1839,1943,2128,2348,2443,2487,2635,2612
370630020071,2002,1854,1736,1642,2001,1827,2006,1737,1752
370630020072,1960,2179,2209,2451,2133,2529,2388,2546,2328
370630020073,876,860,911,776,730,725,778,646,775
370630020081,909,855,892,898,859,921,896,870,958
370630020082,2034,2120,2207,2195,2210,2180,2207,2195,2111
370630020091,2256,2389,2026,1816,1692,1601,1494,1771,2249
370630020092,951,838,872,973,1019,1151,1220,1115,1126
370630020093,1683,1810,1734,1626,1692,1807,1842,1802,1677
370630020131,1422,1491,1418,1461,1375,1387,1316,1373,1569
370630020132,965,988,936,964,957,1018,999,1181,1016
