year,fips,value
2015,370630001011,31
2017,370630001011,38
2018,370630001011,36
2019,370630001011,30
2015,370630001012,27
2017,370630001012,29
2018,370630001012,24
2019,370630001012,33
2015,370630001021,42
2017,370630001021,39
2018,370630001021,30
2019,370630001021,46
2015,370630001022,68
2017,370630001022,58
2018,370630001022,52
2019,370630001022,59
2015,370630002001,25
2017,370630002001,24
2018,370630002001,20
2019,370630002001,26
2015,370630002003,20
2017,370630002003,30
2018,370630002003,28
2019,370630002003,24
2015,370630003011,14
2017,370630003011,13
2019,370630003011,17
2015,370630003013,14
2017,370630003013,22
2018,370630003013,15
2019,370630003013,19
2015,370630003021,25
2017,370630003021,31
2018,370630003021,32
2019,370630003021,32
2015,370630003022,18
2017,370630003022,22
2018,370630003022,20
2019,370630003022,19
2015,370630003023,31
2017,370630003023,42
2018,370630003023,41
2019,370630003023,35
2015,370630004011,43
2017,370630004011,42
2018,370630004011,38
2019,370630004011,41
2015,370630004012,42
2017,370630004012,40
2018,370630004012,31
2019,370630004012,40
2015,370630004013,41
2017,370630004013,29
2018,370630004013,21
2019,370630004013,34
2015,370630004021,35
2017,370630004021,51
2018,370630004021,47
2019,370630004021,58
2015,370630005001,18
2017,370630005001,15
2019,370630005001,16
2017,370630005003,11
2017,370630005004,12
2018,370630005004,11
2015,370630006001,43
2017,370630006001,54
2018,370630006001,43
2019,370630006001,56
2015,370630006002,34
2017,370630006002,50
2018,370630006002,41
2019,370630006002,49
2015,370630006003,51
2017,370630006003,45
2018,370630006003,32
2019,370630006003,43
2015,370630007001,39
2017,370630007001,43
2018,370630007001,39
2019,370630007001,37
2015,370630007002,25
2017,370630007002,40
2018,370630007002,36
2019,370630007002,32
2015,370630007003,33
2017,370630007003,26
2018,370630007003,24
2019,370630007003,25
2015,370630010011,12
2015,370630010012,13
2017,370630010012,18
2018,370630010012,16
2019,370630010012,17
2015,370630010013,15
2017,370630010013,18
2018,370630010013,15
2019,370630010013,19
2015,370630010021,24
2017,370630010021,17
2018,370630010021,14
2019,370630010021,21
2015,370630010022,12
2017,370630010023,12
2015,370630010024,12
2015,370630011001,21
2017,370630011001,39
2019,370630011001,19
2015,370630011002,13
2017,370630011002,21
2018,370630011002,19
2019,370630011002,21
2017,370630013041,11
2015,370630015021,11
2017,370630015021,13
2019,370630015021,21
2017,370630015022,15
2015,370630015023,19
2017,370630015023,12
2019,370630015023,12
2015,370630016011,74
2017,370630016011,82
2018,370630016011,79
2019,370630016011,73
2015,370630016012,85
2017,370630016012,103
2018,370630016012,96
2019,370630016012,110
2015,370630016013,125
2017,370630016013,130
2018,370630016013,114
2019,370630016013,121
2015,370630016031,47
2017,370630016031,45
2018,370630016031,41
2019,370630016031,35
2015,370630016032,108
2017,370630016032,139
2018,370630016032,128
2019,370630016032,148
2015,370630016033,102
2017,370630016033,101
2018,370630016033,88
2019,370630016033,96
2015,370630016034,102
2017,370630016034,106
2018,370630016034,105
2019,370630016034,110
2015,370630016041,120
2017,370630016041,156
2018,370630016041,145
2019,370630016041,137
2015,370630016042,160
2017,370630016042,190
2018,370630016042,184
2019,370630016042,222
2015,370630016043,78
2017,370630016043,81
2018,370630016043,71
2019,370630016043,82
2015,370630017051,88
2017,370630017051,95
2018,370630017051,89
2019,370630017051,86
2015,370630017052,149
2017,370630017052,156
2018,370630017052,139
2019,370630017052,163
2015,370630017053,37
2017,370630017053,45
2018,370630017053,46
2019,370630017053,36
2015,370630017061,73
2017,370630017061,90
2018,370630017061,82
2019,370630017061,100
2015,370630017062,68
2017,370630017062,76
2018,370630017062,68
2019,370630017062,84
2015,370630017071,88
2017,370630017071,83
2018,370630017071,85
2019,370630017071,69
2015,370630017072,100
2017,370630017072,120
2018,370630017072,117
2019,370630017072,118
2015,370630017073,44
2017,370630017073,54
2018,370630017073,44
2019,370630017073,40
2015,370630017074,113
2017,370630017074,120
2018,370630017074,111
2019,370630017074,145
2015,370630017075,157
2017,370630017075,207
2018,370630017075,180
2019,370630017075,242
2015,370630017081,57
2017,370630017081,69
2018,370630017081,67
2019,370630017081,66
2015,370630017093,62
2017,370630017093,83
2018,370630017093,82
2019,370630017093,77
2015,370630017101,86
2017,370630017101,86
2018,370630017101,77
2019,370630017101,87
2015,370630017102,27
2017,370630017102,27
2018,370630017102,23
2019,370630017102,22
2015,370630017111,34
2017,370630017111,47
2018,370630017111,43
2019,370630017111,48
2015,370630017112,22
2017,370630017112,29
2018,370630017112,25
2019,370630017112,30
2015,370630017113,39
2017,370630017113,41
2018,370630017113,35
2019,370630017113,40
2015,370630018011,52
2017,370630018011,53
2018,370630018011,46
2019,370630018011,57
2015,370630018012,16
2017,370630018012,19
2018,370630018012,15
2019,370630018012,23
2015,370630018013,58
2017,370630018013,60
2018,370630018013,54
2019,370630018013,62
2015,370630018014,51
2017,370630018014,56
2018,370630018014,50
2019,370630018014,54
2015,370630018015,58
2017,370630018015,58
2018,370630018015,48
2019,370630018015,62
2015,370630018021,32
2017,370630018021,37
2018,370630018021,34
2019,370630018021,35
2015,370630018022,14
2017,370630018022,15
2018,370630018022,15
2019,370630018022,16
2015,370630018023,21
2017,370630018023,19
2018,370630018023,18
2019,370630018023,22
2015,370630018024,16
2017,370630018024,21
2018,370630018024,17
2019,370630018024,19
2015,370630018061,138
2017,370630018061,147
2018,370630018061,138
2019,370630018061,170
2015,370630018062,68
2017,370630018062,83
2018,370630018062,68
2019,370630018062,66
2015,370630018071,67
2017,370630018071,70
2018,370630018071,52
2019,370630018071,74
2015,370630018072,56
2017,370630018072,58
2018,370630018072,52
2019,370630018072,63
2015,370630018073,33
2017,370630018073,38
2018,370630018073,34
2019,370630018073,27
2015,370630018081,66
2017,370630018081,75
2018,370630018081,70
2019,370630018081,72
2015,370630018082,131
2017,370630018082,167
2018,370630018082,154
2019,370630018082,162
2015,370630018091,85
2017,370630018091,89
2018,370630018091,72
2019,370630018091,95
2015,370630018092,85
2017,370630018092,101
2018,370630018092,95
2019,370630018092,100
2015,370630019001,138
2017,370630019001,257
2018,370630019001,212
2019,370630019001,290
2015,370630019002,76
2017,370630019002,102
2018,370630019002,94
2019,370630019002,84
2015,370630020071,112
2017,370630020071,133
2018,370630020071,117
2019,370630020071,115
2015,370630020072,71
2017,370630020072,87
2018,370630020072,74
2019,370630020072,78
2015,370630020073,26
2017,370630020073,23
2018,370630020073,23
2019,370630020073,26
2015,370630020081,62
2017,370630020081,77
2018,370630020081,69
2019,370630020081,87
2015,370630020082,100
2017,370630020082,111
2018,370630020082,102
2019,370630020082,111
2015,370630020131,52
2017,370630020131,55
2018,370630020131,45
2019,370630020131,62
2015,370630020132,49
2017,370630020132,41
2018,370630020132,36
2019,370630020132,43
2015,370630020133,59
2017,370630020133,73
2018,370630020133,66
2019,370630020133,78
2015,370630020151,45
2017,370630020151,41
2018,370630020151,33
2019,370630020151,31
2015,370630020152,29
2017,370630020152,29
2018,370630020152,26
2019,370630020152,39
2015,370630020153,101
2017,370630020153,119
2018,370630020153,104
2019,370630020153,124
2015,370630020161,24
2017,370630020161,35
2018,370630020161,34
2019,370630020161,20
2015,370630020162,37
2017,370630020162,50
2018,370630020162,40
2019,370630020162,49
2015,370630020171,120
2017,370630020171,138
2018,370630020171,118
2019,370630020171,147
2015,370630020172,93
2017,370630020172,108
2018,370630020172,100
2019,370630020172,106
2015,370630020173,123
2017,370630020173,168
2018,370630020173,158
2019,370630020173,189
2015,370630020181,83
2017,370630020181,82
2018,370630020181,76
2019,370630020181,107
2015,370630020182,82
2017,370630020182,89
2018,370630020182,79
2019,370630020182,84
2015,370630020183,90
2017,370630020183,121
2018,370630020183,114
2019,370630020183,135
2015,370630020191,13
2017,370630020191,16
2018,370630020191,17
2019,370630020191,21
2015,370630020192,15
2017,370630020192,21
2018,370630020192,16
2019,370630020192,19
2015,370630020193,54
2017,370630020193,52
2018,370630020193,44
2019,370630020193,74
2015,370630020201,48
2017,370630020201,61
2018,370630020201,55
