id,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017
370630001011,34750,326799,77000,1195029,747906,1102113
370630001012,29261,350438,82400,188830,116535,440982
370630001021,13821,242651,16368,331376,1037972,280552
370630001022,188677,148782,28050,404807,212600,678757
370630002001,338656,63149,51418,332671,235100,1148084
370630002002,530529,502589,170238,960401,1351556,1138245
370630002003,582825,709708,226550,1287643,1271483,2235467
370630003011,54300,29400,409212,934352,270675,1487299
370630003012,49016,290574,104590,436829,305600,554791
370630003013,528959,255513,88050,893418,1516359,822573
370630003021,713279,183660,58657,981741,532551,1673785
370630003022,545962,248088,289300,432130,1155301,1345294
370630003023,1541941,1481125,240979,1020965,1272479,7423400
370630004011,227055,538100,55560,941756,913115,884261
370630004012,1083032,1352932,165044,1611278,1419567,2912550
370630004013,331522,698800,124450,384801,1059930,228300
370630004021,45952924,28740806,4716764,3268621,1964553,3586622
370630005001,626719,17807092,,82895,240812,204812
370630005002,226488,357696,207635,221950,1065695,152025
370630005003,336587,633538,35600,1588021,499751,679973
370630005004,159264,370802,35500,1133402,750990,1085989
370630006001,1528116,1180123,310457,1974592,1825331,2612878
370630006002,243912,728357,165879,1681338,1064470,2166843
370630006003,947776,806195,127117,2966061,782558,1264447
370630007001,848164,53768249,16000,662968,544573,280390
370630007002,3936109,2387380,453948,1080204,1758800,1218875
370630007003,738625,913802,67450,273506,429451,1074374
370630009001,5800,250544,30000,342280,566748,504000
370630009002,74542,490166,118800,415080,1845052,3991348
370630010011,363940,186014,600,327168,250862,525618
370630010012,313161,704187,78909,740678,1751977,1237230
370630010013,217480,263874,203187,1049041,1272542,7591451
370630010021,11000,19700,,148864,349224,345563
370630010022,,4470,8000,,5000,134188
370630010023,17480,7000,18400,388560,354140,445345
370630010024,261474,268025,17850,201824,392776,574870
370630011001,1042524,561052,128173,834409,2673797,3271864
370630011002,5453788,213124,352600,1482891,1554249,558172
370630013011,80975,272290,93400,15168199,757870,1208318
370630013031,2800,445862,14937,256350,340264,391400
370630013032,44300,,,115808,85838,569632
370630013041,232663,11907,23900,174450,177405,336221
370630014001,99000,73100,,64368,17000,3800
370630014002,26000,28353,6500,133320,297724,46330
370630015011,462014,458409,,15351780,42821138,111706229
370630015021,2400,65008,885,19009,3305834,224948
370630015022,75000,,,,18762794,
370630015023,44112960,,,3095267,13274123,95000
370630015024,33178,269669,,7193258,27600,
370630015031,1937352,6324315,2192,2079323,15963056,3089490
370630016011,2012835,3061033,45700,1917517,2216977,1514221
370630016012,390239,1076629,16370,202201,316927,902053
370630016013,78997,62244,26500,578549,302864,1003768
370630016031,150894,67400,5060,168862,82935,255265
370630016032,2913173,4301328,202063,532204,328540,175007
370630016033,48439,523130,45740,225589,898210,567773
370630016034,126540,152740,750,419069,580867,510039
370630016041,321404,202635,5965,183299,766701,718998
370630016042,905797,660927,35600,607986,3350247,576165
370630016043,428863,66650,111517,681181,1162035,794189
370630017051,38700,32795,29300,240550,166127,380775
370630017052,465337,744656,51400,2774431,2510001,2726850
370630017053,3250,40236,700,164819,15783,539945
370630017061,9739092,12950188,577602,304521,192285,190047
370630017062,220687,34400,32850,359207,135650,156004
370630017071,330052,737598,17400,388062,1559798,1139276
370630017072,348833,473124,47706,947819,1237652,1476119
370630017073,74004,231978,16825,307182,173698,307227
370630017074,3118447,3459220,179335,1276342,1394259,5162807
370630017075,956746,9511057,247100,21153393,8618707,30870404
370630017081,4522984,4287453,23862,186733,1003787,111623
370630017091,,26600,29100,43254,8250,111815
370630017092,31712,,,211546,49600,400
370630017093,49100,15000,1166167,123080,20760000,6299695
370630017101,99963,135182,14880,943206,367018,575371
370630017102,8420,27100,,258338,64037,37977
370630017111,2944326,5863370,51500,89744,63000,22077106
370630017112,27410,6001,30000,159400,154673,136459
370630017113,152734,,,1800,36300,779870
370630018011,630279,656326,69189,307375,178965,106006
370630018012,31700,2400,10100,215894,653140,449488
370630018013,4787619,3550690,96723,1351349,919317,138756
370630018014,313390,10500,28566,2296540,4262467,173897
370630018015,87100,286975,64400,109000,987664,188720
370630018021,61900,115792,44600,75600,53050,479649
370630018022,151277,123612,17027,13122,325,
370630018023,179968,60900,8000,389480,165514,452507
370630018024,30500,800,19400,217160,49527,249408
370630018061,1512669,84000,20960,490616,751540,673403
370630018062,2515146,4911056,116475,5307882,7121568,9563064
370630018071,10300,57789,16100,17349,307824,3226914
370630018072,62948,720694,6780,304064,267100,270951
370630018073,65523,32000,20000,93620,123129,258455
370630018081,861132,2161662,4575,51300,45066,195763
370630018082,50810031,45775960,1031959,46321381,66596042,58792602
370630018091,13712021,487840,13700,22830281,214373,4328969
370630018092,3100986,3991223,5700,233403,134583,985375
370630019001,328518,24938840,1029531,52916521,50550684,59712008
370630019002,976797,1819702,17100,3750668,2879854,1283443
370630020071,227570,673705,46450,770037,1708869,1119701
370630020072,280373,888717,52450,1018156,1359001,955752
370630020073,359102,749037,29377,326752,260593,833343
370630020081,3673220,3089603,308070,2279496,6070548,5410725
370630020082,3877928,2719614,308896,6769643,3076225,2893358
370630020091,16500,80336,9800,51936,68334,310265
370630020092,2001,6000,31300,302851,110751,15860
370630020093,60400,95833,25010,77709,191705,199604
370630020131,124909,145148,11500,2500410,6538760,8838311
370630020132,108708,48820,3500,27300,25600,335800
370630020133,140687,69520,3250,98817,258716,245498
370630020151,489828,200847,44300,168083,208905,556670
370630020152,197380,982015,,91000,517013,1089191
370630020153,242800,266550,50320,5600,35300,28955
370630020161,44000,1739841,,410835,33840,
370630020162,90155,46403,204298,1785100,2456604,691667
370630020171,8343144,2695882,163734,3637289,4836622,2512228
370630020172,626357,3101387,106175,1982336,843036,594987
370630020173,142586,976331,24399,1025212,1376285,1733578
370630020181,2769096,1454494,2300,2389326,3415414,1338200
370630020182,11713240,26037952,2194957,2266687,2168082,182417
370630020183,7497764,26727853,160481,1241099,7576170,39976891
370630020191,375537,72410,,83939,84200,389150
370630020192,12899519,6138865,221759,4705042,5286354,6937656
370630020193,404395,414494,56100,826813,463066,413839
370630020201,3229275,13806153,250356,6737482,5699611,13032687
370630020202,11631065,15787358,321223,21365408,29938965,25401115
370630020211,1029136,859291,13710,54449,241801,408596
370630020212,3058789,57763,750,158304,55450,37083
370630020221,7000,49000,250,27755,15500,123508
370630020222,724586,55403,26800,228976,347193,334852
370630020231,79271,152460,15925,168654,347851,98150
370630020232,91742,204152,23690,134787,493213,118273
370630020241,7354908,9138531,109570,10558074,13309974,1944427
370630020242,71356,66373,3091,105396,150319,166688
370630020243,218336,478962,5100,49850,62445,122850
370630020251,990729,5369206,62853,5049306,283819,534376
370630020252,53404,258900,71250,280663,68791,150705
370630020253,25873,49475,40000,36500,27100,59328
370630020261,3973764,220894,19500,210982,4000,238680
370630020262,2958979,91070,243339,377599,432218,3015912
370630020271,4681442,6879430,37762,12750130,13604774,20640021
370630020272,30889082,3653836,97433,4042723,11220926,1545842
370630020273,,37901,,5913,17346085,16091602
370630020281,4766469,4206202,1500,12373378,23161563,38394907
370630020282,,,,,,5153912
370630020283,28437449,9123606,2477851,56122339,50941619,41428007
370630021001,2971294,7364688,187250,5402618,3090210,3458309
370630021002,1137515,728069,163200,796793,1501059,889542
370630021003,735228,2501610,175826,677366,1645169,2173767
370630022001,2348359,40878747,10002022,29643981,29941300,21982827
370630023001,201171,483439,6713902,4561936,5701443,41851635
370630023002,9109675,,,847846,41561522,214800
370639801001,1631060,,,117695,,
