id,y_2021
370630018015,202496
370630017092,13111
370630009001,7597
370630004013,22286
370630003012,2918
370630003023,10018
370630020152,18463
370630018011,67228
370630003011,11783
370630009002,6864
370630003021,7308
370630018012,18699
370630018014,98632
370630014001,6676
370630002003,8670
370630002002,7480
370630003022,4955
370630004011,14395
370630020082,24423
370630013011,11047
370630018021,50845
370630016012,54609
370630018022,13497
370630001012,26973
370630003013,2821
370630005004,6390
370630001021,24456
370630015022,2268
370630004012,7906
370630005002,7038
370630014002,20586
370630011001,11050
370630018013,133066
370630011002,11573
370630018023,33532
370630020081,32812
370630002001,23020
370630001011,25049
370630020093,33763
370630004021,22191
370630010021,22634
370630005001,13801
370630005003,5353
370630006001,23500
370630015031,4904
370630010022,13204
370630010023,4522
370630010024,7694
370630013031,18940
370630013041,26929
370630015011,33742
370630020073,11632
370630015021,12450
370630013032,7023
370630010011,5634
370630020261,18945
370630010012,8676
370630017052,34803
370630017053,28468
370630017113,9129
370630010013,21358
370630022001,21824
370630015024,7235
370630020071,24978
370630017101,42344
370630023001,11895
370630017102,11669
370630017111,23894
370630023002,7704
370630017112,11482
370630020072,32034
370630020262,54526
370630020151,19805
370630020161,19826
370630017081,79150
370630017051,28702
370630017091,23017
370630017093,81784
370630020091,39025
370630020092,25204
370630006002,23679
370630007001,13247
370630007002,19127
370630007003,18300
370630015023,12431
370630018073,30261
370630001022,32307
370630006003,51187
370630017062,11836
370630018062,98897
370630020153,18957
370630020162,27606
370630020271,54572
370630020251,15595
370630020252,12604
370630020253,11185
370630018024,29176
370630018071,42563
370630020172,21550
