"id","y_2010","y_2011","y_2012","y_2013","y_2014","y_2015","y_2016","y_2017","y_2018","y_2019"
370630001011,201,196,185,239,275,295,289,304,270,133
370630001012,228,244,314,316,226,249,221,204,209,277
370630001021,435,463,557,646,750,762,844,882,854,755
370630001022,349,375,372,367,369,362,325,320,413,448
370630002001,278,273,261,304,367,355,365,353,285,241
370630002002,280,247,254,227,183,175,185,232,242,281
370630002003,197,199,253,248,143,181,214,147,123,149
370630003011,361,348,391,449,376,367,366,380,379,371
370630003012,112,129,156,196,193,186,255,233,163,159
370630003013,186,238,223,211,246,251,242,224,249,230
370630003021,66,18,17,20,37,62,94,82,96,105
370630003022,340,358,370,400,372,287,231,183,187,234
370630003023,560,550,541,521,526,573,579,516,491,452
370630004011,159,139,126,126,97,78,72,86,119,122
370630004012,57,59,76,71,64,98,121,101,95,115
370630004013,162,192,199,266,212,162,144,114,95,102
370630004021,819,888,863,829,755,760,756,813,997,1091
370630005001,276,270,151,132,147,105,131,133,106,105
370630005002,212,186,261,271,213,250,256,191,168,194
370630005003,414,379,336,367,390,425,428,419,348,362
370630005004,246,232,257,251,295,325,389,478,490,479
370630006001,508,382,408,508,505,631,814,740,692,738
370630006002,420,424,541,657,646,656,631,592,520,402
370630006003,,,9,13,31,32,38,33,62,82
370630007001,366,403,507,498,473,504,466,466,619,740
370630007002,63,62,37,71,157,186,243,223,167,98
370630007003,110,113,126,162,259,250,219,255,195,132
370630009001,187,272,299,288,295,276,279,295,306,259
370630009002,270,226,206,255,231,273,299,278,194,202
370630010011,247,286,316,318,289,305,282,240,197,243
370630010012,262,201,183,155,293,254,343,405,521,414
370630010013,276,360,460,474,358,343,337,333,336,348
370630010021,720,728,772,829,791,858,780,729,701,787
370630010022,100,175,163,224,286,240,163,252,226,254
370630010023,160,218,220,171,217,280,256,256,311,284
370630010024,330,250,192,155,318,310,378,444,512,384
370630011001,471,459,525,516,568,616,670,708,668,585
370630011002,403,394,370,395,432,419,428,496,487,549
370630013011,329,318,324,332,350,355,390,361,409,432
370630013031,237,246,268,280,317,330,361,379,321,292
370630013032,89,81,83,59,67,127,132,125,175,151
370630013041,663,708,737,725,738,847,925,953,923,933
