year,fips,value
2019,370630001011,12
2015,370630001021,21
2017,370630001021,11
2019,370630001021,14
2015,370630001022,18
2017,370630001022,11
2019,370630001022,11
2015,370630006001,11
2017,370630006001,12
2015,370630007001,11
2017,370630007001,13
2017,370630007002,12
2015,370630011001,12
2017,370630011001,14
2015,370630016011,28
2017,370630016011,29
2018,370630016011,27
2019,370630016011,28
2015,370630016012,20
2017,370630016012,21
2018,370630016012,19
2019,370630016012,27
2015,370630016013,37
2017,370630016013,31
2018,370630016013,26
2019,370630016013,31
2015,370630016031,16
2017,370630016031,14
2018,370630016031,13
2019,370630016031,13
2015,370630016032,15
2017,370630016032,17
2018,370630016032,14
2019,370630016032,28
2015,370630016033,18
2017,370630016033,19
2018,370630016033,16
2019,370630016033,19
2015,370630016034,32
2017,370630016034,30
2018,370630016034,28
2019,370630016034,32
2015,370630016041,33
2017,370630016041,32
2018,370630016041,30
2019,370630016041,30
2015,370630016042,45
2017,370630016042,39
2018,370630016042,36
2019,370630016042,45
2015,370630016043,20
2017,370630016043,21
2018,370630016043,19
2019,370630016043,22
2015,370630017051,25
2017,370630017051,25
2018,370630017051,23
2019,370630017051,25
2015,370630017052,27
2017,370630017052,23
2018,370630017052,21
2019,370630017052,22
2015,370630017061,18
2017,370630017061,16
2018,370630017061,12
2019,370630017061,13
2015,370630017062,12
2019,370630017062,11
2015,370630017071,20
2017,370630017071,17
2018,370630017071,16
2019,370630017071,18
2015,370630017072,35
2017,370630017072,34
2018,370630017072,32
2019,370630017072,39
2015,370630017073,16
2017,370630017073,12
2018,370630017073,11
2019,370630017073,13
2015,370630017074,21
2017,370630017074,18
2018,370630017074,16
2019,370630017074,27
2015,370630017075,38
2017,370630017075,41
2018,370630017075,39
2019,370630017075,48
2015,370630017081,17
2017,370630017081,17
2018,370630017081,15
2019,370630017081,17
2015,370630017093,22
2017,370630017093,22
2018,370630017093,17
2019,370630017093,25
2015,370630017101,15
2017,370630017101,13
2018,370630017101,11
2019,370630017101,18
2019,370630017112,11
2015,370630018011,18
2017,370630018011,17
2018,370630018011,17
2019,370630018011,14
2015,370630018013,18
2017,370630018013,16
2018,370630018013,12
2019,370630018013,15
2015,370630018014,23
2017,370630018014,20
2018,370630018014,17
2019,370630018014,22
2015,370630018015,16
2017,370630018015,12
2018,370630018015,11
2019,370630018015,18
2015,370630018061,38
2017,370630018061,38
2018,370630018061,37
2019,370630018061,47
2015,370630018062,16
2017,370630018062,17
2018,370630018062,12
2019,370630018062,20
2015,370630018071,16
2017,370630018071,16
2018,370630018071,12
2019,370630018071,14
2015,370630018072,11
2017,370630018072,12
2018,370630018072,12
2019,370630018072,21
2015,370630018073,11
2017,370630018073,11
2019,370630018073,13
2015,370630018081,11
2017,370630018081,13
2018,370630018081,12
2019,370630018081,17
2015,370630018082,38
2017,370630018082,33
2018,370630018082,27
2019,370630018082,41
2015,370630018091,27
2017,370630018091,28
2018,370630018091,21
2019,370630018091,24
2015,370630018092,25
2017,370630018092,28
2018,370630018092,25
2019,370630018092,33
2015,370630019001,39
2017,370630019001,46
2018,370630019001,38
2019,370630019001,58
2015,370630019002,22
2017,370630019002,24
2018,370630019002,20
2019,370630019002,22
2015,370630020071,20
2017,370630020071,18
2018,370630020071,17
2019,370630020071,12
2015,370630020081,14
2017,370630020081,15
2018,370630020081,14
2019,370630020081,17
2015,370630020082,15
2017,370630020082,13
2018,370630020082,13
2019,370630020082,19
2015,370630020131,11
2017,370630020132,12
2019,370630020132,12
2015,370630020133,16
2017,370630020133,16
2018,370630020133,14
2019,370630020133,18
2015,370630020151,15
2017,370630020151,13
2015,370630020153,19
2017,370630020153,15
2018,370630020153,11
2019,370630020153,16
2015,370630020171,24
2017,370630020171,22
2018,370630020171,19
2019,370630020171,27
2015,370630020172,29
2017,370630020172,25
2018,370630020172,20
2019,370630020172,27
2015,370630020173,23
2017,370630020173,26
2018,370630020173,27
2019,370630020173,38
2019,370630020181,14
2015,370630020182,11
2017,370630020182,15
2018,370630020182,15
2019,370630020182,14
2015,370630020183,18
2017,370630020183,15
2019,370630020183,21
2019,370630020201,12
2015,370630020202,14
2017,370630020202,12
2019,370630020202,19
2015,370630020211,11
2017,370630020211,12
2018,370630020211,11
2019,370630020211,11
2015,370630020222,21
2017,370630020222,16
2018,370630020222,13
2019,370630020222,17
2015,370630020241,11
2017,370630020241,12
2018,370630020241,12
2019,370630020241,14
2015,370630020271,23
2017,370630020271,20
2018,370630020271,19
2019,370630020271,22
2015,370630020272,18
2017,370630020272,22
2018,370630020272,18
2019,370630020272,19
2017,370630020281,13
2019,370630020281,16
2019,370630020283,13
2015,370630021001,26
2017,370630021001,23
2018,370630021001,21
2019,370630021001,31
2015,370630021002,27
2017,370630021002,30
2018,370630021002,24
2019,370630021002,37
2015,370630021003,30
2017,370630021003,23
2018,370630021003,20
2019,370630021003,27
2018,370630022001,11
