year,fips,value
2015,370630001012,16
2017,370630001012,17
2018,370630001012,17
2019,370630001012,22
2015,370630001021,12
2017,370630001021,14
2018,370630001021,12
2019,370630001021,17
2015,370630001022,11
2015,370630005003,11
2017,370630005003,13
2018,370630005003,11
2019,370630005003,16
2019,370630005004,12
2015,370630006001,16
2017,370630006001,14
2019,370630006001,14
2015,370630007001,12
2017,370630007001,14
2019,370630007001,17
2015,370630009001,12
2017,370630009001,12
2019,370630009001,12
2015,370630009002,17
2017,370630009002,18
2018,370630009002,14
2019,370630009002,14
2015,370630010011,15
2015,370630010012,13
2017,370630010012,16
2018,370630010012,13
2019,370630010012,19
2015,370630010013,20
2017,370630010013,19
2018,370630010013,16
2019,370630010013,23
2015,370630010021,35
2017,370630010021,37
2018,370630010021,28
2019,370630010021,42
2017,370630010022,12
2019,370630010022,12
2015,370630011001,26
2017,370630011001,25
2018,370630011001,16
2019,370630011001,22
2015,370630011002,24
2017,370630011002,18
2018,370630011002,19
2019,370630011002,25
2015,370630013011,21
2017,370630013011,21
2019,370630013011,27
2015,370630013031,38
2017,370630013031,29
2018,370630013031,17
2019,370630013031,23
2015,370630013032,19
2017,370630013032,15
2018,370630013032,15
2019,370630013032,11
2015,370630013041,43
2017,370630013041,39
2018,370630013041,30
2019,370630013041,37
2015,370630014001,22
2017,370630014001,17
2019,370630014001,16
2015,370630014002,23
2017,370630014002,28
2018,370630014002,22
2019,370630014002,30
2015,370630015021,13
2017,370630015021,12
2018,370630015021,12
2019,370630015021,21
2015,370630015024,12
2018,370630015024,11
2019,370630015024,15
2015,370630016012,19
2017,370630016012,20
2018,370630016012,19
2019,370630016012,21
2017,370630016032,11
2019,370630016032,13
2015,370630017081,46
2017,370630017081,45
2018,370630017081,42
2019,370630017081,55
2015,370630017091,19
2017,370630017091,15
2018,370630017091,17
2019,370630017091,17
2015,370630017092,24
2017,370630017092,26
2018,370630017092,17
2019,370630017092,16
2015,370630017093,43
2017,370630017093,50
2018,370630017093,51
2019,370630017093,65
2015,370630017101,13
2017,370630017101,11
2019,370630017101,13
2015,370630017102,13
2015,370630017112,15
2017,370630017112,12
2019,370630017113,11
2015,370630018013,18
2017,370630018013,23
2018,370630018013,18
2019,370630018013,22
2015,370630018021,23
2017,370630018021,19
2018,370630018021,15
2019,370630018021,21
2018,370630018022,11
2015,370630018023,25
2017,370630018023,21
2018,370630018023,19
2019,370630018023,25
2015,370630018062,24
2017,370630018062,24
2018,370630018062,23
2019,370630018062,24
2017,370630018071,14
2018,370630018071,12
2019,370630018071,22
2015,370630018072,14
2017,370630018072,17
2018,370630018072,19
2019,370630018072,20
2015,370630018073,17
2017,370630018073,17
2018,370630018073,14
2019,370630018073,17
2019,370630018081,11
2019,370630018082,17
2015,370630020072,15
2017,370630020072,14
2018,370630020072,14
2019,370630020072,14
2015,370630020091,38
2017,370630020091,31
2018,370630020091,29
2019,370630020091,30
2015,370630020092,27
2017,370630020092,29
2018,370630020092,28
2019,370630020092,31
2015,370630020093,38
2017,370630020093,36
2018,370630020093,32
2019,370630020093,45
2015,370630020131,14
2017,370630020131,13
2019,370630020131,12
2015,370630020152,14
2017,370630020152,14
2019,370630020152,17
2015,370630020251,14
2017,370630020251,15
2018,370630020251,15
2019,370630020251,13
2015,370630020252,12
2017,370630020252,13
2019,370630020252,14
2015,370630020261,37
2017,370630020261,34
2018,370630020261,28
2019,370630020261,27
2015,370630020262,25
2017,370630020262,19
2018,370630020262,18
2019,370630020262,31
2015,370630020272,18
2017,370630020272,13
2018,370630020272,13
2019,370630020272,21
2018,370630022001,14
2019,370630022001,15
2015,370630023001,16
2017,370630023001,13
2018,370630023001,12
2019,370630023001,13
