year,fips,value
2015,370630001011,15
2017,370630001011,16
2018,370630001011,15
2019,370630001011,16
2015,370630001012,33
2017,370630001012,34
2018,370630001012,26
2019,370630001012,41
2015,370630001021,24
2017,370630001021,22
2018,370630001021,16
2019,370630001021,23
2015,370630001022,14
2018,370630001022,11
2019,370630001022,14
2015,370630002001,12
2017,370630002001,20
2018,370630002001,16
2019,370630002001,15
2015,370630002002,15
2017,370630002002,13
2019,370630002002,11
2015,370630003011,18
2015,370630005003,18
2017,370630005003,12
2018,370630005003,13
2019,370630005003,19
2015,370630005004,19
2017,370630005004,20
2018,370630005004,20
2019,370630005004,22
2015,370630006001,18
2017,370630006001,14
2019,370630006001,12
2015,370630006002,17
2017,370630006002,16
2018,370630006002,15
2015,370630007001,21
2017,370630007001,24
2018,370630007001,18
2019,370630007001,23
2015,370630007003,14
2019,370630007003,11
2015,370630009001,18
2017,370630009001,16
2018,370630009001,14
2019,370630009001,18
2015,370630009002,32
2017,370630009002,26
2018,370630009002,18
2019,370630009002,25
2015,370630010011,21
2017,370630010011,24
2018,370630010011,20
2019,370630010011,17
2015,370630010012,26
2017,370630010012,28
2018,370630010012,24
2019,370630010012,30
2015,370630010013,32
2017,370630010013,31
2018,370630010013,28
2019,370630010013,28
2015,370630010021,46
2017,370630010021,46
2018,370630010021,37
2019,370630010021,49
2015,370630010022,12
2019,370630010022,15
2015,370630010023,15
2017,370630010023,12
2019,370630010023,16
2015,370630010024,19
2017,370630010024,14
2019,370630010024,15
2015,370630011001,46
2017,370630011001,40
2018,370630011001,29
2019,370630011001,30
2015,370630011002,32
2017,370630011002,31
2018,370630011002,24
2019,370630011002,30
2015,370630013011,31
2017,370630013011,24
2018,370630013011,17
2019,370630013011,38
2015,370630013031,33
2017,370630013031,29
2018,370630013031,24
2019,370630013031,33
2015,370630013032,30
2017,370630013032,23
2018,370630013032,19
2019,370630013032,24
2015,370630013041,76
2017,370630013041,64
2018,370630013041,52
2019,370630013041,63
2015,370630014001,33
2017,370630014001,28
2018,370630014001,14
2019,370630014001,24
2015,370630014002,34
2017,370630014002,26
2018,370630014002,23
2019,370630014002,29
2015,370630015021,22
2017,370630015021,15
2018,370630015021,20
2019,370630015021,28
2015,370630015023,16
2019,370630015023,12
2015,370630015024,20
2017,370630015024,15
2018,370630015024,13
2019,370630015024,18
2015,370630016012,31
2017,370630016012,31
2018,370630016012,28
2019,370630016012,36
2015,370630016013,15
2017,370630016013,14
2018,370630016013,12
2019,370630016013,12
2019,370630016032,15
2019,370630016042,14
2015,370630016043,17
2017,370630016043,15
2018,370630016043,16
2019,370630016043,14
2019,370630017051,12
2015,370630017053,12
2019,370630017053,12
2019,370630017061,12
2015,370630017081,85
2017,370630017081,82
2018,370630017081,76
2019,370630017081,94
2015,370630017091,25
2017,370630017091,19
2018,370630017091,16
2019,370630017091,20
2015,370630017092,28
2017,370630017092,32
2018,370630017092,24
2019,370630017092,24
2015,370630017093,61
2017,370630017093,68
2018,370630017093,73
2019,370630017093,79
2015,370630017101,26
2017,370630017101,21
2018,370630017101,16
2019,370630017101,21
2015,370630017102,13
2017,370630017102,12
2018,370630017102,14
2019,370630017102,17
2015,370630017112,14
2017,370630017112,13
2019,370630017112,15
2015,370630017113,13
2017,370630017113,15
2018,370630017113,14
2019,370630017113,15
2015,370630018011,23
2017,370630018011,21
2018,370630018011,18
2019,370630018011,24
2015,370630018013,33
2017,370630018013,42
2018,370630018013,41
2019,370630018013,45
2019,370630018014,12
2015,370630018021,22
2017,370630018021,24
2018,370630018021,21
2019,370630018021,26
2015,370630018022,14
2017,370630018022,16
2018,370630018022,17
2019,370630018022,23
2015,370630018023,50
2017,370630018023,42
2018,370630018023,35
2019,370630018023,34
2015,370630018024,11
2015,370630018062,26
2017,370630018062,29
2018,370630018062,27
2019,370630018062,35
2015,370630018071,14
2017,370630018071,19
2018,370630018071,21
2019,370630018071,23
2015,370630018072,31
2017,370630018072,29
2018,370630018072,25
2019,370630018072,38
2015,370630018073,33
2017,370630018073,24
2018,370630018073,21
2019,370630018073,31
2018,370630018081,12
2015,370630018082,12
2017,370630018082,17
2018,370630018082,15
2019,370630018082,19
2019,370630018091,14
2015,370630020071,11
2017,370630020071,13
2015,370630020072,23
2017,370630020072,16
2018,370630020072,15
2019,370630020072,19
2015,370630020091,53
2017,370630020091,46
