year,fips,value
2014,370630020072,264
2018,370630020241,58
2018,370630002003,0
2014,370630020272,105
2018,370630020133,0
2014,370630015024,0
2014,370630014002,0
2014,370630020092,0
2020,370630011002,0
2014,370630011002,0
2014,370630022001,271
2018,370630020081,0
2020,370630018011,2
2018,370630020071,0
2018,370630020253,0
2014,370630017053,483
2014,370630016043,0
2018,370630017061,0
2014,370630020212,0
2020,370630017073,0
2018,370630002002,0
2018,370630018014,14
2020,370630020152,164
2018,370630017112,75
2014,370630016013,0
2020,370630017053,482
2014,370630018082,22
2020,370630016034,0
2020,370630020153,0
2020,370630020151,0
2020,370630015021,1400
2014,370630018062,0
2020,370630010012,50
2018,370630020211,781
2018,370630020202,0
2020,370630010013,245
2014,370630020283,0
2014,370630004011,225
2018,370630020283,0
2014,370630004013,37
2018,370630018023,0
2020,370630003022,0
2018,370630017113,813
2014,370630020242,0
2018,370630018062,0
2014,370630018092,0
2018,370630020191,358
2014,370630020211,825
2018,370630003021,0
2014,370630017112,75
2014,370630011001,0
2020,370630017072,1
2020,370630020191,4030
2018,370630018081,4
2014,370630020253,0
2014,370630020162,480
2020,370630016013,0
2018,370630020082,4
2018,370630016032,21
2018,370630004011,226
2014,370630016041,0
2014,370630001021,17
2018,370630017101,65
2020,370630007003,0
2018,370630020161,0
2018,370630003013,0
2018,370630017074,0
2020,370630020192,0
2020,370630017092,0
2020,370630020231,0
2014,370630020271,0
2020,370630005001,0
2018,370630005003,0
2014,370630020183,19
2014,370630017062,176
2018,370630002001,0
2018,370630018022,0
2018,370630020261,88
2018,370630015031,0
2014,370630020091,0
2014,370630020182,261
2018,370630020172,0
2018,370630018092,0
2014,370630003022,0
2018,370630018015,0
2020,370630018014,18
2018,370630017102,0
2018,370630016042,0
2018,370630018091,0
2014,370630020081,0
2018,370630004021,1615
2014,370630020273,0
2020,370630002001,0
2018,370630018011,7
2018,370630020271,0
2018,370630015023,1135
2020,370630015011,136
2018,370630010024,18
2018,370630010021,66
2014,370630002003,0
2018,370630023002,624
2014,370630009001,0
2020,370630020252,0
2020,370630003012,0
2018,370630018013,0
2018,370630014002,0
2014,370630016011,0
2020,370630020251,15
2018,370630013032,0
2014,370630020131,0
2020,370630020133,0
2018,370630016043,0
2020,370630017062,248
2020,370639801001,0
2018,370630016013,0
2020,370630021003,0
2020,370630020272,106
2018,370630020151,0
2014,370630003021,0
2020,370630022001,172
2020,370630020182,0
2020,370630016042,0
2020,370630020241,59
2018,370630021003,0
2014,370630004012,2
2014,370630017092,0
2020,370630019002,0
2018,370630005001,0
2018,370630016031,0
2018,370630017092,0
2014,370630009002,0
2014,370630020152,164
2014,370630006001,0
2014,370630003023,0
2020,370630018073,29
2020,370630001022,379
2018,370630016011,0
2014,370630016031,0
2014,370630013041,0
2014,370630020191,358
2020,370630018062,0
2018,370630020072,264
2014,370630014001,0
2020,370630001011,0
2018,370630003012,0
2018,370630020273,0
2020,370630005004,0
2020,370630016041,0
2014,370630020073,0
2020,370630004013,48
2018,370630018012,0
2018,370630004013,37
2020,370630004012,2
2018,370630003023,0
